SA2_code,y.myeloma.male,sd.myeloma.male,y.myeloma.female,sd.myeloma.female,y.myeloma.persons,sd.myeloma.persons
11341,0.94,0.10204081632653059,1,0.13520408163265307,0.93,0.08928571428571432
11343,0.96,0.09438775510204078,1.01,0.11479591836734696,0.93,0.08418367346938778
11344,0.99,0.15051020408163268,1.01,0.19642857142857142,0.94,0.13520408163265307
11345,0.96,0.09693877551020405,1,0.10204081632653059,0.92,0.07908163265306124
11346,0.97,0.13520408163265307,1.02,0.1683673469387755,0.92,0.1173469387755102
11347,0.95,0.1173469387755102,1.02,0.13775510204081634,0.94,0.10969387755102039
11348,0.95,0.11479591836734693,1,0.13775510204081634,0.95,0.09438775510204078
11349,0.95,0.10204081632653059,0.99,0.10969387755102039,0.93,0.08418367346938778
11350,0.96,0.12755102040816327,1.01,0.1326530612244898,0.96,0.1403061224489796
11351,0.94,0.09183673469387758,1,0.1173469387755102,0.94,0.09693877551020405
11352,0.95,0.10459183673469385,0.99,0.13520408163265307,0.93,0.09693877551020405
11353,0.97,0.08163265306122448,0.99,0.08673469387755099,0.95,0.07397959183673473
11354,0.98,0.09183673469387756,1,0.08928571428571429,0.98,0.07908163265306122
11355,0.98,0.09438775510204081,0.99,0.09693877551020405,0.97,0.08163265306122448
11356,0.98,0.09183673469387756,1,0.09438775510204078,0.97,0.07653061224489795
11357,0.97,0.09438775510204081,1,0.09438775510204078,0.96,0.07653061224489795
11358,0.96,0.10204081632653059,0.98,0.10204081632653059,0.93,0.10714285714285712
11359,0.97,0.09183673469387751,1,0.09693877551020408,0.96,0.08418367346938772
11360,0.96,0.09693877551020405,0.98,0.10714285714285712,0.95,0.10204081632653059
11361,0.99,0.10969387755102042,0.99,0.09183673469387751,0.98,0.07653061224489795
11362,0.95,0.08673469387755105,1,0.10204081632653059,0.94,0.07653061224489797
11363,0.94,0.09948979591836732,1,0.11479591836734693,0.94,0.08163265306122451
11364,0.95,0.07397959183673473,0.98,0.08673469387755099,0.93,0.07142857142857144
11365,0.95,0.10204081632653059,1,0.09948979591836732,0.94,0.08928571428571426
11366,0.97,0.09438775510204078,1,0.09948979591836735,0.95,0.08673469387755099
11367,0.95,0.09438775510204078,1,0.10459183673469385,0.94,0.07908163265306124
11368,0.96,0.07908163265306122,0.99,0.10204081632653059,0.93,0.06887755102040817
11369,0.95,0.09183673469387751,1,0.1173469387755102,0.93,0.08673469387755105
11370,0.96,0.09183673469387751,1,0.09948979591836732,0.94,0.07653061224489797
11371,0.95,0.10204081632653059,0.99,0.125,0.92,0.09183673469387758
11372,0.96,0.10204081632653059,1.01,0.13010204081632654,0.94,0.09693877551020405
11373,0.96,0.09693877551020405,1,0.11224489795918366,0.94,0.09948979591836732
11374,0.96,0.08928571428571426,0.99,0.10969387755102039,0.92,0.07908163265306124
11375,0.95,0.08163265306122451,0.98,0.09693877551020405,0.93,0.07653061224489797
11376,0.95,0.08418367346938778,0.98,0.11479591836734693,0.92,0.07142857142857144
11377,0.95,0.09948979591836732,0.98,0.10714285714285712,0.92,0.07653061224489797
11378,0.94,0.10459183673469385,0.97,0.11989795918367346,0.91,0.08418367346938778
11379,0.94,0.08928571428571432,0.98,0.1326530612244898,0.91,0.08163265306122451
11380,0.95,0.09183673469387751,0.97,0.125,0.92,0.08928571428571432
11381,0.95,0.09948979591836732,0.98,0.14030612244897958,0.92,0.09183673469387758
11382,0.95,0.10714285714285712,0.96,0.13520408163265307,0.92,0.09948979591836737
11383,0.96,0.09183673469387751,1,0.11224489795918366,0.96,0.09693877551020405
11384,0.97,0.09438775510204078,1,0.10714285714285712,0.97,0.09438775510204078
11385,0.92,0.14540816326530612,1.07,0.2066326530612245,0.97,0.13520408163265307
11386,0.96,0.09948979591836732,1.01,0.10714285714285715,0.96,0.08673469387755099
11387,0.96,0.15306122448979595,0.97,0.1785714285714286,0.9,0.17346938775510204
11388,0.97,0.09183673469387751,0.98,0.09438775510204078,0.93,0.08673469387755105
11389,0.96,0.12755102040816327,0.98,0.12755102040816327,0.92,0.10969387755102045
11390,0.97,0.09438775510204078,0.98,0.09693877551020405,0.95,0.08163265306122451
11391,0.96,0.10204081632653059,0.99,0.10714285714285712,0.96,0.09183673469387751
11392,0.95,0.08418367346938772,0.99,0.10969387755102039,0.94,0.08163265306122451
11393,0.95,0.08163265306122451,1,0.10204081632653061,0.95,0.08163265306122451
11394,0.96,0.07653061224489797,0.99,0.09948979591836732,0.94,0.08163265306122451
11395,0.97,0.08928571428571429,0.99,0.10714285714285712,0.95,0.07908163265306124
11396,0.97,0.09948979591836732,1.01,0.10969387755102042,0.97,0.09438775510204078
11397,0.96,0.07908163265306122,1,0.08418367346938775,0.96,0.07908163265306122
11398,0.94,0.10204081632653064,0.98,0.09948979591836732,0.9,0.08673469387755105
11399,0.95,0.10969387755102039,0.98,0.10459183673469385,0.91,0.08928571428571432
11400,0.94,0.10459183673469391,0.99,0.11989795918367346,0.9,0.08928571428571432
11401,0.96,0.10714285714285712,0.98,0.1173469387755102,0.9,0.09183673469387758
11402,0.96,0.11224489795918366,0.98,0.11479591836734693,0.91,0.08928571428571432
11403,0.98,0.076530612244898,1.01,0.10204081632653061,0.99,0.08928571428571429
11404,1,0.1173469387755102,1,0.15561224489795916,1.02,0.15816326530612243
11405,0.98,0.09693877551020405,1.03,0.11224489795918369,0.99,0.09693877551020408
11406,0.96,0.07908163265306124,1.02,0.10204081632653061,0.98,0.09183673469387756
11407,0.93,0.08673469387755105,0.99,0.10204081632653059,0.92,0.07908163265306124
11408,0.93,0.08673469387755105,0.99,0.09438775510204078,0.91,0.0739795918367347
11409,0.94,0.10459183673469385,0.98,0.11224489795918366,0.93,0.08418367346938778
11410,0.94,0.10204081632653059,0.99,0.10459183673469385,0.93,0.07908163265306124
11411,0.96,0.08418367346938772,1.01,0.08928571428571429,0.96,0.06377551020408166
11412,0.96,0.08163265306122446,1.02,0.09948979591836735,0.98,0.08163265306122448
11413,0.95,0.10459183673469385,0.97,0.10459183673469385,0.88,0.09183673469387758
11414,0.94,0.1173469387755102,0.99,0.10969387755102039,0.88,0.08673469387755105
11415,0.96,0.14540816326530615,0.93,0.14795918367346939,0.85,0.1275510204081633
11416,0.96,0.1326530612244898,0.99,0.1173469387755102,0.88,0.10714285714285715
11417,0.95,0.13010204081632654,0.98,0.13520408163265307,0.86,0.10459183673469388
11418,0.93,0.09948979591836737,1.01,0.1326530612244898,0.94,0.10714285714285712
11419,0.94,0.10459183673469385,1.04,0.15051020408163265,0.95,0.10204081632653059
11420,0.95,0.1709183673469388,1,0.20918367346938777,0.92,0.1964285714285714
11421,0.97,0.1403061224489796,1.01,0.1683673469387755,0.97,0.16326530612244902
11422,0.97,0.15051020408163265,0.99,0.17346938775510207,0.9,0.16581632653061226
11423,0.97,0.14285714285714288,1,0.15561224489795922,0.93,0.163265306122449
11424,0.96,0.10459183673469385,1.02,0.12755102040816327,0.97,0.08928571428571426
11425,0.95,0.10459183673469385,1.01,0.125,0.96,0.08928571428571426
11426,0.97,0.13010204081632654,1.01,0.1479591836734694,0.99,0.09948979591836735
11427,0.92,0.09438775510204085,1.01,0.11989795918367349,0.93,0.08418367346938778
11428,0.94,0.08163265306122451,1.01,0.10204081632653061,0.95,0.0739795918367347
11429,0.94,0.10459183673469385,1.03,0.15051020408163263,0.96,0.09693877551020405
11430,0.95,0.09183673469387751,1.03,0.1275510204081633,0.97,0.09693877551020405
11431,0.97,0.13775510204081634,0.99,0.1479591836734694,0.96,0.11479591836734693
11432,0.96,0.09438775510204078,1,0.11224489795918366,0.95,0.09438775510204078
11433,0.99,0.08673469387755102,0.99,0.09183673469387756,0.97,0.08418367346938775
11434,0.97,0.10714285714285712,1.01,0.12755102040816327,0.97,0.11989795918367346
11435,0.98,0.07653061224489795,1,0.08673469387755102,0.96,0.08673469387755105
11436,0.98,0.09693877551020405,1,0.10714285714285712,0.95,0.08673469387755105
11437,0.97,0.09183673469387751,0.99,0.09693877551020405,0.96,0.08673469387755105
11438,0.98,0.09438775510204081,1.01,0.10459183673469388,0.97,0.09693877551020405
11440,0.98,0.08163265306122448,1,0.09438775510204081,0.97,0.07908163265306124
11441,0.97,0.09438775510204078,1,0.10714285714285712,0.95,0.08673469387755105
11442,1,0.13520408163265307,1.01,0.14540816326530615,0.98,0.10204081632653059
11443,0.97,0.10714285714285712,1,0.11479591836734693,0.96,0.09438775510204078
11444,0.97,0.10459183673469385,0.99,0.11479591836734693,0.95,0.09438775510204078
11445,0.98,0.10969387755102039,0.99,0.12244897959183673,0.95,0.08163265306122451
11446,0.98,0.07142857142857141,0.99,0.07908163265306122,0.96,0.06632653061224493
11447,0.98,0.08673469387755099,1,0.09438775510204081,0.97,0.07653061224489795
11448,0.98,0.07653061224489795,0.99,0.08418367346938775,0.97,0.0688775510204082
11449,1,0.09183673469387756,1,0.10969387755102039,1,0.08673469387755102
11450,0.97,0.09183673469387751,0.99,0.11479591836734693,0.97,0.10459183673469385
11451,0.99,0.07653061224489795,1,0.08673469387755102,0.99,0.07142857142857141
11452,1,0.10969387755102042,1.01,0.10969387755102042,1,0.08928571428571429
11453,0.98,0.09438775510204078,1.01,0.11989795918367346,0.99,0.09438775510204078
11454,0.97,0.07142857142857147,1,0.08928571428571429,0.97,0.0688775510204082
11455,0.99,0.10204081632653059,1,0.10969387755102039,0.99,0.08928571428571429
11456,0.99,0.061224489795918394,1,0.06887755102040814,0.98,0.05612244897959186
11457,0.97,0.11224489795918366,0.98,0.10714285714285712,0.98,0.08673469387755099
11458,0.97,0.07653061224489795,1,0.08928571428571429,0.99,0.06632653061224487
11459,0.98,0.07653061224489795,1,0.08928571428571429,0.98,0.07142857142857141
11460,0.98,0.10969387755102039,0.99,0.13775510204081634,0.98,0.09183673469387756
11461,0.97,0.08673469387755102,0.99,0.10459183673469385,0.99,0.08418367346938775
11462,0.97,0.10459183673469385,0.99,0.09438775510204078,0.99,0.08928571428571429
11463,0.98,0.07142857142857141,0.99,0.07653061224489795,0.98,0.061224489795918394
11464,0.97,0.09183673469387756,0.99,0.10204081632653059,1,0.08928571428571429
11465,0.99,0.10204081632653061,1,0.10714285714285712,0.99,0.09183673469387756
11466,0.99,0.10714285714285712,1,0.11479591836734693,0.99,0.12244897959183676
11467,0.98,0.08928571428571426,0.99,0.09948979591836732,0.99,0.09438775510204081
11468,0.98,0.07653061224489795,1,0.09183673469387756,0.99,0.08418367346938775
11469,0.98,0.09948979591836732,0.99,0.10459183673469385,0.98,0.08163265306122448
11470,0.96,0.10459183673469385,0.99,0.12244897959183673,0.97,0.09183673469387751
11471,0.97,0.07908163265306124,0.99,0.07653061224489795,0.99,0.06632653061224493
11472,0.98,0.08418367346938775,1.01,0.09438775510204081,0.99,0.07653061224489795
11473,0.98,0.08928571428571429,1.01,0.08673469387755102,0.98,0.07397959183673468
11474,0.98,0.08673469387755102,1,0.09693877551020405,0.98,0.07142857142857147
11475,0.98,0.10714285714285712,1,0.1173469387755102,0.97,0.09438775510204078
11476,0.98,0.10459183673469388,1,0.09183673469387756,0.97,0.07142857142857141
11477,0.97,0.08673469387755102,1,0.09438775510204081,0.98,0.07908163265306122
11478,0.98,0.11224489795918366,1,0.11224489795918366,0.98,0.09693877551020408
11479,0.98,0.09438775510204081,0.99,0.09948979591836732,0.98,0.07397959183673468
11480,0.98,0.08928571428571429,1.01,0.09183673469387756,0.98,0.08418367346938775
11481,0.96,0.08418367346938778,1.01,0.11224489795918369,0.98,0.07653061224489795
11482,0.98,0.07653061224489795,1,0.08418367346938775,0.99,0.07653061224489795
11483,0.98,0.08163265306122448,1.01,0.09948979591836735,1,0.07908163265306122
11484,0.97,0.08673469387755102,1,0.08928571428571429,0.98,0.07653061224489795
11485,0.97,0.07908163265306122,1,0.08418367346938775,0.98,0.08163265306122448
11486,0.97,0.09438775510204078,1,0.10714285714285712,0.98,0.08928571428571429
11487,0.98,0.10204081632653059,1,0.11479591836734693,0.98,0.10204081632653059
11488,0.99,0.08673469387755102,0.99,0.08673469387755102,0.99,0.08163265306122448
11489,0.98,0.08928571428571429,1.01,0.09438775510204081,0.98,0.07397959183673468
11490,0.97,0.09948979591836732,1,0.09948979591836735,0.97,0.08418367346938775
11491,0.98,0.09948979591836735,1,0.09693877551020408,0.98,0.07397959183673468
11492,0.97,0.07908163265306122,1,0.08163265306122448,0.98,0.06887755102040814
11493,0.98,0.08673469387755102,0.98,0.08928571428571426,0.98,0.08418367346938775
11494,0.99,0.08928571428571429,0.98,0.09693877551020405,0.99,0.09438775510204081
11495,0.96,0.09438775510204078,1.01,0.09693877551020408,0.96,0.076530612244898
11496,0.96,0.08418367346938778,1.01,0.08928571428571429,0.97,0.0688775510204082
11497,0.96,0.08418367346938772,1.01,0.09183673469387756,0.97,0.07908163265306122
11498,0.94,0.1173469387755102,0.99,0.12244897959183673,0.95,0.09948979591836732
11499,0.94,0.13265306122448978,1,0.17091836734693877,0.97,0.10204081632653059
11500,0.95,0.08418367346938778,0.99,0.07908163265306122,0.95,0.0663265306122449
11501,0.94,0.09438775510204085,0.99,0.10459183673469385,0.94,0.08163265306122451
11502,0.96,0.09693877551020405,1.01,0.09693877551020408,0.96,0.08418367346938772
11503,0.96,0.11989795918367346,1.01,0.12244897959183673,0.97,0.10459183673469385
11504,0.99,0.08418367346938775,0.98,0.09693877551020405,0.98,0.09948979591836732
11505,0.98,0.07142857142857141,1,0.08928571428571429,0.98,0.06887755102040814
11506,0.98,0.08163265306122448,1,0.08163265306122448,0.97,0.07397959183673473
11507,0.98,0.08163265306122448,1,0.09948979591836735,0.98,0.08418367346938775
11508,0.98,0.09693877551020405,1,0.11989795918367346,0.97,0.09693877551020405
11509,0.98,0.08418367346938775,1,0.09183673469387756,0.99,0.09438775510204081
11510,0.98,0.07142857142857141,1,0.08673469387755102,0.99,0.08673469387755102
11511,0.99,0.09948979591836735,1.01,0.10204081632653059,0.99,0.08673469387755102
11512,0.98,0.08163265306122448,1,0.08928571428571429,0.99,0.08418367346938775
11513,0.99,0.09183673469387756,1,0.08928571428571429,0.98,0.08418367346938775
11514,0.97,0.08928571428571426,0.98,0.1173469387755102,0.97,0.10714285714285712
11515,0.97,0.08673469387755099,1,0.09948979591836732,0.97,0.08418367346938775
11516,0.98,0.09693877551020405,0.99,0.10714285714285712,0.97,0.09438775510204078
11517,0.98,0.08928571428571429,0.99,0.09693877551020405,0.98,0.09948979591836735
11518,0.98,0.09693877551020405,1,0.09438775510204081,0.98,0.07908163265306122
11519,0.97,0.07653061224489795,1,0.08418367346938775,0.97,0.08163265306122448
11520,0.99,0.07908163265306122,0.99,0.09693877551020405,0.99,0.09438775510204081
11521,0.98,0.09183673469387756,1,0.10459183673469385,0.99,0.08673469387755102
11522,1.01,0.11224489795918369,1,0.09438775510204078,0.99,0.08163265306122448
11523,0.99,0.09438775510204081,1,0.08418367346938775,0.98,0.07908163265306122
11524,0.98,0.08418367346938775,1.01,0.08673469387755102,0.97,0.07397959183673473
11525,0.99,0.08673469387755102,1,0.08163265306122448,0.98,0.07653061224489795
11526,0.99,0.07908163265306122,0.99,0.08673469387755102,0.98,0.07908163265306122
11527,0.96,0.11479591836734693,0.99,0.13010204081632654,0.89,0.10204081632653064
11528,0.96,0.12755102040816327,1.01,0.1403061224489796,0.9,0.11479591836734693
11529,0.97,0.1173469387755102,0.98,0.11224489795918366,0.91,0.08673469387755105
11530,0.99,0.1173469387755102,0.98,0.13520408163265307,0.92,0.09948979591836737
11531,0.96,0.09693877551020405,0.99,0.10459183673469385,0.9,0.08673469387755105
11532,0.94,0.10204081632653059,1,0.11989795918367346,0.91,0.0969387755102041
11533,0.95,0.09948979591836732,0.99,0.1173469387755102,0.92,0.0969387755102041
11534,0.93,0.15816326530612246,1,0.19642857142857142,0.92,0.13775510204081634
11535,0.96,0.08928571428571426,1,0.09438775510204078,0.93,0.08418367346938778
11536,0.96,0.1173469387755102,1.01,0.1403061224489796,0.92,0.10204081632653059
11537,0.96,0.09693877551020405,0.99,0.09948979591836732,0.91,0.08673469387755105
11538,0.96,0.09438775510204078,0.99,0.09438775510204078,0.91,0.08928571428571432
21001,1.02,0.09183673469387756,1,0.10459183673469385,1,0.08673469387755102
21002,1.02,0.09693877551020408,0.99,0.10204081632653059,1.01,0.08928571428571429
21003,1.03,0.09693877551020408,0.99,0.09948979591836732,1.02,0.08928571428571429
21004,1.02,0.10204081632653061,0.99,0.09183673469387751,1,0.08163265306122448
21005,1.01,0.10459183673469388,0.99,0.1173469387755102,0.99,0.09183673469387751
21006,1.02,0.09948979591836735,0.99,0.11224489795918366,1.01,0.10204081632653061
21007,1.02,0.09183673469387756,1,0.10204081632653059,1,0.09183673469387756
21008,1.04,0.10459183673469388,1,0.11989795918367346,1.03,0.10204081632653061
21009,1.01,0.06887755102040814,1,0.08673469387755102,1,0.06632653061224487
21010,1.01,0.07142857142857141,1,0.07908163265306122,1.01,0.07397959183673468
21011,1.01,0.08163265306122448,1,0.08673469387755102,1.01,0.08163265306122448
21012,1.01,0.08163265306122448,0.99,0.08673469387755102,1,0.07142857142857141
21013,1.02,0.08673469387755102,0.99,0.09693877551020405,1.02,0.08418367346938775
21014,1.02,0.09183673469387756,1,0.08673469387755102,1.01,0.07908163265306122
21015,1.02,0.09183673469387756,1,0.09693877551020405,1.01,0.08418367346938775
21016,1.01,0.17857142857142858,0.99,0.16836734693877556,0.98,0.13775510204081634
21017,1.01,0.08673469387755102,1,0.10204081632653061,1.01,0.08418367346938775
21018,0.99,0.09183673469387751,1,0.12755102040816327,0.97,0.08418367346938775
21019,0.99,0.10459183673469385,1,0.11989795918367346,0.97,0.09693877551020405
21020,0.98,0.09693877551020405,0.99,0.11224489795918366,0.97,0.09183673469387751
21021,0.99,0.10204081632653059,0.99,0.11479591836734693,0.97,0.09183673469387751
21022,0.99,0.09693877551020405,1,0.13010204081632654,0.97,0.09438775510204078
21023,0.99,0.09438775510204081,1,0.12755102040816327,0.97,0.08928571428571426
21024,0.99,0.10459183673469385,0.98,0.11479591836734693,0.97,0.09438775510204078
21025,0.98,0.10969387755102039,0.99,0.1173469387755102,0.96,0.09183673469387751
21026,1,0.08418367346938775,1,0.09438775510204081,0.97,0.07653061224489795
21027,0.99,0.1913265306122449,0.98,0.16326530612244902,1,0.15816326530612249
21028,1.01,0.07908163265306122,1,0.07908163265306122,1,0.07142857142857141
21029,1,0.08673469387755102,0.99,0.10204081632653059,0.97,0.08673469387755099
21030,1.02,0.09948979591836735,1,0.09183673469387756,1,0.08418367346938775
21031,1.02,0.09948979591836735,1,0.09438775510204081,1,0.08418367346938775
21032,1,0.07142857142857141,0.99,0.07908163265306122,0.98,0.0688775510204082
21033,1,0.07653061224489795,0.99,0.08418367346938775,1,0.07142857142857141
21034,1,0.08418367346938775,1,0.1173469387755102,1.01,0.09948979591836735
21035,1.02,0.07397959183673468,1,0.08928571428571429,1.01,0.07397959183673468
21036,1.01,0.07908163265306122,1,0.11224489795918366,1.03,0.09183673469387756
21037,1,0.10969387755102039,0.98,0.12244897959183673,1.02,0.09438775510204081
21038,1,0.10459183673469388,1.01,0.12755102040816327,1.01,0.09183673469387756
21039,1,0.09693877551020405,0.99,0.1173469387755102,1.02,0.08928571428571429
21040,1,0.08928571428571429,1.01,0.1326530612244898,1.02,0.09438775510204081
21041,1,0.08928571428571429,0.99,0.10714285714285712,1.02,0.07908163265306122
21042,1.01,0.08418367346938775,1,0.14285714285714288,1.03,0.09438775510204081
21043,1.01,0.08673469387755102,1,0.10714285714285715,1.01,0.08418367346938775
21044,1,0.11479591836734693,1,0.15051020408163268,1.03,0.11989795918367349
21045,1,0.10714285714285712,1,0.11989795918367346,1.02,0.10969387755102042
21046,1.01,0.10459183673469388,0.99,0.1326530612244898,1.03,0.10714285714285715
21047,0.99,0.09693877551020405,1,0.12755102040816327,1,0.08928571428571429
21048,1.01,0.13775510204081637,0.97,0.13775510204081634,1.02,0.10969387755102039
21049,1.01,0.09438775510204081,0.99,0.125,1.03,0.11479591836734696
21050,1.01,0.09183673469387756,1,0.11224489795918369,1.03,0.09948979591836735
21051,1.02,0.1785714285714286,0.99,0.2066326530612245,1.04,0.1326530612244898
21052,1.02,0.1326530612244898,0.98,0.15051020408163268,1.02,0.11989795918367349
21053,1.02,0.11224489795918369,0.99,0.11989795918367346,1.04,0.10204081632653061
21054,1,0.07908163265306122,1.01,0.09183673469387756,1,0.07142857142857141
21055,0.99,0.07653061224489795,0.99,0.07653061224489795,0.99,0.06887755102040814
21056,1.02,0.10204081632653061,1,0.10204081632653059,1.02,0.09183673469387756
21057,1,0.07908163265306122,1,0.08673469387755102,1,0.06887755102040814
21058,1,0.08418367346938775,0.99,0.09693877551020408,0.99,0.08163265306122448
21059,0.99,0.11224489795918366,1,0.13775510204081634,1,0.125
21060,1.01,0.07908163265306122,1,0.08163265306122448,1,0.07397959183673468
21061,1,0.09693877551020408,1,0.11479591836734693,0.99,0.08928571428571429
21062,1,0.08673469387755102,1,0.09438775510204081,1,0.07397959183673468
21063,1.08,0.22959183673469388,1.02,0.1760204081632653,1.12,0.2040816326530612
21064,1.01,0.08673469387755102,1,0.09948979591836735,1.02,0.09438775510204081
21065,1.01,0.09693877551020408,1.01,0.11224489795918369,1.01,0.08418367346938775
21066,0.99,0.15561224489795922,0.95,0.14540816326530612,0.98,0.13520408163265307
21067,1.01,0.07142857142857141,1,0.08673469387755102,1.01,0.06632653061224487
21068,1.02,0.10969387755102042,1.01,0.11479591836734693,1.03,0.09438775510204081
21069,1.01,0.08928571428571429,1,0.10204081632653061,1.01,0.07653061224489795
21070,1.01,0.08418367346938775,1.01,0.08928571428571429,1.01,0.06887755102040814
21071,1.01,0.10714285714285715,1,0.13010204081632654,1.02,0.09948979591836735
21072,1.01,0.08673469387755102,1.01,0.08673469387755102,1.01,0.07397959183673468
21073,1.03,0.11479591836734696,1,0.1173469387755102,1.02,0.09183673469387756
21074,1.04,0.09183673469387756,1.01,0.09693877551020408,1.03,0.09183673469387756
21075,1.01,0.09438775510204081,1.01,0.10459183673469388,1.01,0.08673469387755102
21076,0.99,0.08673469387755102,1,0.10204081632653059,0.98,0.07397959183673468
21077,0.99,0.06887755102040814,1,0.07908163265306122,0.98,0.05612244897959186
21078,0.98,0.08928571428571426,1.01,0.125,0.97,0.08163265306122448
21079,0.98,0.08673469387755102,1,0.10714285714285712,0.98,0.07397959183673468
21081,1,0.1479591836734694,1.02,0.1683673469387755,1.03,0.13010204081632656
21082,1,0.07908163265306122,1,0.09183673469387756,1,0.06887755102040814
21084,1.01,0.12244897959183676,0.99,0.11989795918367346,0.98,0.10969387755102039
21085,1.01,0.09693877551020408,1.01,0.11734693877551022,1,0.09183673469387756
21086,1.01,0.13010204081632654,1.01,0.14285714285714288,1.01,0.11224489795918369
21087,0.98,0.09438775510204081,0.98,0.11224489795918366,0.96,0.08418367346938772
21088,0.98,0.18622448979591832,0.99,0.1964285714285714,0.97,0.17602040816326534
21089,0.98,0.09693877551020408,0.99,0.09693877551020405,0.97,0.07653061224489795
21090,0.98,0.08673469387755102,0.98,0.10459183673469385,0.96,0.07397959183673473
21091,0.99,0.18112244897959184,0.95,0.15306122448979592,0.93,0.15051020408163268
21092,0.98,0.16326530612244902,0.99,0.1887755102040816,0.96,0.16836734693877556
21093,0.98,0.09948979591836732,0.98,0.09438775510204078,0.96,0.08418367346938778
21094,0.97,0.07397959183673473,0.99,0.09948979591836732,0.96,0.0688775510204082
21095,0.98,0.08673469387755102,1,0.10969387755102039,0.97,0.08673469387755099
21096,0.98,0.09693877551020405,0.99,0.11989795918367346,0.96,0.08928571428571426
21097,0.96,0.09183673469387751,1,0.12244897959183673,0.95,0.08673469387755099
21098,0.98,0.09183673469387756,1,0.10459183673469385,0.96,0.08163265306122451
21099,1,0.08418367346938775,1,0.09693877551020408,1,0.07397959183673468
21100,0.99,0.08163265306122448,0.99,0.08928571428571429,0.99,0.07908163265306122
21101,0.99,0.08418367346938775,1.01,0.09183673469387756,0.99,0.07653061224489795
21102,0.98,0.08418367346938775,1,0.09948979591836735,0.97,0.07653061224489795
21103,0.98,0.09693877551020405,1,0.1326530612244898,0.97,0.09693877551020405
21104,0.96,0.08673469387755105,1,0.125,0.96,0.08418367346938772
21105,1.03,0.10459183673469388,1,0.09183673469387756,1.03,0.08163265306122448
21106,1.02,0.08673469387755102,0.99,0.08418367346938775,1.02,0.08673469387755102
21107,1.03,0.08673469387755102,1.01,0.08928571428571429,1.04,0.08163265306122448
21108,1.04,0.08673469387755102,0.99,0.08163265306122448,1.04,0.07653061224489795
21109,1.03,0.09693877551020408,1,0.10969387755102039,1.04,0.09948979591836735
21110,1.02,0.10204081632653061,0.98,0.11224489795918366,1,0.09438775510204081
21111,1.03,0.08928571428571429,0.98,0.09183673469387751,1.02,0.08673469387755102
21112,1.02,0.08673469387755102,0.99,0.10459183673469385,1.02,0.08673469387755102
21113,1.02,0.08928571428571429,1.01,0.09183673469387756,1.04,0.08418367346938775
21114,1.03,0.08928571428571429,1.02,0.10969387755102042,1.07,0.09948979591836735
21115,1.02,0.09183673469387756,1,0.09438775510204081,1.03,0.08928571428571429
21116,1.02,0.10969387755102042,1,0.11224489795918366,1.05,0.10459183673469388
21117,1.01,0.08928571428571429,1,0.09183673469387756,1,0.07142857142857141
21118,1,0.08928571428571429,0.99,0.1173469387755102,1,0.09183673469387756
21119,1,0.07653061224489795,1,0.08418367346938775,0.99,0.07397959183673468
21120,1.02,0.10969387755102042,1.01,0.12244897959183673,1.03,0.10714285714285715
21121,1.01,0.10969387755102042,1.01,0.11989795918367346,1.03,0.10459183673469388
21122,1,0.09183673469387756,1,0.10969387755102039,0.99,0.07908163265306122
21123,1.01,0.09693877551020408,1,0.10459183673469388,1.02,0.07908163265306122
21124,1.02,0.07908163265306122,1.01,0.09438775510204081,1.03,0.07653061224489795
21125,0.98,0.09183673469387751,1,0.09948979591836735,0.97,0.08163265306122448
21126,0.99,0.07908163265306122,1,0.08928571428571429,0.98,0.07397959183673468
21128,0.98,0.09948979591836732,1.01,0.11224489795918369,0.97,0.08418367346938775
21129,0.99,0.10459183673469385,1,0.10459183673469388,0.97,0.08418367346938775
21130,0.99,0.10969387755102039,1,0.13010204081632654,0.97,0.10714285714285712
21131,0.99,0.08673469387755102,1,0.10204081632653061,0.99,0.08673469387755102
21132,0.98,0.09183673469387751,0.99,0.11989795918367346,0.97,0.09693877551020405
21133,0.97,0.09693877551020405,1.01,0.09693877551020408,0.97,0.07908163265306122
21134,0.99,0.09183673469387751,1.01,0.08928571428571429,0.97,0.07397959183673468
21135,0.99,0.09438775510204078,1,0.09948979591836735,0.96,0.07908163265306122
21136,0.98,0.076530612244898,1.01,0.09438775510204081,0.96,0.06632653061224493
21137,0.99,0.08418367346938775,1,0.10459183673469388,0.97,0.07653061224489795
21138,0.99,0.07908163265306122,1,0.09693877551020408,0.97,0.07908163265306122
21139,1,0.08418367346938775,1,0.08673469387755102,0.99,0.08163265306122448
21140,1.01,0.09183673469387756,1,0.09438775510204081,1,0.08163265306122448
21141,1.01,0.09183673469387756,0.99,0.08673469387755102,1,0.08418367346938775
21142,1.01,0.08418367346938775,0.99,0.08928571428571429,1,0.07908163265306122
21143,1.02,0.07908163265306122,0.99,0.08928571428571426,1.01,0.07908163265306122
21144,1,0.07142857142857141,1.01,0.09693877551020408,0.99,0.07908163265306122
21145,1.01,0.07142857142857141,0.99,0.07653061224489795,1,0.07653061224489795
21146,0.98,0.10459183673469385,1,0.125,0.96,0.10204081632653059
21147,0.99,0.08163265306122448,1.01,0.08928571428571429,0.98,0.07653061224489795
21148,1,0.07653061224489795,1,0.08928571428571429,1,0.07142857142857141
21149,0.98,0.09438775510204078,1.01,0.10204081632653061,0.97,0.07653061224489795
