SA2_code,y.leukaemia.male,sd.leukaemia.male,y.leukaemia.female,sd.leukaemia.female,y.leukaemia.persons,sd.leukaemia.persons
11338,1.1,0.1989795918367347,0.9,0.10714285714285712,1.01,0.16581632653061223
11339,0.86,0.1301020408163265,0.91,0.12499999999999997,0.85,0.16581632653061223
11340,0.77,0.1326530612244898,0.89,0.1275510204081633,0.75,0.13520408163265307
11341,0.83,0.13265306122448983,0.91,0.1224489795918367,0.85,0.14030612244897958
11343,0.82,0.11734693877551022,0.9,0.09183673469387758,0.79,0.11224489795918369
11344,0.69,0.125,0.87,0.17346938775510204,0.65,0.14795918367346939
11345,0.9,0.12499999999999997,0.89,0.08673469387755105,0.84,0.11224489795918369
11346,0.72,0.1173469387755102,0.85,0.1352040816326531,0.64,0.12755102040816327
11347,0.87,0.14540816326530612,0.94,0.11989795918367346,0.89,0.163265306122449
11348,0.86,0.14030612244897958,0.88,0.11989795918367349,0.8,0.1403061224489796
11349,0.99,0.14540816326530615,0.89,0.09948979591836735,0.93,0.1479591836734694
11350,1.02,0.2142857142857143,0.86,0.14030612244897964,0.81,0.15051020408163268
11351,0.98,0.16326530612244902,0.87,0.10969387755102042,0.87,0.14285714285714285
11352,0.88,0.15051020408163265,0.88,0.11734693877551022,0.82,0.1352040816326531
11353,1.08,0.16581632653061223,1.02,0.11479591836734693,1.12,0.1556122448979592
11354,1.06,0.14540816326530612,1.03,0.10459183673469388,1.11,0.15306122448979592
11355,1.1,0.1709183673469388,1.01,0.11989795918367346,1.12,0.19387755102040816
11356,1.06,0.19387755102040816,1.04,0.11734693877551022,1.17,0.1785714285714286
11357,1.12,0.16836734693877553,1.02,0.11734693877551022,1.2,0.18622448979591832
11358,1.03,0.17857142857142858,1.06,0.13010204081632656,1.21,0.18622448979591832
11359,1.01,0.1607142857142857,1.02,0.12755102040816327,1.02,0.15816326530612249
11360,1.01,0.1836734693877551,1.06,0.14795918367346939,1.19,0.2040816326530612
11361,1.14,0.19897959183673466,0.99,0.11224489795918366,1.12,0.16071428571428573
11362,1.03,0.13775510204081634,0.99,0.09948979591836732,1.03,0.13010204081632654
11363,1.08,0.18877551020408162,1.01,0.1326530612244898,1.11,0.16836734693877553
11364,0.99,0.11989795918367346,0.98,0.09438775510204078,0.97,0.10204081632653059
11365,1.1,0.16581632653061223,1,0.1326530612244898,1.11,0.1785714285714286
11366,1.07,0.14795918367346936,1.01,0.125,1.07,0.1607142857142857
11367,1,0.14540816326530615,0.98,0.11479591836734693,0.98,0.15306122448979595
11368,0.91,0.12244897959183673,0.97,0.12755102040816327,0.91,0.14540816326530612
11369,1.03,0.1607142857142857,0.96,0.1173469387755102,1.02,0.14540816326530615
11370,1.03,0.1403061224489796,0.98,0.11224489795918366,1.05,0.15561224489795916
11371,0.9,0.1709183673469388,0.98,0.14540816326530615,0.91,0.16581632653061226
11372,1.17,0.25510204081632654,0.95,0.13265306122448978,1.13,0.1836734693877551
11373,1.09,0.19642857142857145,0.99,0.11224489795918366,1.14,0.18622448979591838
11374,0.93,0.15051020408163265,0.96,0.12755102040816327,0.92,0.13520408163265307
11375,0.94,0.10969387755102039,0.94,0.08163265306122451,0.89,0.11989795918367344
11376,0.88,0.1275510204081633,0.95,0.10714285714285712,0.84,0.12244897959183676
11377,0.95,0.125,0.97,0.11989795918367346,0.94,0.15306122448979592
11378,0.89,0.14285714285714285,0.93,0.10714285714285712,0.77,0.1479591836734694
11379,0.84,0.13520408163265304,0.94,0.12244897959183673,0.78,0.1326530612244898
11380,0.94,0.1377551020408163,0.92,0.11224489795918366,0.83,0.15561224489795916
11381,0.91,0.15816326530612246,0.95,0.12244897959183673,0.84,0.14285714285714285
11382,0.81,0.1607142857142857,0.91,0.12499999999999997,0.7,0.12755102040816327
11383,1.07,0.1760204081632653,1,0.12755102040816327,1.06,0.17091836734693877
11384,1.04,0.17857142857142858,1.01,0.1479591836734694,1.04,0.18112244897959184
11385,0.94,0.25510204081632654,1.02,0.20408163265306123,1.13,0.2755102040816327
11386,1.06,0.15816326530612246,1.02,0.13010204081632654,1.11,0.17346938775510207
11387,1.2,0.3290816326530612,1.04,0.2219387755102041,1.36,0.3520408163265306
11388,1.08,0.17091836734693877,0.97,0.10714285714285712,1.1,0.1862244897959184
11389,1.15,0.3112244897959184,1.02,0.16581632653061223,1.24,0.24744897959183676
11390,1.05,0.13775510204081634,0.99,0.10459183673469385,1.03,0.1530612244897959
11391,1.16,0.19132653061224486,1.01,0.12244897959183673,1.21,0.20918367346938774
11392,1.02,0.15561224489795922,0.99,0.11989795918367346,1.02,0.17091836734693877
11393,1.06,0.15306122448979595,0.99,0.11989795918367346,1.04,0.15816326530612249
11394,1.02,0.13520408163265307,0.98,0.11224489795918366,1.04,0.1836734693877551
11395,1.08,0.1607142857142857,1,0.1173469387755102,1.09,0.17346938775510207
11396,1.05,0.16581632653061223,1.03,0.15306122448979592,1.12,0.20408163265306123
11397,1.09,0.1301020408163265,1,0.10714285714285712,1.12,0.14030612244897958
11398,0.89,0.1377551020408163,0.99,0.1173469387755102,0.93,0.15051020408163265
11399,0.85,0.14795918367346939,0.96,0.13265306122448978,0.8,0.1275510204081633
11400,0.94,0.15816326530612249,0.96,0.10969387755102039,0.91,0.1377551020408163
11401,0.88,0.15306122448979592,1,0.12755102040816327,0.92,0.17346938775510207
11402,0.87,0.12499999999999997,1.02,0.12244897959183673,0.97,0.1836734693877551
11403,1.04,0.1479591836734694,1.05,0.11734693877551022,1.11,0.17857142857142858
11404,1.08,0.2653061224489796,1.07,0.1836734693877551,1.23,0.336734693877551
11405,1.1,0.18877551020408162,1.06,0.1275510204081633,1.27,0.18877551020408162
11406,1.08,0.1836734693877551,1.07,0.11989795918367349,1.25,0.20918367346938774
11407,0.99,0.14285714285714288,0.99,0.10969387755102039,1.03,0.1403061224489796
11408,0.88,0.11479591836734696,0.98,0.10714285714285712,0.88,0.11224489795918369
11409,0.97,0.14540816326530612,0.97,0.11224489795918366,0.92,0.15051020408163265
11410,0.98,0.1403061224489796,0.95,0.10714285714285712,0.91,0.14285714285714285
11411,1,0.12755102040816327,0.99,0.09183673469387751,0.98,0.13010204081632654
11412,1.09,0.22959183673469385,1.05,0.11989795918367349,1.28,0.22448979591836735
11413,0.9,0.12499999999999997,1.01,0.13010204081632654,0.97,0.1760204081632653
11414,0.99,0.16581632653061223,0.98,0.13010204081632654,1,0.16071428571428575
11415,0.84,0.17602040816326534,1.02,0.21683673469387757,0.89,0.1785714285714286
11416,0.95,0.19387755102040813,1,0.15816326530612249,0.95,0.18367346938775514
11417,1.06,0.2959183673469388,0.98,0.1785714285714286,0.98,0.24234693877551022
11418,0.91,0.20408163265306123,0.96,0.14285714285714285,0.9,0.15816326530612246
11419,0.99,0.2576530612244898,0.96,0.15051020408163265,1,0.18112244897959184
11420,0.68,0.21428571428571427,1.07,0.2678571428571428,0.89,0.211734693877551
11421,0.92,0.20153061224489793,0.98,0.1658163265306123,0.89,0.19642857142857142
11422,0.71,0.22193877551020408,0.96,0.21428571428571427,0.79,0.23214285714285712
11423,0.83,0.20918367346938777,1.01,0.1887755102040816,0.98,0.19897959183673466
11424,0.92,0.16071428571428573,1.01,0.14285714285714288,1.08,0.18622448979591838
11425,0.98,0.163265306122449,0.96,0.12755102040816327,1.06,0.1760204081632653
11426,0.88,0.16071428571428573,0.94,0.125,0.92,0.163265306122449
11427,0.94,0.1326530612244898,0.99,0.12755102040816327,1.01,0.15816326530612249
11428,0.96,0.125,0.98,0.09948979591836732,1.02,0.13775510204081634
11429,0.98,0.18367346938775508,0.97,0.14795918367346939,0.99,0.16581632653061223
11430,0.94,0.15306122448979592,0.98,0.125,1.01,0.1479591836734694
11431,0.96,0.211734693877551,0.97,0.1760204081632653,1.05,0.19387755102040816
11432,0.96,0.16581632653061226,0.98,0.1173469387755102,0.97,0.15816326530612246
11433,0.99,0.16326530612244902,1.05,0.12244897959183676,1.09,0.19387755102040816
11434,1.03,0.22193877551020408,1.07,0.15051020408163263,1.16,0.2423469387755102
11435,1.02,0.14540816326530615,1.06,0.11224489795918369,1.11,0.1607142857142857
11436,1.01,0.1683673469387755,1.08,0.13520408163265304,1.12,0.19387755102040818
11437,0.98,0.1556122448979592,1.1,0.1275510204081633,1.16,0.2066326530612245
11438,0.97,0.1479591836734694,1.07,0.11734693877551022,1.04,0.18112244897959184
11440,1.03,0.14540816326530615,1.07,0.11479591836734696,1.18,0.16836734693877553
11441,1.03,0.17346938775510204,1.11,0.14285714285714285,1.24,0.23214285714285718
11442,1.17,0.24489795918367346,1.05,0.17346938775510204,1.36,0.29591836734693877
11443,0.95,0.1709183673469388,1.11,0.15051020408163265,1.15,0.24489795918367346
11444,0.98,0.1709183673469388,1.09,0.14540816326530612,1.13,0.1989795918367347
11445,1.05,0.1607142857142857,1.06,0.1377551020408163,1.13,0.20153061224489796
11446,1.04,0.12244897959183676,1.06,0.09438775510204081,1.14,0.15306122448979592
11447,1.07,0.16836734693877553,1.05,0.10459183673469388,1.11,0.15816326530612246
11448,1.08,0.15306122448979592,1.04,0.09948979591836735,1.15,0.1556122448979592
11449,1.04,0.15051020408163263,1.02,0.12244897959183676,1.06,0.18877551020408162
11450,1,0.16326530612244902,1.07,0.15816326530612246,1.08,0.1989795918367347
11451,1.02,0.13775510204081634,1.02,0.10459183673469388,1.05,0.15051020408163268
11452,0.94,0.15816326530612246,1,0.125,0.91,0.15051020408163265
11453,0.95,0.1658163265306123,1,0.14285714285714288,0.97,0.1862244897959184
11454,0.99,0.125,1.02,0.10204081632653061,1,0.1326530612244898
11455,1.01,0.20918367346938774,1.02,0.14285714285714285,1.06,0.17857142857142858
11456,1.03,0.10459183673469388,1.03,0.09183673469387756,1.07,0.11989795918367349
11457,1.02,0.16326530612244902,1.03,0.12244897959183676,1.08,0.19642857142857142
11458,1.06,0.1326530612244898,1.06,0.11479591836734696,1.19,0.1556122448979592
11459,1.01,0.13010204081632654,1.06,0.1377551020408163,1.1,0.14795918367346939
11460,1.08,0.21683673469387757,1.09,0.211734693877551,1.25,0.24744897959183676
11461,1.07,0.15816326530612243,1.09,0.163265306122449,1.23,0.2193877551020408
11462,1.09,0.18367346938775514,1.06,0.16581632653061226,1.16,0.19132653061224492
11463,1.07,0.1377551020408163,1.05,0.11479591836734696,1.17,0.14030612244897958
11464,1.02,0.17857142857142855,1.08,0.163265306122449,1.14,0.18877551020408168
11465,1.08,0.18112244897959187,1.04,0.11479591836734696,1.13,0.201530612244898
11466,1.08,0.20918367346938777,1.04,0.1530612244897959,1.18,0.21683673469387751
11467,1.11,0.163265306122449,1.02,0.1173469387755102,1.17,0.19387755102040818
11468,1.04,0.1479591836734694,1.03,0.10459183673469388,1.13,0.1836734693877551
11469,1.16,0.21428571428571427,1.04,0.1275510204081633,1.21,0.20153061224489793
11470,1.06,0.19387755102040816,1.05,0.1556122448979592,1.17,0.21683673469387754
11471,1.13,0.14795918367346939,1.07,0.09693877551020408,1.27,0.15306122448979595
11472,1.07,0.15306122448979592,1,0.10204081632653059,1.02,0.1479591836734694
11473,1.03,0.16326530612244897,1.01,0.11989795918367346,1.03,0.1607142857142857
11474,1.09,0.16326530612244897,1.01,0.10459183673469385,1.1,0.16581632653061226
11475,1.08,0.20153061224489796,1.01,0.14285714285714288,1.1,0.23724489795918366
11476,0.98,0.14285714285714288,1.01,0.09948979591836735,1.01,0.1403061224489796
11477,0.96,0.1326530612244898,1.03,0.10459183673469388,1.06,0.1530612244897959
11478,0.95,0.15051020408163268,0.98,0.1326530612244898,0.91,0.16836734693877553
11479,1.06,0.13265306122448983,1.02,0.10204081632653061,1.1,0.17091836734693877
11480,1.08,0.1556122448979592,1.04,0.10969387755102042,1.15,0.18367346938775514
11481,1.11,0.18877551020408168,1.03,0.11224489795918369,1.13,0.17602040816326534
11482,1.16,0.16581632653061226,1.01,0.09693877551020408,1.17,0.16071428571428573
11483,1.1,0.16581632653061226,1.02,0.10459183673469388,1.13,0.15816326530612246
11484,1.09,0.13520408163265304,1.05,0.10969387755102042,1.19,0.19132653061224486
11485,1.08,0.15306122448979592,1.03,0.10204081632653061,1.15,0.15816326530612246
11486,1.08,0.18622448979591838,1.03,0.12500000000000003,1.12,0.21428571428571425
11487,1.07,0.19642857142857142,1.03,0.13775510204081634,1.12,0.23724489795918366
11488,1.11,0.18877551020408168,1,0.09948979591836735,1.09,0.1377551020408163
11489,0.98,0.14540816326530615,0.99,0.10459183673469385,0.99,0.13520408163265307
11490,1,0.1658163265306123,0.99,0.10714285714285712,0.98,0.13520408163265307
11491,1.06,0.15051020408163263,0.97,0.09438775510204078,1.02,0.13775510204081634
11492,1.03,0.1403061224489796,1,0.09693877551020408,1.01,0.13010204081632654
11493,1.11,0.22193877551020408,1,0.10459183673469388,1.16,0.17346938775510207
11494,1.06,0.19387755102040816,1,0.1173469387755102,1.07,0.1607142857142857
11495,1.04,0.15561224489795916,1.02,0.12244897959183673,1.14,0.17346938775510207
11496,1.05,0.1326530612244898,1.01,0.09948979591836735,1.09,0.1683673469387755
11497,0.95,0.12755102040816327,1.01,0.09438775510204081,0.99,0.13520408163265307
11498,0.82,0.1683673469387755,0.95,0.15306122448979592,0.79,0.17346938775510204
11499,0.99,0.2040816326530612,0.93,0.1760204081632653,0.88,0.2040816326530612
11500,0.95,0.11224489795918366,0.99,0.09438775510204081,0.96,0.12755102040816327
11501,0.9,0.14285714285714285,0.97,0.11224489795918366,0.93,0.1556122448979592
11502,0.9,0.12244897959183673,0.98,0.10714285714285712,0.91,0.12499999999999997
11503,0.93,0.17602040816326534,1.01,0.16326530612244902,0.97,0.16836734693877556
11504,1.12,0.1709183673469388,1.03,0.1326530612244898,1.13,0.21428571428571427
11505,1.07,0.14030612244897958,1.04,0.09438775510204081,1.13,0.17091836734693877
11506,1.02,0.1403061224489796,1.05,0.09693877551020408,1.14,0.163265306122449
11507,1.06,0.1530612244897959,1.02,0.11479591836734696,1.09,0.16581632653061223
11508,1.07,0.20408163265306123,1.03,0.13010204081632654,1.13,0.2933673469387755
11509,1.09,0.16581632653061226,1.05,0.1275510204081633,1.16,0.20153061224489793
11510,1.04,0.14795918367346939,1.03,0.10204081632653061,1.09,0.15051020408163263
11511,1.05,0.1607142857142857,1.01,0.11989795918367346,1.02,0.15306122448979595
11512,1.08,0.15306122448979592,1.02,0.1173469387755102,1.11,0.18622448979591838
11513,1.11,0.17602040816326534,1.03,0.11224489795918369,1.11,0.16581632653061226
11514,1.05,0.21173469387755103,1.04,0.14540816326530612,1.13,0.23724489795918366
11515,1.05,0.15561224489795916,1.02,0.10459183673469388,1.04,0.15306122448979595
11516,1.03,0.15051020408163268,1.03,0.13265306122448983,1.05,0.16581632653061223
11517,1.06,0.1836734693877551,1.05,0.14540816326530612,1.1,0.20153061224489796
11518,1.13,0.18367346938775514,1.04,0.11989795918367349,1.21,0.19897959183673466
11519,1.07,0.15051020408163263,1.03,0.11224489795918369,1.1,0.1556122448979592
11520,1.09,0.18367346938775514,1.03,0.12244897959183676,1.08,0.2066326530612245
11521,1.11,0.18112244897959187,1.03,0.1275510204081633,1.14,0.20918367346938777
11522,1.08,0.19642857142857142,1.02,0.12244897959183673,1.13,0.16581632653061226
11523,1.03,0.15561224489795922,1.03,0.10204081632653061,1.07,0.15816326530612246
11524,1.04,0.1479591836734694,1.03,0.1173469387755102,1.11,0.15816326530612246
11525,1.04,0.15051020408163263,1.02,0.10714285714285712,1.06,0.1479591836734694
11526,1.05,0.1454081632653061,1.02,0.10714285714285712,1.09,0.18112244897959184
11527,1.11,0.20153061224489796,1.04,0.16326530612244897,1.15,0.1785714285714286
11528,1.04,0.18112244897959184,1,0.19642857142857142,1.01,0.1836734693877551
11529,0.98,0.16326530612244902,0.99,0.12244897959183673,0.96,0.15816326530612246
11530,1.03,0.20408163265306123,1.04,0.15561224489795916,1.16,0.22193877551020408
11531,1.02,0.16326530612244897,1,0.13010204081632654,1.04,0.15816326530612243
11532,0.95,0.1479591836734694,0.97,0.13010204081632654,0.92,0.1556122448979592
11533,1,0.22448979591836732,0.96,0.12755102040816327,0.94,0.163265306122449
11534,1.02,0.3214285714285715,0.98,0.24489795918367346,0.91,0.24489795918367346
11535,0.97,0.16581632653061223,0.99,0.12244897959183673,0.96,0.14540816326530612
11536,0.91,0.163265306122449,0.99,0.15561224489795922,0.88,0.16581632653061226
11537,0.99,0.17346938775510204,0.99,0.11479591836734693,0.97,0.16071428571428575
11538,0.92,0.15051020408163265,0.98,0.1173469387755102,0.88,0.1301020408163265
21001,1,0.1836734693877551,0.99,0.10714285714285712,0.95,0.14540816326530615
21002,1.06,0.1836734693877551,0.98,0.11224489795918366,0.91,0.16071428571428573
21003,1.07,0.19642857142857142,0.98,0.09948979591836732,1,0.16326530612244897
21004,0.97,0.1658163265306123,1.01,0.11479591836734696,0.91,0.14030612244897958
21005,1.01,0.18877551020408162,1.02,0.13520408163265307,1,0.19387755102040816
21006,1.06,0.21173469387755103,1,0.13010204081632654,1.06,0.19642857142857142
21007,1,0.18622448979591838,1,0.10204081632653061,0.98,0.16071428571428575
21008,1.12,0.21428571428571425,0.95,0.10714285714285712,1.03,0.18112244897959184
21009,1.04,0.14540816326530612,1.01,0.09693877551020408,1.08,0.14285714285714285
21010,1.01,0.1326530612244898,1,0.09438775510204081,1.01,0.11989795918367346
21011,0.97,0.14285714285714288,1.01,0.09948979591836735,1.02,0.15816326530612243
21012,1.01,0.15051020408163263,1.01,0.09693877551020408,1,0.15051020408163268
21013,0.99,0.15561224489795922,1,0.10204081632653061,1,0.1403061224489796
21014,0.98,0.15306122448979595,1,0.10714285714285715,0.94,0.13520408163265307
21015,0.98,0.15051020408163268,1.01,0.10714285714285715,0.95,0.1403061224489796
21016,0.9,0.2448979591836735,0.92,0.19387755102040816,0.82,0.19387755102040816
21017,0.98,0.15561224489795922,0.98,0.10204081632653059,0.97,0.1556122448979592
21018,1.04,0.1836734693877551,1.13,0.18622448979591832,1.32,0.2142857142857143
21019,1.12,0.22959183673469385,1.12,0.19132653061224492,1.3,0.2423469387755102
21020,0.92,0.1709183673469388,1.14,0.1785714285714286,1.17,0.19132653061224492
21021,0.98,0.18367346938775508,1.13,0.1964285714285714,1.24,0.21428571428571427
21022,1.01,0.19897959183673466,1.12,0.22704081632653061,1.25,0.20153061224489793
21023,1.05,0.18622448979591838,1.09,0.1862244897959184,1.18,0.20918367346938774
21024,0.98,0.17346938775510204,1.1,0.201530612244898,1.17,0.21938775510204078
21025,1.05,0.21173469387755103,1.11,0.21428571428571427,1.21,0.24234693877551022
21026,1,0.15561224489795922,1.07,0.1301020408163265,1.12,0.15306122448979592
21027,0.92,0.23214285714285715,1.09,0.3137755102040816,1.03,0.2908163265306123
21028,0.98,0.13520408163265307,1.03,0.09948979591836735,1.03,0.14285714285714288
21029,1.01,0.13775510204081634,1.05,0.11989795918367349,1.13,0.17346938775510207
21030,0.99,0.15306122448979595,1.04,0.11989795918367349,1.11,0.18112244897959184
21031,0.99,0.14285714285714288,1.02,0.11479591836734696,1.06,0.19387755102040816
21032,1.01,0.12244897959183673,1.07,0.14030612244897958,1.13,0.12755102040816324
21033,1,0.1403061224489796,1.02,0.10459183673469388,1.05,0.14795918367346936
21034,1,0.1479591836734694,1.05,0.12244897959183676,1.04,0.1607142857142857
21035,1.03,0.14285714285714288,1.02,0.09438775510204081,1.02,0.1479591836734694
21036,0.98,0.12755102040816327,1.05,0.11479591836734696,1.01,0.1326530612244898
21037,0.92,0.17602040816326534,1.12,0.18112244897959187,1.05,0.18112244897959184
21038,1.01,0.15816326530612249,1.03,0.13010204081632654,1.04,0.16071428571428575
21039,0.94,0.14795918367346939,1.1,0.1709183673469388,1.03,0.14540816326530615
21040,0.98,0.1479591836734694,1.09,0.14540816326530612,1.03,0.15561224489795922
21041,1.01,0.15561224489795922,1.1,0.15306122448979592,1.21,0.1785714285714286
21042,0.93,0.12755102040816327,1.11,0.1556122448979592,1.06,0.163265306122449
21043,1.05,0.14540816326530612,1.03,0.12244897959183676,1.09,0.17346938775510207
21044,0.98,0.2193877551020408,1.07,0.1709183673469388,1.06,0.2423469387755102
21045,1.02,0.18877551020408162,1.04,0.15051020408163265,1.06,0.17346938775510204
21046,0.94,0.1556122448979592,1.12,0.18112244897959187,1.09,0.19387755102040816
21047,1.04,0.20918367346938777,1.06,0.16071428571428573,1.09,0.18622448979591838
21048,0.96,0.211734693877551,1.06,0.15306122448979592,1.01,0.19132653061224486
21049,1,0.17091836734693883,1.03,0.1479591836734694,0.95,0.1709183673469388
21050,1.01,0.20153061224489796,1.06,0.14285714285714285,1.05,0.16581632653061223
21051,0.93,0.2193877551020408,1.05,0.2346938775510204,1.11,0.2908163265306123
21052,0.99,0.2525510204081633,1.03,0.17857142857142858,1.07,0.23469387755102045
21053,0.96,0.24234693877551022,1.07,0.15816326530612246,1.05,0.19387755102040816
21054,1.03,0.14795918367346936,1.04,0.10459183673469388,1.07,0.15816326530612249
21055,1.07,0.12244897959183676,1.06,0.09693877551020408,1.14,0.15816326530612246
21056,1.01,0.1683673469387755,1.03,0.11734693877551022,1.02,0.17346938775510204
21057,1.04,0.13520408163265307,1.03,0.10714285714285715,1.06,0.17857142857142858
21058,1.06,0.15816326530612246,1.04,0.11989795918367349,1.13,0.16581632653061226
21059,0.98,0.21683673469387757,1.05,0.17346938775510204,1.17,0.3086734693877551
21060,1.03,0.1326530612244898,1.03,0.09438775510204081,1.08,0.15051020408163263
21061,1.06,0.1913265306122449,1.04,0.13265306122448983,1.1,0.22448979591836732
21062,1.02,0.1403061224489796,1.06,0.10459183673469388,1.09,0.1607142857142857
21063,1.36,0.4693877551020408,1.09,0.3418367346938776,1.37,0.4311224489795919
21064,1.12,0.18877551020408168,1.06,0.13265306122448978,1.12,0.17091836734693877
21065,1.03,0.15816326530612243,1.04,0.12500000000000003,1.08,0.1913265306122449
21066,1.04,0.23979591836734696,0.97,0.1760204081632653,0.88,0.21173469387755098
21067,1.05,0.13265306122448983,1.02,0.09183673469387756,1.03,0.12244897959183673
21068,1.05,0.16326530612244897,1.03,0.13265306122448983,1.12,0.22193877551020405
21069,1.07,0.14540816326530612,1.01,0.10714285714285715,1.04,0.1683673469387755
21070,1.02,0.13520408163265307,1.03,0.15051020408163265,1.08,0.14795918367346936
21071,1.01,0.17091836734693877,1.02,0.1403061224489796,1.02,0.19387755102040813
21072,1.05,0.14030612244897964,1.04,0.10714285714285715,1.11,0.1556122448979592
21073,1.01,0.19387755102040816,1.03,0.18622448979591838,1.06,0.19387755102040816
21074,1.01,0.16326530612244902,1.05,0.13010204081632656,1.11,0.1836734693877551
21075,1.04,0.16581632653061223,1.03,0.12500000000000003,1.08,0.1760204081632653
21076,1.15,0.1862244897959184,1.07,0.12755102040816324,1.27,0.23214285714285715
21077,1.09,0.1377551020408163,1.04,0.09183673469387756,1.14,0.163265306122449
21078,1.13,0.18877551020408168,1.04,0.1352040816326531,1.14,0.21938775510204078
21079,1.07,0.1556122448979592,1.05,0.1275510204081633,1.11,0.18622448979591838
21081,1.23,0.32653061224489793,1.07,0.22959183673469385,1.4,0.34438775510204084
21082,1.1,0.15306122448979592,1.02,0.11224489795918369,1.11,0.15051020408163265
21084,1.13,0.24489795918367346,1,0.16836734693877556,1.09,0.20153061224489796
21085,1.09,0.16581632653061223,1.03,0.12244897959183676,1.13,0.18877551020408162
21086,1.13,0.22448979591836732,1.03,0.2066326530612245,1.15,0.22448979591836735
21087,1.06,0.15816326530612243,1.02,0.125,1.07,0.2066326530612245
21088,1.14,0.31887755102040816,1.14,0.3163265306122449,1.56,0.6530612244897959
21089,1.06,0.16326530612244897,1.06,0.13265306122448983,1.13,0.17602040816326534
21090,1.07,0.1530612244897959,1.03,0.1275510204081633,1.08,0.17091836734693877
21091,0.91,0.21938775510204078,1.05,0.24744897959183676,0.89,0.2653061224489796
21092,1.06,0.35714285714285715,1.02,0.23979591836734696,1.07,0.413265306122449
21093,1.02,0.1479591836734694,1.03,0.14540816326530615,1,0.17346938775510207
21094,1.09,0.15051020408163265,1.02,0.10204081632653061,1.11,0.15306122448979592
21095,1.12,0.19132653061224492,1.04,0.1275510204081633,1.14,0.18877551020408168
21096,1.07,0.16326530612244897,1.02,0.11989795918367349,1.11,0.1836734693877551
21097,1.1,0.18622448979591838,1.02,0.13010204081632654,1.1,0.18622448979591838
21098,1.12,0.1556122448979592,1.04,0.12500000000000003,1.14,0.22959183673469388
21099,1.08,0.16071428571428573,1.03,0.11224489795918369,1.08,0.17857142857142858
21100,1.13,0.16836734693877553,1.01,0.125,1.13,0.16836734693877553
21101,1.15,0.15561224489795922,1.02,0.10714285714285715,1.13,0.16836734693877553
21102,1.13,0.1709183673469388,1.02,0.11479591836734696,1.1,0.18112244897959184
21103,1.17,0.2525510204081633,1.01,0.14540816326530615,1.11,0.29591836734693877
21104,1.08,0.163265306122449,1.01,0.1326530612244898,1.04,0.17857142857142858
21105,1.09,0.14795918367346939,1.07,0.13520408163265304,1.12,0.19897959183673472
21106,1.08,0.16581632653061226,1.05,0.1352040816326531,1.06,0.18622448979591838
21107,1.02,0.12755102040816327,1.07,0.11479591836734696,1.09,0.15306122448979592
21108,1.03,0.11479591836734696,1.05,0.10714285714285715,1.03,0.14285714285714288
21109,1,0.14540816326530615,1.05,0.14795918367346939,1.02,0.18877551020408162
21110,1.11,0.20153061224489796,1,0.125,0.99,0.17602040816326534
21111,1.09,0.14285714285714285,1.01,0.11224489795918366,0.97,0.1709183673469388
21112,1.07,0.14030612244897964,1.01,0.10714285714285712,0.99,0.1403061224489796
21113,1.01,0.13520408163265307,1.05,0.11989795918367349,1.05,0.14795918367346939
21114,0.98,0.11989795918367346,1.07,0.13520408163265304,1.02,0.13520408163265307
21115,1.03,0.1403061224489796,1.05,0.1275510204081633,1.11,0.18877551020408162
21116,1,0.14540816326530615,1.05,0.1352040816326531,1.03,0.16326530612244897
21117,1.05,0.14795918367346939,1.03,0.11479591836734696,1.01,0.16581632653061223
21118,1.04,0.16581632653061223,1.03,0.1683673469387755,1.03,0.19387755102040816
21119,1,0.1403061224489796,1.03,0.10969387755102042,0.97,0.15051020408163268
21120,1.02,0.18622448979591838,1.04,0.1607142857142857,1.03,0.21173469387755103
21121,1.02,0.1607142857142857,1.04,0.1760204081632653,1.04,0.18622448979591838
21122,1.04,0.17091836734693877,1.02,0.11479591836734696,1.01,0.19387755102040816
21123,1.04,0.1530612244897959,1.03,0.1377551020408163,1.03,0.1760204081632653
21124,1.05,0.14285714285714285,1.05,0.11989795918367349,1.08,0.163265306122449
21125,1.05,0.14540816326530615,1.01,0.13520408163265307,1.01,0.17857142857142858
21126,1.03,0.1326530612244898,1.01,0.11989795918367346,1.01,0.16326530612244897
21128,1.01,0.15051020408163268,1,0.13010204081632654,0.96,0.163265306122449
21129,1.14,0.20663265306122447,1.06,0.15051020408163265,1.11,0.25
21130,1.07,0.1989795918367347,1.02,0.1607142857142857,1.1,0.2142857142857143
21131,1.01,0.15306122448979595,1.01,0.13010204081632654,1,0.1683673469387755
21132,0.96,0.1709183673469388,1.05,0.15306122448979592,1.12,0.20918367346938777
21133,1.09,0.15816326530612243,1.02,0.11224489795918369,1.01,0.17091836734693877
21134,1.11,0.21683673469387754,1.03,0.10714285714285715,1.06,0.1989795918367347
21135,1.1,0.2372448979591837,1.01,0.10459183673469385,1.06,0.21173469387755103
21136,1.08,0.16071428571428573,1.04,0.10969387755102042,1.05,0.1530612244897959
21137,1.02,0.14285714285714288,1.03,0.12244897959183676,0.98,0.14285714285714288
21138,1.05,0.14540816326530612,1.02,0.11224489795918369,1.02,0.15051020408163268
21139,1.02,0.14285714285714288,1.02,0.11224489795918369,1.01,0.1887755102040816
