SA2_code,y.pncr.male,sd.pncr.male,y.pncr.female,sd.pncr.female,y.pncr.persons,sd.pncr.persons
11043,1.06,0.17346938775510204,0.94,0.163265306122449,1.01,0.1173469387755102
11044,1.21,0.22193877551020408,1.44,0.33928571428571425,1.33,0.1760204081632653
11045,1.14,0.19642857142857145,1.03,0.15051020408163268,1.11,0.1301020408163265
11046,0.97,0.17857142857142858,0.96,0.16836734693877556,0.97,0.1479591836734694
11047,1.16,0.18367346938775514,1.14,0.163265306122449,1.16,0.125
11048,1.4,0.24489795918367346,1.02,0.1989795918367347,1.22,0.14540816326530615
11049,1.03,0.16581632653061223,0.97,0.1403061224489796,1.01,0.10459183673469388
11050,1.09,0.19642857142857142,1.09,0.1862244897959184,1.11,0.1301020408163265
11051,1.11,0.1836734693877551,0.94,0.17346938775510207,1.05,0.14285714285714288
11052,0.95,0.25255102040816324,1.44,0.548469387755102,1.11,0.23724489795918366
11053,1.02,0.30357142857142855,1.11,0.25255102040816324,1.2,0.20663265306122447
11054,0.7,0.13010204081632654,0.94,0.19387755102040813,0.8,0.12244897959183676
11055,0.97,0.16836734693877553,1.01,0.211734693877551,1.01,0.13010204081632654
11056,1,0.1709183673469388,0.79,0.14285714285714288,0.9,0.12755102040816324
11057,0.95,0.18622448979591838,0.98,0.1964285714285714,0.98,0.13520408163265307
11058,0.8,0.1607142857142857,0.94,0.1785714285714286,0.86,0.1556122448979592
11059,0.94,0.19897959183673466,0.78,0.15816326530612243,0.88,0.16581632653061226
11060,0.99,0.14540816326530615,0.91,0.1403061224489796,0.97,0.10204081632653059
11061,1.03,0.19897959183673466,0.96,0.1760204081632653,1,0.12244897959183673
11062,1.09,0.1607142857142857,0.89,0.1301020408163265,1,0.10459183673469385
11063,1.16,0.3469387755102041,1.24,0.3877551020408163,1.22,0.23214285714285712
11064,1.15,0.15306122448979592,0.99,0.1403061224489796,1.06,0.11479591836734696
11065,1.12,0.17602040816326534,0.88,0.13520408163265304,1.01,0.11989795918367346
11066,1.11,0.18367346938775514,0.94,0.1964285714285714,1.05,0.15051020408163263
11067,1.05,0.22448979591836735,0.9,0.20153061224489796,1.03,0.15306122448979595
11068,1.01,0.15051020408163268,0.92,0.15051020408163265,0.99,0.11989795918367346
11069,1.08,0.17346938775510204,0.97,0.16071428571428575,1.03,0.10714285714285715
11070,1.16,0.2653061224489796,0.96,0.21683673469387751,1.07,0.20918367346938777
11071,1.05,0.19642857142857142,1.05,0.19387755102040816,1.06,0.15561224489795916
11072,1.04,0.23214285714285718,0.99,0.2448979591836735,1.09,0.21173469387755103
11073,1.06,0.18622448979591838,1.01,0.15816326530612249,1.07,0.13265306122448983
11074,0.95,0.13520408163265307,1.01,0.15561224489795922,1.03,0.10714285714285715
11076,1.12,0.20918367346938777,0.92,0.18112244897959187,1.03,0.14540816326530615
11077,0.98,0.18112244897959182,0.73,0.15306122448979595,0.87,0.12755102040816324
11078,1.05,0.23469387755102042,0.8,0.1913265306122449,0.92,0.14030612244897958
11079,1,0.14540816326530615,0.83,0.10204081632653061,0.93,0.09183673469387751
11080,1.33,0.32908163265306123,0.89,0.19132653061224492,1.12,0.163265306122449
11081,0.98,0.11989795918367346,0.98,0.14540816326530615,1,0.09693877551020405
11082,0.84,0.14795918367346939,0.94,0.1887755102040816,0.87,0.12755102040816324
11083,0.97,0.12755102040816327,1.09,0.15816326530612246,1.04,0.11479591836734696
11084,0.85,0.16836734693877553,0.83,0.16581632653061223,0.82,0.10969387755102042
11085,0.78,0.1530612244897959,0.81,0.16581632653061223,0.77,0.11989795918367346
11086,0.9,0.14285714285714285,0.97,0.17091836734693877,0.92,0.10204081632653059
11087,1.04,0.1913265306122449,1.1,0.2219387755102041,1.11,0.15816326530612246
11088,0.87,0.17602040816326534,0.97,0.1964285714285714,0.88,0.1377551020408163
11089,0.81,0.13010204081632656,1.04,0.18877551020408162,0.91,0.10714285714285712
11090,0.94,0.18112244897959187,1.05,0.1989795918367347,1.05,0.1479591836734694
11091,0.93,0.18622448979591832,1.08,0.23214285714285715,1.02,0.15306122448979595
11092,1.17,0.19897959183673472,1.01,0.18112244897959184,1.13,0.13265306122448978
11093,1.17,0.18877551020408162,0.97,0.16326530612244902,1.1,0.14285714285714285
11094,1.02,0.17091836734693877,1.06,0.1760204081632653,1.08,0.13010204081632656
11095,1.1,0.18622448979591838,1.02,0.17346938775510204,1.08,0.13010204081632656
11096,1.05,0.16326530612244897,1.08,0.20918367346938777,1.08,0.12244897959183676
11097,1.39,0.2908163265306123,1.28,0.3239795918367347,1.39,0.22448979591836735
11098,1.14,0.17346938775510207,0.97,0.14540816326530615,1.07,0.11479591836734696
11099,1.02,0.12755102040816327,1.12,0.19387755102040816,1.11,0.10714285714285715
11100,1.13,0.23979591836734693,1.1,0.2729591836734694,1.12,0.1709183673469388
11101,0.99,0.211734693877551,1.15,0.25510204081632654,1.07,0.1479591836734694
11102,1.19,0.2576530612244898,1.16,0.21173469387755098,1.17,0.18112244897959187
11103,1,0.1479591836734694,1.04,0.17346938775510204,1.04,0.10204081632653061
11104,0.91,0.16071428571428573,1,0.21173469387755103,1,0.1403061224489796
11105,1.02,0.16326530612244897,1.01,0.18112244897959184,1.04,0.13265306122448983
11106,0.81,0.14540816326530612,1,0.22704081632653061,0.9,0.1173469387755102
11107,1.15,0.18112244897959187,1.11,0.18877551020408168,1.17,0.1301020408163265
11108,1.19,0.22959183673469385,1.06,0.20408163265306123,1.15,0.14285714285714285
11109,1.19,0.14285714285714285,1.06,0.11734693877551022,1.14,0.08928571428571432
11110,1,0.125,1.02,0.1607142857142857,1.07,0.11479591836734696
11111,1.18,0.1964285714285714,1.25,0.21428571428571427,1.24,0.15561224489795922
11112,1.07,0.24744897959183673,0.99,0.211734693877551,1.1,0.17346938775510204
11113,1.06,0.14540816326530612,1.06,0.14540816326530615,1.11,0.10459183673469388
11114,1.13,0.20918367346938777,1.1,0.1989795918367347,1.17,0.14795918367346939
11115,1.26,0.18622448979591838,1.1,0.17346938775510204,1.24,0.1403061224489796
11116,1.04,0.18622448979591838,1.1,0.1989795918367347,1.12,0.1377551020408163
11117,0.99,0.13775510204081634,1.13,0.20408163265306123,1.09,0.11734693877551022
11118,1.2,0.19897959183673466,1.1,0.18877551020408162,1.16,0.15306122448979592
11119,0.94,0.19387755102040813,1.04,0.2678571428571428,1,0.15816326530612249
11120,0.95,0.19132653061224486,1.07,0.2831632653061224,1,0.16326530612244902
11121,0.82,0.1607142857142857,1.05,0.19387755102040816,0.94,0.125
11122,1.16,0.19387755102040818,1.12,0.22959183673469385,1.19,0.15561224489795922
11123,1.09,0.1683673469387755,1.06,0.16581632653061223,1.12,0.13265306122448978
11124,1.13,0.30357142857142855,1.07,0.25255102040816324,1.1,0.19387755102040816
11125,1.05,0.1352040816326531,1.01,0.1326530612244898,1.04,0.1173469387755102
11126,1.22,0.22193877551020408,1.14,0.26785714285714285,1.24,0.20663265306122447
11127,1.08,0.20918367346938777,1.03,0.18622448979591838,1.12,0.163265306122449
11128,1.18,0.2806122448979592,1.16,0.4030612244897959,1.22,0.2627551020408163
11129,1.09,0.13265306122448978,1.03,0.15561224489795916,1.1,0.10459183673469388
11130,1.01,0.13010204081632654,0.99,0.1479591836734694,0.98,0.09693877551020405
11131,0.96,0.14285714285714288,1.1,0.1760204081632653,1.02,0.10969387755102042
11132,1.04,0.19642857142857142,1.04,0.21938775510204084,1.01,0.1403061224489796
11133,1,0.19897959183673466,1,0.211734693877551,0.99,0.15306122448979595
11134,0.95,0.15816326530612249,1.11,0.21173469387755103,1.01,0.12244897959183673
11135,1.03,0.12244897959183676,1.02,0.12244897959183673,1.03,0.08673469387755102
11136,0.97,0.14540816326530615,1.02,0.15051020408163268,1,0.11224489795918366
11137,0.94,0.163265306122449,1.12,0.21938775510204078,1.04,0.13775510204081634
11138,1.22,0.2627551020408163,0.96,0.21683673469387754,1.1,0.17091836734693877
11139,1.04,0.22704081632653061,1,0.2372448979591837,1.02,0.16581632653061223
11140,1.09,0.1913265306122449,1.06,0.1683673469387755,1.07,0.12244897959183676
11141,1.02,0.19387755102040813,1.03,0.15816326530612243,1.06,0.11989795918367349
11142,0.96,0.18367346938775514,0.94,0.1964285714285714,1.01,0.1479591836734694
11143,1.12,0.23724489795918366,1.06,0.20153061224489796,1.14,0.1377551020408163
11144,1.26,0.20918367346938774,0.99,0.1403061224489796,1.08,0.11989795918367349
11145,1.09,0.2142857142857143,0.89,0.1709183673469388,0.97,0.12244897959183673
11146,0.98,0.15306122448979595,0.96,0.13775510204081634,0.96,0.12244897959183673
11147,1.07,0.18877551020408162,1.13,0.19897959183673472,1.1,0.14795918367346939
11148,0.95,0.1862244897959184,1.19,0.2780612244897959,1.08,0.1683673469387755
11149,1.07,0.18622448979591838,0.95,0.15306122448979595,1.01,0.13010204081632654
11150,1,0.16326530612244897,1.08,0.21173469387755103,1.07,0.14030612244897964
11151,1.12,0.19642857142857142,1.06,0.18622448979591838,1.11,0.14540816326530612
11152,0.89,0.1785714285714286,0.83,0.2066326530612245,0.94,0.19132653061224486
11153,1.09,0.19387755102040816,1.05,0.1989795918367347,1.14,0.163265306122449
11154,1.22,0.2729591836734694,0.84,0.17091836734693877,1.09,0.19387755102040816
11155,1.23,0.2755102040816327,1.85,0.46938775510204084,1.5,0.3010204081632653
11156,1.1,0.14795918367346939,1.18,0.1785714285714286,1.15,0.12499999999999997
11157,0.98,0.21683673469387754,1.17,0.25510204081632654,1.05,0.15561224489795916
11158,1.08,0.2219387755102041,1.22,0.288265306122449,1.12,0.1760204081632653
11159,1.14,0.20408163265306126,1.11,0.20408163265306123,1.12,0.1301020408163265
11160,0.89,0.23979591836734698,1.05,0.2806122448979592,0.93,0.1785714285714286
11162,1.01,0.18622448979591838,1.14,0.23724489795918366,1.12,0.13520408163265304
11163,1.08,0.2142857142857143,0.8,0.17346938775510207,0.97,0.1326530612244898
11164,1.1,0.2142857142857143,1.08,0.2066326530612245,1.08,0.13520408163265304
11165,1.15,0.1862244897959184,1.07,0.18622448979591838,1.15,0.12499999999999997
11166,1,0.20408163265306123,1.11,0.2346938775510204,1.05,0.12500000000000003
11167,1.07,0.1913265306122449,1.11,0.20408163265306123,1.16,0.14030612244897958
11168,1.07,0.20153061224489796,1.22,0.23214285714285715,1.1,0.163265306122449
11169,1.03,0.19897959183673466,1.18,0.22448979591836732,1.08,0.14285714285714285
11170,1.1,0.14540816326530612,1.09,0.17857142857142858,1.11,0.11479591836734696
11171,1.13,0.2576530612244898,1.25,0.28061224489795916,1.16,0.19132653061224492
11172,1,0.15561224489795922,1.21,0.19387755102040818,1.08,0.1275510204081633
11173,0.93,0.17346938775510207,1.19,0.24744897959183673,1.03,0.14540816326530615
11174,0.97,0.14540816326530615,1.12,0.1913265306122449,1.03,0.12244897959183673
11175,1,0.13010204081632654,1.11,0.17346938775510204,1.03,0.09438775510204081
11176,0.99,0.1989795918367347,1.24,0.2346938775510204,1.1,0.15306122448979592
11177,1.06,0.20153061224489796,0.91,0.18112244897959187,0.99,0.11989795918367346
11178,1.03,0.20408163265306123,0.92,0.16071428571428573,0.97,0.125
11179,1.08,0.1454081632653061,0.93,0.14540816326530615,1,0.09693877551020408
11180,0.77,0.17346938775510204,1.17,0.288265306122449,0.91,0.15306122448979592
11181,0.87,0.11989795918367344,1.05,0.14540816326530612,0.94,0.09183673469387751
11182,1.08,0.2755102040816327,0.91,0.23214285714285715,0.99,0.18112244897959184
11183,1.02,0.11734693877551022,0.95,0.12755102040816327,0.98,0.08163265306122448
11184,1.11,0.23724489795918366,0.8,0.16326530612244897,0.9,0.13520408163265304
11185,0.99,0.1403061224489796,0.88,0.11989795918367344,0.93,0.09438775510204085
11186,1.17,0.22959183673469385,1.02,0.18112244897959184,1.13,0.1862244897959184
11187,0.99,0.14285714285714288,1.1,0.1556122448979592,1.07,0.10459183673469388
11188,1.07,0.1836734693877551,1.12,0.18877551020408168,1.15,0.14285714285714285
11189,1.08,0.13775510204081637,1.12,0.16071428571428573,1.15,0.12755102040816324
11190,1.11,0.1989795918367347,1.06,0.20153061224489796,1.11,0.14030612244897958
11191,1.13,0.23214285714285718,0.96,0.22448979591836735,1.06,0.18112244897959184
11192,1.04,0.14285714285714288,1,0.1479591836734694,1.05,0.10969387755102042
11193,0.92,0.14285714285714288,1.04,0.17857142857142858,1.01,0.13010204081632654
11194,1.04,0.1403061224489796,1.03,0.14795918367346936,1.01,0.10204081632653061
11195,0.84,0.20408163265306123,0.88,0.25,0.86,0.1709183673469388
11196,1,0.15306122448979595,0.99,0.12755102040816327,1.01,0.10459183673469388
11197,1.02,0.298469387755102,1.08,0.32653061224489793,1.1,0.25510204081632654
11198,1.01,0.15051020408163268,1.11,0.18877551020408162,1.1,0.12244897959183676
11199,1.45,0.39285714285714285,1.35,0.3367346938775511,1.48,0.26785714285714285
11200,1.12,0.21173469387755103,1.17,0.201530612244898,1.19,0.14795918367346939
11201,1.02,0.17857142857142858,1.1,0.2270408163265306,1.1,0.1377551020408163
11202,0.97,0.16836734693877556,1.05,0.2193877551020408,1.04,0.15561224489795916
11203,1.04,0.22704081632653064,1.07,0.20408163265306123,1.12,0.15051020408163265
11204,1.07,0.2270408163265306,1.06,0.2474489795918367,1.12,0.19897959183673472
11205,1,0.11224489795918366,1.03,0.1326530612244898,1.05,0.09948979591836735
11206,0.94,0.15051020408163268,1.3,0.2576530612244897,1.11,0.14030612244897958
11207,1.1,0.2602040816326531,1.1,0.31632653061224486,1.07,0.21683673469387754
11208,1.07,0.1836734693877551,1.2,0.17346938775510207,1.18,0.125
11209,1.19,0.1709183673469388,1.21,0.18112244897959187,1.22,0.12244897959183673
11210,1.17,0.18367346938775514,1.44,0.24744897959183673,1.34,0.17857142857142858
11211,1.01,0.2653061224489796,1.21,0.2806122448979592,1.14,0.19387755102040818
11212,1.32,0.2678571428571428,0.95,0.22193877551020408,1.14,0.1836734693877551
11213,1.06,0.1913265306122449,1.45,0.25255102040816324,1.28,0.1913265306122449
11214,1.07,0.1913265306122449,1.36,0.2576530612244897,1.26,0.17091836734693883
11215,1.15,0.17857142857142858,1.25,0.22193877551020408,1.21,0.163265306122449
11216,1.08,0.3061224489795919,1.1,0.29336734693877553,1.18,0.25255102040816324
11217,1.25,0.19897959183673466,1.14,0.19897959183673472,1.22,0.15816326530612249
11218,1.2,0.17857142857142858,1.1,0.16581632653061226,1.15,0.14030612244897958
11219,1.21,0.22448979591836735,1.07,0.2066326530612245,1.12,0.16836734693877553
11220,0.99,0.25000000000000006,1.17,0.5153061224489796,1.08,0.19642857142857142
11221,1.18,0.19387755102040818,1.16,0.1862244897959184,1.19,0.16581632653061226
11222,1.12,0.163265306122449,1.03,0.16071428571428575,1.08,0.12500000000000003
11223,1.21,0.19897959183673466,1.03,0.17091836734693877,1.12,0.13265306122448978
11224,1.07,0.16326530612244897,1.11,0.1836734693877551,1.09,0.12244897959183676
11225,1.02,0.17346938775510204,1.31,0.23214285714285715,1.17,0.12244897959183673
11226,1.2,0.18367346938775514,1.21,0.21428571428571427,1.21,0.13775510204081634
11227,1.13,0.1785714285714286,1.11,0.1989795918367347,1.13,0.1377551020408163
11228,1.09,0.2066326530612245,1.13,0.19642857142857142,1.12,0.14285714285714285
11229,1.14,0.2653061224489796,0.85,0.21173469387755103,1.03,0.1658163265306123
11230,1.06,0.23979591836734693,1.02,0.25000000000000006,1.03,0.1836734693877551
11231,1.18,0.20663265306122447,1.16,0.17346938775510207,1.19,0.13265306122448978
11232,0.96,0.19387755102040813,0.85,0.19387755102040816,0.9,0.1556122448979592
11233,1.03,0.1530612244897959,1.3,0.23979591836734696,1.15,0.13265306122448978
11234,1.19,0.23469387755102042,1.25,0.21428571428571427,1.25,0.16326530612244902
11235,1.13,0.2066326530612245,1.07,0.24744897959183676,1.1,0.17346938775510204
11236,1.03,0.18877551020408162,1.29,0.30102040816326536,1.16,0.18367346938775514
11237,0.94,0.1326530612244898,1.09,0.16326530612244897,1.01,0.13010204081632654
11238,0.99,0.1760204081632653,0.99,0.18622448979591838,1,0.13520408163265307
11239,0.96,0.18367346938775508,1,0.1887755102040816,0.96,0.15306122448979595
11240,0.96,0.17346938775510207,1.02,0.19642857142857142,0.97,0.15816326530612249
11241,0.92,0.163265306122449,1,0.211734693877551,0.95,0.13775510204081634
11242,0.91,0.20153061224489793,1.06,0.2678571428571428,0.99,0.15561224489795922
11243,0.96,0.1479591836734694,1,0.1658163265306123,0.96,0.13520408163265307
11244,0.89,0.25255102040816324,0.85,0.23979591836734693,0.87,0.1760204081632653
11245,1.01,0.15306122448979595,0.97,0.1760204081632653,1,0.10969387755102039
11246,1,0.20918367346938777,0.82,0.18877551020408162,0.92,0.15306122448979592
11247,0.99,0.15561224489795922,1.02,0.1683673469387755,1,0.09948979591836732
11248,1.23,0.26785714285714285,0.85,0.22193877551020405,1.06,0.1760204081632653
11249,1,0.125,0.91,0.11989795918367346,0.97,0.10204081632653059
11250,1.05,0.2066326530612245,1.03,0.2295918367346939,0.99,0.15561224489795922
11251,1.06,0.23979591836734696,1.03,0.33163265306122447,1.03,0.20918367346938777
11252,0.98,0.12244897959183673,0.92,0.1173469387755102,0.96,0.08418367346938772
11253,0.86,0.15051020408163265,1.05,0.19387755102040816,0.94,0.13010204081632654
11254,0.95,0.1403061224489796,0.8,0.13010204081632656,0.89,0.10204081632653064
11255,0.75,0.1173469387755102,0.79,0.11224489795918369,0.76,0.08163265306122448
11256,1.05,0.23469387755102045,0.75,0.15561224489795922,0.87,0.14540816326530612
11257,1.07,0.12244897959183676,0.89,0.11734693877551017,0.98,0.09183673469387751
11258,1.16,0.32397959183673464,0.65,0.14795918367346939,0.87,0.15306122448979592
11259,1.05,0.15816326530612243,0.9,0.12499999999999997,0.98,0.10459183673469385
11260,0.98,0.18112244897959187,1.09,0.17857142857142858,1.02,0.12244897959183673
11261,0.97,0.25,1.12,0.3137755102040816,1.11,0.23469387755102042
11262,1.03,0.14285714285714288,1.09,0.1683673469387755,1.06,0.11479591836734696
11263,1.08,0.1913265306122449,1.19,0.24744897959183676,1.17,0.163265306122449
11264,1.1,0.19387755102040816,1.12,0.19387755102040816,1.15,0.15306122448979592
11265,1.16,0.2602040816326531,1.15,0.23214285714285712,1.21,0.16836734693877556
11266,1.04,0.17091836734693883,1.09,0.1913265306122449,1.07,0.12244897959183676
11267,0.97,0.1658163265306123,1.43,0.2755102040816326,1.12,0.13520408163265304
11268,1.03,0.22448979591836735,1.27,0.29591836734693877,1.08,0.15816326530612243
11269,0.9,0.16836734693877553,1.27,0.25000000000000006,1.03,0.13520408163265307
11270,1.07,0.17857142857142858,1.41,0.24489795918367346,1.17,0.14795918367346939
11271,1.12,0.14285714285714285,1.17,0.14795918367346939,1.13,0.09948979591836737
11272,1,0.15561224489795922,1.04,0.17857142857142858,1.01,0.10969387755102039
11273,1.15,0.2270408163265306,1.2,0.2372448979591837,1.21,0.16581632653061226
11274,1.02,0.16326530612244902,1.14,0.2653061224489796,1.06,0.1479591836734694
11275,1.05,0.16581632653061223,1.04,0.17091836734693877,1.05,0.11734693877551022
11276,1.14,0.2806122448979592,1.29,0.3214285714285714,1.24,0.18877551020408162
11277,1.07,0.1683673469387755,1.14,0.22448979591836732,1.07,0.13010204081632656
11278,1.08,0.1760204081632653,1.11,0.25,1.1,0.15816326530612243
11279,1.21,0.2729591836734694,1.4,0.29846938775510207,1.33,0.1760204081632653
11280,1.09,0.2066326530612245,1.15,0.23214285714285712,1.14,0.15306122448979592
11281,1.14,0.18877551020408162,1.15,0.19132653061224492,1.14,0.12755102040816324
11282,1.33,0.27040816326530615,1.1,0.2627551020408163,1.25,0.22959183673469388
11283,1.08,0.21683673469387757,1.1,0.2066326530612245,1.09,0.14540816326530612
11284,0.99,0.16326530612244897,0.92,0.16071428571428573,0.98,0.125
11285,1.1,0.2270408163265306,0.95,0.16836734693877553,1.06,0.14795918367346936
11286,1.02,0.17346938775510204,0.99,0.1734693877551021,1.05,0.125
11287,1.01,0.2040816326530612,1.06,0.2602040816326531,1.02,0.1479591836734694
11288,1.02,0.13775510204081634,1.02,0.14285714285714288,1.02,0.09438775510204081
11289,1.1,0.1683673469387755,0.97,0.1479591836734694,1.05,0.11224489795918369
11290,0.85,0.10969387755102042,1.03,0.17857142857142858,0.92,0.10204081632653059
11291,0.98,0.1403061224489796,0.89,0.14795918367346939,0.93,0.10204081632653059
11292,0.94,0.14285714285714285,1.04,0.16326530612244902,0.96,0.10459183673469385
11293,0.93,0.1403061224489796,1.04,0.15561224489795922,0.97,0.10714285714285712
11294,1,0.18112244897959182,0.97,0.16581632653061226,0.97,0.11989795918367346
11295,0.95,0.15306122448979595,0.89,0.15306122448979592,0.91,0.0969387755102041
11296,0.98,0.1479591836734694,0.95,0.1658163265306123,0.92,0.10714285714285712
11297,0.98,0.1173469387755102,0.95,0.11224489795918366,0.97,0.08418367346938775
11298,1.02,0.22448979591836737,1.06,0.21938775510204084,1.07,0.15051020408163265
11299,1,0.15561224489795922,0.95,0.1403061224489796,1,0.11479591836734693
11300,0.93,0.13775510204081634,0.94,0.13520408163265304,0.94,0.10204081632653059
11301,1.04,0.1683673469387755,1.03,0.1607142857142857,1.04,0.11989795918367349
11302,0.88,0.14795918367346939,0.92,0.14540816326530615,0.91,0.0969387755102041
11303,1.01,0.1683673469387755,1.05,0.1760204081632653,1.01,0.11734693877551022
11304,0.93,0.13520408163265304,1.14,0.1989795918367347,1.02,0.12244897959183673
11305,1.01,0.16071428571428575,1.12,0.16836734693877553,1.04,0.11479591836734696
11306,1,0.13775510204081634,1.13,0.1989795918367347,1.07,0.12244897959183676
11307,0.94,0.14795918367346939,1,0.15561224489795922,0.95,0.10204081632653059
11308,0.92,0.12755102040816327,1.12,0.16581632653061226,0.99,0.10204081632653059
11309,0.98,0.16836734693877556,0.97,0.17602040816326534,0.97,0.10969387755102039
11310,0.97,0.17091836734693877,0.92,0.1709183673469388,0.94,0.10969387755102039
11311,0.92,0.13775510204081634,1.03,0.18622448979591838,0.96,0.10969387755102039
11312,1,0.12244897959183673,1.03,0.11734693877551022,1.03,0.08928571428571429
11313,1.22,0.22704081632653061,1.26,0.2193877551020408,1.28,0.17857142857142858
11314,1.01,0.16326530612244897,1.09,0.19387755102040816,1.05,0.1275510204081633
11315,0.98,0.14540816326530615,1.11,0.163265306122449,1.07,0.13265306122448983
11316,1.13,0.17602040816326534,1.15,0.2091836734693877,1.17,0.14795918367346939
11317,1,0.14285714285714288,1.05,0.1683673469387755,1.06,0.11734693877551022
11318,1.01,0.14285714285714288,1.1,0.163265306122449,1.05,0.10714285714285715
11319,1.13,0.16836734693877553,1.15,0.19642857142857145,1.16,0.12755102040816327
11320,1.09,0.2653061224489796,1.02,0.2525510204081633,1.09,0.17091836734693877
11321,1.09,0.22959183673469385,1.03,0.20408163265306123,1.1,0.1785714285714286
11322,1,0.1326530612244898,0.9,0.14540816326530612,0.99,0.09948979591836735
11323,1.06,0.1913265306122449,0.98,0.17602040816326534,1.04,0.11734693877551022
11325,1.06,0.19387755102040816,0.92,0.1785714285714286,1.01,0.13775510204081634
11326,1.07,0.14030612244897958,0.81,0.13010204081632656,0.96,0.09693877551020405
11327,1.1,0.1913265306122449,0.84,0.14285714285714285,0.96,0.1173469387755102
11328,1.09,0.16581632653061223,0.88,0.13265306122448978,1,0.1173469387755102
11329,0.84,0.15306122448979592,0.93,0.18112244897959187,0.89,0.11224489795918369
11330,1.03,0.1836734693877551,0.89,0.15051020408163265,1,0.125
11331,1.08,0.1836734693877551,0.94,0.16836734693877553,1.03,0.13520408163265307
11332,1.04,0.1479591836734694,0.89,0.125,0.98,0.11224489795918366
11333,0.93,0.19387755102040813,0.9,0.163265306122449,0.92,0.11479591836734693
11334,1.04,0.1989795918367347,0.89,0.16581632653061226,1,0.1403061224489796
11335,0.95,0.13010204081632654,0.87,0.11989795918367349,0.95,0.09183673469387751
11336,0.97,0.18112244897959184,0.91,0.15306122448979592,0.96,0.12755102040816327
11337,0.98,0.17091836734693877,0.99,0.1836734693877551,1,0.13520408163265307
11338,1.03,0.15816326530612243,0.89,0.14540816326530612,1.01,0.11479591836734693
