SA2_code,y.kidney.male,sd.kidney.male,y.kidney.female,sd.kidney.female,y.kidney.persons,sd.kidney.persons
11031,0.96,0.12755102040816327,1.02,0.09183673469387756,0.96,0.12755102040816327
11032,0.96,0.11989795918367346,1.01,0.09438775510204081,0.93,0.12755102040816327
11033,0.91,0.15051020408163265,1,0.10459183673469385,0.87,0.1301020408163265
11034,0.92,0.14285714285714285,1.02,0.11734693877551022,0.91,0.14795918367346939
11035,0.96,0.1479591836734694,1.01,0.10714285714285712,0.93,0.15306122448979592
11036,0.97,0.13010204081632654,1.01,0.08673469387755102,0.97,0.15816326530612249
11037,0.92,0.1556122448979592,1,0.11224489795918366,0.83,0.13520408163265304
11038,0.93,0.19897959183673466,1.02,0.15051020408163263,0.97,0.19132653061224486
11039,0.91,0.12755102040816324,1.03,0.13775510204081637,0.96,0.14540816326530615
11040,0.88,0.15051020408163265,1.05,0.13265306122448983,0.97,0.16071428571428575
11041,0.95,0.15561224489795922,1.02,0.11479591836734696,0.99,0.16071428571428575
11042,0.87,0.1377551020408163,1.01,0.10969387755102042,0.86,0.11734693877551022
11043,0.98,0.15816326530612249,1.01,0.10714285714285715,0.95,0.1556122448979592
11044,1.04,0.19387755102040816,1.02,0.13010204081632656,1.08,0.2142857142857143
11045,1,0.1403061224489796,1.05,0.10204081632653061,1.11,0.16071428571428573
11046,1,0.17857142857142858,1.07,0.1377551020408163,1.18,0.2193877551020408
11047,0.96,0.12244897959183673,1.01,0.09438775510204081,0.98,0.13775510204081634
11048,0.97,0.17346938775510207,1.06,0.1377551020408163,1.11,0.23979591836734693
11049,0.98,0.10969387755102039,1.04,0.08673469387755102,1.07,0.14540816326530615
11050,1.01,0.14285714285714288,1.06,0.12755102040816324,1.18,0.19642857142857145
11051,0.99,0.1326530612244898,1.02,0.09693877551020408,1,0.17346938775510207
11052,0.96,0.2040816326530612,1.08,0.21683673469387751,1.22,0.3801020408163266
11053,1.08,0.23979591836734693,1.03,0.16326530612244897,1.23,0.2653061224489796
11054,1.05,0.24489795918367346,1.05,0.17346938775510204,1.2,0.22704081632653061
11055,0.97,0.15306122448979592,1.03,0.11734693877551022,1,0.1709183673469388
11056,0.97,0.1479591836734694,1.05,0.12500000000000003,1.08,0.2142857142857143
11057,0.97,0.1403061224489796,1.06,0.12244897959183676,1.12,0.2295918367346939
11058,1.04,0.19897959183673466,1.02,0.15051020408163268,1.11,0.25510204081632654
11059,0.99,0.18622448979591832,1.02,0.14795918367346936,1.07,0.22448979591836737
11060,1.03,0.11224489795918369,1.01,0.07908163265306122,1.06,0.11479591836734696
11061,0.98,0.1173469387755102,1.01,0.09438775510204081,0.98,0.125
11062,1.02,0.13010204081632654,1.02,0.07653061224489795,1.07,0.13265306122448983
11063,1.07,0.2602040816326531,1.01,0.1913265306122449,1.14,0.2653061224489796
11064,1.03,0.11989795918367349,1.02,0.08163265306122448,1.08,0.1275510204081633
11065,1.04,0.12500000000000003,1.03,0.08163265306122448,1.1,0.13520408163265304
11066,1.06,0.1530612244897959,1.02,0.10204081632653061,1.16,0.17602040816326534
11067,1.05,0.17091836734693877,1.01,0.13520408163265307,1.08,0.21173469387755103
11068,1.02,0.12244897959183673,1.02,0.08928571428571429,1.06,0.15051020408163263
11069,1.05,0.13775510204081634,1.02,0.07908163265306122,1.09,0.14540816326530612
11070,1.03,0.24744897959183673,0.99,0.18877551020408162,1.04,0.23214285714285715
11071,1.01,0.14540816326530615,1,0.09948979591836735,1.03,0.1326530612244898
11072,1.01,0.25510204081632654,1.02,0.2219387755102041,1.08,0.30357142857142855
11073,1.01,0.13010204081632654,1.03,0.09183673469387756,1.07,0.13775510204081637
11074,1,0.1173469387755102,1.02,0.08418367346938775,1.05,0.12244897959183676
11076,1.03,0.14795918367346936,1.02,0.11479591836734696,1.05,0.1607142857142857
11077,1.05,0.2423469387755102,1.03,0.16326530612244897,1.15,0.2627551020408163
11078,1,0.2372448979591837,1.03,0.15051020408163268,1.06,0.24744897959183673
11079,1.04,0.10459183673469388,1.02,0.08418367346938775,1.06,0.13010204081632656
11080,0.99,0.20153061224489793,1.02,0.1760204081632653,1.01,0.2602040816326531
11081,1.02,0.10714285714285712,1.01,0.07653061224489795,1.07,0.13010204081632656
11082,0.96,0.14285714285714288,1.03,0.11734693877551022,1.02,0.16326530612244897
11083,1.05,0.13775510204081634,1,0.09693877551020408,1.03,0.13520408163265307
11084,1.04,0.2066326530612245,1.01,0.1479591836734694,0.98,0.1964285714285714
11085,1.02,0.1760204081632653,1.01,0.1326530612244898,0.98,0.16071428571428575
11086,1.05,0.15051020408163265,1.01,0.09948979591836735,1.06,0.15816326530612243
11087,1.02,0.16326530612244902,1.01,0.09948979591836735,1.04,0.17091836734693877
11088,1.04,0.1913265306122449,1.02,0.1326530612244898,1.05,0.1760204081632653
11089,1.1,0.17602040816326534,0.99,0.1173469387755102,1.03,0.16326530612244897
11090,1.07,0.19387755102040816,0.99,0.12755102040816327,1.06,0.1760204081632653
11091,1.09,0.20408163265306123,1.05,0.12244897959183676,1.22,0.20663265306122447
11092,1,0.1173469387755102,1.02,0.07908163265306122,1.06,0.1352040816326531
11093,1.01,0.13010204081632654,1.02,0.08418367346938775,1.08,0.14540816326530612
11094,1,0.13520408163265307,1.02,0.08418367346938775,1.03,0.13520408163265307
11095,0.99,0.12244897959183673,1.02,0.08418367346938775,1.04,0.13010204081632654
11096,1.01,0.12755102040816327,1.02,0.08418367346938775,1.02,0.12244897959183676
11097,1.23,0.3673469387755102,1.07,0.15816326530612246,1.37,0.3673469387755102
11098,1.05,0.1275510204081633,1.02,0.07397959183673468,1.1,0.14285714285714285
11099,1,0.12244897959183673,1.02,0.07653061224489795,1.05,0.12500000000000003
11100,0.99,0.16581632653061226,1.01,0.11989795918367346,0.98,0.20153061224489793
11101,0.99,0.18877551020408168,1.01,0.11989795918367346,0.98,0.18622448979591832
11102,1.01,0.1709183673469388,1.02,0.11989795918367349,0.99,0.21428571428571427
11103,1.01,0.10969387755102039,1.02,0.07653061224489795,1.04,0.1326530612244898
11104,1.04,0.1326530612244898,1.02,0.09438775510204081,1.09,0.17346938775510204
11105,1,0.12244897959183673,1.02,0.07908163265306122,1.06,0.13265306122448983
11106,1,0.1479591836734694,1.04,0.11479591836734696,1.07,0.18112244897959184
11107,1.04,0.13775510204081634,1.02,0.09183673469387756,1.15,0.16836734693877553
11108,1.07,0.1683673469387755,1.04,0.12244897959183676,1.21,0.27040816326530615
11109,1.06,0.09693877551020408,1.04,0.06887755102040814,1.18,0.125
11110,1.04,0.11734693877551022,1.03,0.08418367346938775,1.12,0.14030612244897958
11111,1.1,0.16071428571428573,1.03,0.10714285714285715,1.21,0.1887755102040816
11112,1,0.211734693877551,1.02,0.11989795918367346,1.04,0.20153061224489796
11113,0.99,0.10969387755102039,1.03,0.07397959183673468,1.07,0.12244897959183676
11114,1.07,0.1530612244897959,1.04,0.10459183673469388,1.21,0.1709183673469388
11115,1.11,0.16581632653061226,1.03,0.10459183673469388,1.27,0.18367346938775508
11116,1.06,0.16581632653061223,1.04,0.10459183673469388,1.19,0.18367346938775514
11117,1.04,0.14795918367346936,1.03,0.09948979591836735,1.11,0.15306122448979592
11118,1.14,0.18367346938775514,1.03,0.10204081632653061,1.31,0.2219387755102041
11119,1.07,0.18112244897959184,1.02,0.14540816326530615,1.07,0.2066326530612245
11120,1.18,0.2653061224489796,1.02,0.1479591836734694,1.18,0.23724489795918366
11121,1.09,0.2270408163265306,1.02,0.16326530612244897,1.05,0.2219387755102041
11122,1.16,0.22959183673469388,1.02,0.11224489795918369,1.29,0.23214285714285718
11123,1.1,0.17602040816326534,1.02,0.10459183673469388,1.21,0.1709183673469388
11124,1.04,0.19387755102040816,1.03,0.1454081632653061,1.18,0.23724489795918366
11125,1.07,0.12500000000000003,1.02,0.08673469387755102,1.13,0.15306122448979592
11126,0.96,0.1887755102040816,1.03,0.12500000000000003,1,0.18622448979591838
11127,0.99,0.1709183673469388,1.02,0.09693877551020408,1.04,0.17091836734693877
11128,1.05,0.21173469387755103,1.02,0.1683673469387755,1.18,0.2602040816326531
11129,1.01,0.09693877551020405,1.03,0.06887755102040814,1.08,0.10969387755102042
11130,1.09,0.17602040816326534,0.97,0.10969387755102039,1.04,0.14795918367346936
11131,1.05,0.13265306122448983,0.98,0.10204081632653059,1.02,0.13010204081632654
11132,1.06,0.16581632653061223,0.98,0.10969387755102039,1.02,0.1479591836734694
11133,1.04,0.1913265306122449,0.99,0.1173469387755102,1,0.16326530612244902
11134,1.01,0.15561224489795916,0.98,0.09438775510204078,0.97,0.13010204081632654
11135,1.04,0.10459183673469388,0.99,0.06887755102040814,1.04,0.09183673469387756
11136,1.05,0.1275510204081633,0.98,0.08418367346938775,1.02,0.1326530612244898
11137,1.03,0.16326530612244897,0.99,0.11989795918367346,1.06,0.16326530612244897
11138,1.02,0.22193877551020408,0.99,0.1403061224489796,1.07,0.18112244897959184
11139,1.02,0.1989795918367347,0.98,0.125,1.07,0.1836734693877551
11140,1.03,0.15051020408163263,0.98,0.09438775510204081,1.03,0.125
11141,1.04,0.15051020408163268,0.98,0.10714285714285712,1.05,0.14540816326530615
11142,1.01,0.16836734693877556,0.97,0.13520408163265307,1,0.22959183673469388
11143,1.05,0.19642857142857142,0.94,0.13520408163265307,1.05,0.20918367346938777
11144,1.07,0.18622448979591838,1.01,0.11224489795918366,1.06,0.14795918367346939
11145,1.14,0.18877551020408168,1.01,0.1173469387755102,1.19,0.20918367346938774
11146,1.03,0.17091836734693877,1,0.10459183673469385,1.01,0.1403061224489796
11147,0.97,0.13520408163265307,1,0.09438775510204081,0.97,0.13010204081632654
11148,1.06,0.1530612244897959,0.98,0.1173469387755102,1.02,0.15561224489795922
11149,1.03,0.17857142857142858,1,0.11989795918367346,0.97,0.14285714285714288
11150,1.22,0.20153061224489796,1,0.125,1.25,0.20918367346938774
11151,1.01,0.1403061224489796,1.02,0.09948979591836735,1.08,0.15561224489795916
11152,0.98,0.19132653061224486,1.08,0.1785714285714286,1.11,0.22448979591836732
11153,1.02,0.15051020408163268,1.03,0.11989795918367349,1.01,0.1607142857142857
11154,0.98,0.20153061224489793,1.07,0.16326530612244897,1.05,0.1913265306122449
11155,0.98,0.22959183673469385,1.02,0.18112244897959184,0.94,0.25
11156,1.05,0.1275510204081633,1,0.09438775510204081,1.01,0.12244897959183673
11157,1.1,0.1760204081632653,1,0.1326530612244898,1.03,0.1913265306122449
11158,1.1,0.19642857142857142,0.99,0.14285714285714288,0.99,0.21428571428571427
11159,1.04,0.15051020408163263,1,0.10714285714285712,1,0.14285714285714288
11160,1.07,0.31632653061224486,1,0.18112244897959184,1.02,0.2959183673469388
11162,0.94,0.14795918367346939,1.01,0.12244897959183676,0.92,0.13775510204081634
11163,0.94,0.15816326530612246,1,0.13520408163265307,0.9,0.15816326530612246
11164,0.95,0.17346938775510207,0.98,0.1403061224489796,0.91,0.1785714285714286
11165,0.97,0.1326530612244898,1,0.10459183673469388,0.97,0.13010204081632654
11166,0.95,0.15816326530612249,1,0.1326530612244898,0.91,0.16071428571428573
11167,1.01,0.1173469387755102,1.02,0.09948979591836735,1.06,0.14795918367346936
11168,1.01,0.16326530612244897,1.02,0.1275510204081633,0.99,0.1760204081632653
11169,1.03,0.17346938775510204,1.02,0.14285714285714288,1.04,0.25255102040816324
11170,0.99,0.10714285714285712,1.01,0.09438775510204081,1.01,0.13775510204081634
11171,1.03,0.18622448979591838,1.01,0.14285714285714288,1.02,0.24234693877551022
11172,1.05,0.1352040816326531,1.02,0.10714285714285715,1.13,0.16836734693877553
11173,1.09,0.1556122448979592,1.02,0.11989795918367346,1.25,0.22193877551020408
11174,1.03,0.12244897959183676,1.03,0.11734693877551022,1.15,0.19897959183673472
11175,1.02,0.09948979591836735,1.01,0.08163265306122448,1.07,0.12244897959183676
11176,1.07,0.1913265306122449,1.02,0.12755102040816327,1.19,0.22959183673469388
11177,1.02,0.13520408163265307,1.02,0.09693877551020408,1.04,0.1530612244897959
11178,1.06,0.1607142857142857,1.01,0.09948979591836735,1.12,0.18877551020408168
11179,1.05,0.10969387755102042,1.02,0.07142857142857141,1.1,0.13265306122448978
11180,1.06,0.19387755102040816,1.01,0.13520408163265307,1.14,0.20408163265306123
11181,1.05,0.11479591836734696,1.01,0.06887755102040814,1.1,0.10969387755102042
11182,1,0.21683673469387754,1.04,0.1607142857142857,1.09,0.26275510204081626
11183,1.02,0.08928571428571429,1.03,0.06632653061224487,1.07,0.10459183673469388
11184,0.98,0.13775510204081634,1.03,0.10969387755102042,1.05,0.1683673469387755
11185,1.03,0.11989795918367349,1.02,0.07653061224489795,1.09,0.11479591836734696
11186,0.96,0.19387755102040813,1.01,0.13520408163265307,0.95,0.19897959183673466
11187,1.01,0.10969387755102042,1.01,0.07653061224489795,1.04,0.1275510204081633
11188,0.98,0.12244897959183673,1.01,0.09438775510204081,1.02,0.16326530612244897
11189,1,0.09693877551020408,1.01,0.08163265306122448,1.04,0.12244897959183676
11190,1.02,0.1403061224489796,1.01,0.10204081632653061,1.1,0.15051020408163265
11191,1.06,0.17091836734693877,1.01,0.125,1.06,0.21428571428571427
11192,1.01,0.10714285714285715,1.01,0.07142857142857141,1.07,0.11989795918367349
11193,0.98,0.12244897959183673,1.02,0.08928571428571429,1.04,0.14285714285714288
11194,1.01,0.09693877551020408,1.01,0.07397959183673468,1.06,0.10969387755102042
11195,0.97,0.22959183673469388,1.01,0.17857142857142858,1.06,0.2959183673469388
11196,0.99,0.10459183673469385,1.02,0.07653061224489795,1.04,0.11989795918367349
11197,1.01,0.2372448979591837,1,0.18877551020408162,1.04,0.27806122448979587
11198,0.99,0.10714285714285712,1.02,0.08673469387755102,1.05,0.13010204081632654
11199,1.08,0.25765306122448983,1.04,0.17346938775510204,1.2,0.3443877551020408
11200,1.03,0.14540816326530615,1.02,0.09183673469387756,1.09,0.18877551020408162
11201,0.99,0.12755102040816327,1.02,0.10204081632653061,1.05,0.15816326530612243
11202,0.94,0.15306122448979592,1,0.11479591836734693,0.95,0.163265306122449
11203,0.94,0.14285714285714285,1.01,0.11734693877551022,0.98,0.19132653061224486
11204,1,0.17857142857142855,1.01,0.1173469387755102,1.01,0.20918367346938777
11205,0.99,0.09948979591836732,1.02,0.06887755102040814,1.05,0.11989795918367349
11206,1.21,0.20153061224489793,1.05,0.10459183673469388,1.41,0.21938775510204078
11207,1.19,0.3673469387755102,1.07,0.1760204081632653,1.45,0.42602040816326536
11208,1.23,0.1836734693877551,1.02,0.10204081632653061,1.34,0.16326530612244897
11209,1.18,0.16071428571428573,1.03,0.08418367346938775,1.23,0.13775510204081634
11210,1.18,0.20663265306122447,1.03,0.10714285714285715,1.23,0.17602040816326534
11211,1.24,0.2576530612244897,1.03,0.14540816326530615,1.42,0.28571428571428575
11212,1.01,0.23979591836734693,1.09,0.22193877551020405,1.23,0.33418367346938777
11213,1.15,0.22959183673469385,1.02,0.125,1.17,0.1989795918367347
11214,1.14,0.18877551020408168,1.02,0.10969387755102042,1.16,0.1913265306122449
11215,1.17,0.1964285714285714,1.03,0.09948979591836735,1.18,0.16836734693877553
11216,1.11,0.24489795918367346,1.07,0.1683673469387755,1.15,0.23214285714285712
11217,1.19,0.16326530612244902,1.04,0.10459183673469388,1.26,0.17091836734693877
11218,1.06,0.14030612244897958,1.04,0.08928571428571429,1.15,0.1377551020408163
11219,1.11,0.18877551020408168,1.03,0.10969387755102042,1.18,0.18367346938775514
11220,1.09,0.25,1.03,0.13265306122448983,1.15,0.21938775510204078
11221,1.12,0.15816326530612246,1.04,0.09183673469387756,1.19,0.18367346938775508
11222,1.21,0.19387755102040813,1.03,0.09948979591836735,1.27,0.1836734693877551
11223,1.14,0.2040816326530612,1.06,0.10204081632653061,1.34,0.2142857142857143
11224,1.22,0.16326530612244902,1.02,0.10714285714285715,1.28,0.18877551020408162
11225,1.23,0.19387755102040816,1.03,0.10204081632653061,1.34,0.2066326530612245
11226,1.16,0.1887755102040816,1.05,0.09438775510204081,1.27,0.18622448979591838
11227,1.18,0.20153061224489793,1.02,0.10714285714285715,1.25,0.20918367346938774
11228,1.26,0.2142857142857143,1.03,0.11479591836734696,1.37,0.2270408163265306
11229,1.21,0.2193877551020408,1.02,0.12755102040816327,1.3,0.2908163265306122
11230,1.14,0.23469387755102042,1.02,0.13010204081632654,1.21,0.25000000000000006
11231,1.22,0.20153061224489793,1.03,0.09693877551020408,1.32,0.21173469387755098
11232,1.09,0.20918367346938777,1.02,0.1607142857142857,1.16,0.2346938775510204
11233,1.17,0.19132653061224486,1.05,0.10459183673469388,1.31,0.18112244897959184
11234,1.21,0.211734693877551,1.03,0.12244897959183676,1.32,0.23214285714285718
11235,1.19,0.22959183673469388,1.02,0.12244897959183673,1.26,0.2806122448979592
11236,0.98,0.19897959183673466,0.98,0.15816326530612249,1,0.1964285714285714
11237,0.96,0.13520408163265307,0.99,0.09693877551020405,0.9,0.1301020408163265
11238,0.95,0.12244897959183673,0.99,0.10204081632653061,0.88,0.13265306122448978
11239,0.95,0.13520408163265307,0.99,0.10714285714285712,0.88,0.1556122448979592
11240,0.92,0.15816326530612246,0.99,0.10714285714285712,0.85,0.1377551020408163
11241,0.93,0.13520408163265304,0.99,0.09693877551020408,0.92,0.125
11242,0.92,0.16581632653061226,0.98,0.15051020408163268,0.88,0.17602040816326534
11243,0.96,0.1326530612244898,0.99,0.10204081632653059,0.89,0.13265306122448978
11244,0.99,0.25255102040816324,0.98,0.15051020408163265,0.94,0.2525510204081633
11245,0.99,0.11989795918367346,1.01,0.08418367346938775,1.03,0.125
11246,1.03,0.21173469387755103,0.99,0.1479591836734694,0.96,0.2678571428571428
11247,0.97,0.10204081632653059,0.99,0.08163265306122448,0.99,0.12755102040816327
11248,1.02,0.2270408163265306,0.99,0.13775510204081634,0.98,0.2448979591836735
11249,0.97,0.10969387755102039,0.99,0.07653061224489795,0.92,0.12244897959183673
11250,0.93,0.14285714285714285,0.97,0.11224489795918366,0.89,0.163265306122449
11251,0.93,0.24234693877551022,1.03,0.1989795918367347,1.02,0.27040816326530615
11252,0.94,0.08928571428571432,0.99,0.07397959183673468,0.93,0.10459183673469385
11253,0.94,0.13010204081632654,0.99,0.10714285714285712,0.9,0.14030612244897958
11254,0.93,0.10714285714285712,0.98,0.08928571428571426,0.91,0.12755102040816327
11255,0.88,0.12755102040816324,0.97,0.11479591836734693,0.84,0.14795918367346939
11256,0.89,0.22448979591836732,0.98,0.14540816326530615,0.88,0.20408163265306123
11257,1,0.09948979591836732,1.01,0.06887755102040814,1.02,0.09948979591836735
11258,1.03,0.18112244897959184,1,0.1173469387755102,1.06,0.21428571428571427
11259,1.05,0.11479591836734696,1.01,0.07653061224489795,1.07,0.12500000000000003
11260,0.99,0.11479591836734693,1.01,0.08418367346938775,1.01,0.14540816326530615
11261,1,0.23979591836734696,0.98,0.1403061224489796,0.99,0.2678571428571428
11262,0.99,0.11989795918367346,1,0.08163265306122448,1,0.125
11263,1,0.14285714285714288,1,0.08928571428571429,0.98,0.13010204081632654
11264,1,0.1403061224489796,1,0.08928571428571429,1,0.1403061224489796
11265,0.99,0.14540816326530615,0.99,0.09948979591836732,0.96,0.14285714285714288
11266,0.99,0.11989795918367346,1,0.08673469387755102,0.98,0.12244897959183673
11267,0.96,0.1658163265306123,0.98,0.11989795918367346,0.95,0.15561224489795922
11268,0.96,0.17346938775510207,0.98,0.12244897959183673,0.95,0.18112244897959187
11269,0.97,0.16071428571428573,0.97,0.13775510204081634,0.96,0.1709183673469388
11270,0.95,0.14540816326530615,0.98,0.11479591836734693,0.93,0.15306122448979595
11271,0.99,0.09693877551020405,1,0.06632653061224493,0.99,0.10204081632653059
11272,1.02,0.13010204081632654,0.99,0.08673469387755102,1.02,0.13775510204081634
11273,1.01,0.19387755102040818,0.99,0.1173469387755102,1.02,0.1836734693877551
11274,1.01,0.15816326530612246,0.99,0.1173469387755102,1,0.17091836734693877
11275,1.03,0.1403061224489796,1.01,0.07908163265306122,1.04,0.13010204081632656
11276,1.01,0.1785714285714286,1,0.11989795918367346,1.03,0.20153061224489796
11277,1.02,0.15816326530612249,0.99,0.11224489795918366,1.04,0.1683673469387755
11278,1.05,0.1913265306122449,0.97,0.11989795918367346,1.05,0.18112244897959184
11279,1,0.1607142857142857,1,0.12244897959183673,1,0.19387755102040816
11280,1,0.1760204081632653,0.99,0.10969387755102039,1.01,0.1836734693877551
11281,1.02,0.12244897959183673,1,0.08928571428571429,1.03,0.1403061224489796
11282,1.18,0.3112244897959183,1.01,0.16326530612244897,1.2,0.2755102040816326
11283,1.08,0.18622448979591838,1.01,0.09693877551020408,1.09,0.1556122448979592
11284,0.98,0.14540816326530615,0.99,0.10459183673469388,1,0.15306122448979595
11285,1.03,0.14285714285714285,1,0.09438775510204081,1.04,0.13775510204081637
11286,1,0.14285714285714288,1,0.09183673469387756,1.03,0.13010204081632654
11287,1.01,0.1479591836734694,1,0.11224489795918366,1.03,0.17857142857142858
11288,1.01,0.12244897959183673,0.99,0.07142857142857141,1.03,0.09693877551020408
11289,0.99,0.11479591836734693,1,0.07908163265306122,1,0.10969387755102039
11290,0.9,0.10969387755102045,0.97,0.08163265306122446,0.79,0.10714285714285715
11291,0.9,0.11479591836734693,0.98,0.08163265306122448,0.84,0.10204081632653061
11292,0.89,0.10714285714285718,0.97,0.07908163265306122,0.81,0.09948979591836735
11293,0.91,0.11479591836734693,0.98,0.07908163265306122,0.84,0.10204081632653061
11294,0.9,0.12499999999999997,0.98,0.08673469387755099,0.86,0.1275510204081633
11295,0.91,0.11479591836734693,0.99,0.08673469387755102,0.86,0.11224489795918369
11296,0.89,0.10714285714285712,0.96,0.08418367346938778,0.78,0.09693877551020408
11297,0.92,0.08673469387755105,0.99,0.06377551020408166,0.9,0.09183673469387758
11298,0.92,0.13520408163265304,1,0.09948979591836735,0.91,0.1377551020408163
11299,0.96,0.125,1.01,0.07908163265306122,1,0.13010204081632654
11300,0.92,0.11479591836734693,1,0.08163265306122448,0.93,0.12244897959183673
11301,0.93,0.1173469387755102,0.99,0.09183673469387756,0.9,0.12755102040816324
11302,0.9,0.11479591836734693,0.98,0.07653061224489795,0.86,0.11479591836734696
11303,0.89,0.1173469387755102,0.99,0.08163265306122448,0.86,0.10714285714285715
11304,0.87,0.10969387755102042,0.98,0.07908163265306122,0.85,0.0969387755102041
11305,0.86,0.10714285714285715,0.99,0.08163265306122448,0.84,0.10714285714285715
11306,0.9,0.13265306122448978,0.98,0.08673469387755099,0.83,0.11224489795918369
11307,0.89,0.10714285714285715,0.98,0.08163265306122448,0.84,0.11224489795918369
11308,0.88,0.10204081632653064,0.98,0.07653061224489795,0.8,0.09438775510204081
11309,0.88,0.11479591836734696,0.99,0.08418367346938775,0.85,0.1224489795918367
11310,0.9,0.13265306122448978,0.99,0.08928571428571429,0.87,0.13520408163265304
11311,0.91,0.11989795918367344,0.98,0.08163265306122448,0.87,0.11479591836734696
11312,0.91,0.08928571428571432,1,0.061224489795918394,0.89,0.08163265306122451
11313,0.93,0.12755102040816327,1.01,0.09948979591836735,0.92,0.12755102040816327
11314,0.91,0.11989795918367346,0.99,0.08418367346938775,0.87,0.10204081632653064
11315,0.93,0.12244897959183673,1,0.08928571428571429,0.89,0.10969387755102042
11316,0.9,0.1173469387755102,1,0.08418367346938775,0.86,0.10714285714285715
11317,0.9,0.11479591836734693,0.99,0.09183673469387756,0.84,0.11224489795918369
11318,0.9,0.0969387755102041,0.99,0.06887755102040814,0.85,0.09438775510204081
11319,0.93,0.11989795918367346,0.99,0.08673469387755102,0.87,0.10969387755102042
11320,0.98,0.19642857142857142,1,0.13520408163265307,0.98,0.1887755102040816
11321,0.97,0.18622448979591838,0.98,0.11989795918367346,0.97,0.14540816326530615
11322,0.99,0.17346938775510204,0.99,0.10204081632653059,0.98,0.1326530612244898
11323,0.98,0.15051020408163268,0.99,0.10969387755102039,0.95,0.14285714285714288
11325,0.95,0.16326530612244902,0.98,0.09948979591836732,0.91,0.1377551020408163
11326,0.92,0.1326530612244898,0.98,0.08928571428571429,0.88,0.12244897959183673
11327,0.92,0.14285714285714285,0.98,0.09948979591836732,0.87,0.14030612244897958
11328,0.95,0.15306122448979595,0.98,0.09183673469387751,0.91,0.1377551020408163
11329,0.92,0.2193877551020408,0.98,0.11479591836734693,0.83,0.13265306122448983
11330,0.98,0.1734693877551021,0.98,0.10459183673469385,0.94,0.1479591836734694
11331,0.94,0.15816326530612249,0.98,0.10204081632653059,0.85,0.12244897959183676
11332,0.94,0.1326530612244898,0.98,0.09183673469387751,0.88,0.10459183673469391
11333,0.92,0.16836734693877553,0.98,0.11479591836734693,0.8,0.1275510204081633
11334,0.97,0.1658163265306123,0.99,0.11989795918367346,0.85,0.11989795918367349
11335,0.96,0.1403061224489796,0.98,0.09183673469387751,0.88,0.10969387755102039
11336,0.95,0.16836734693877556,0.98,0.10714285714285712,0.86,0.12755102040816324
11337,0.95,0.1989795918367347,0.98,0.10459183673469385,0.85,0.11989795918367349
11338,0.96,0.16326530612244902,0.98,0.10714285714285712,0.89,0.13265306122448978
11339,0.96,0.13520408163265307,0.96,0.11479591836734693,0.86,0.13265306122448978
