SA2_code,y.head_neck.male,sd.head_neck.male,y.head_neck.female,sd.head_neck.female,y.head_neck.persons,sd.head_neck.persons
11338,1.22,0.2040816326530612,0.87,0.1377551020408163,0.99,0.1403061224489796
11339,0.83,0.1326530612244898,0.93,0.16071428571428573,0.87,0.12244897959183676
11340,0.8,0.1403061224489796,0.91,0.17602040816326534,0.86,0.11479591836734696
11341,0.93,0.1556122448979592,0.96,0.1836734693877551,0.92,0.11224489795918366
11343,0.87,0.11989795918367349,0.86,0.1224489795918367,0.84,0.09438775510204081
11344,0.86,0.20153061224489796,0.83,0.1989795918367347,0.83,0.1760204081632653
11345,1.08,0.15051020408163265,0.88,0.1147959183673469,0.94,0.10714285714285712
11346,0.79,0.13775510204081634,0.89,0.1785714285714286,0.85,0.15306122448979592
11347,0.94,0.21428571428571427,0.82,0.15306122448979592,0.87,0.13520408163265304
11348,0.93,0.15306122448979592,0.9,0.17602040816326534,0.9,0.11224489795918366
11349,1.04,0.1760204081632653,0.88,0.14285714285714285,0.94,0.125
11350,1.06,0.18622448979591838,0.89,0.163265306122449,0.98,0.14540816326530615
11351,1.06,0.17346938775510204,0.92,0.1556122448979592,0.96,0.12244897959183673
11352,0.88,0.1377551020408163,0.91,0.17602040816326534,0.88,0.11734693877551022
11353,1.07,0.15816326530612243,0.97,0.1326530612244898,1,0.09693877551020408
11354,1.07,0.15816326530612243,0.98,0.12244897959183673,0.99,0.10714285714285712
11355,1.04,0.19642857142857142,0.98,0.14540816326530615,0.98,0.12244897959183673
11356,0.99,0.15816326530612249,1.01,0.13775510204081634,0.97,0.1326530612244898
11357,1.07,0.17857142857142858,0.96,0.13010204081632654,0.99,0.13775510204081634
11358,0.89,0.20153061224489796,0.94,0.16071428571428573,0.89,0.10714285714285715
11359,0.86,0.14285714285714285,0.98,0.1479591836734694,0.9,0.11734693877551022
11360,0.95,0.1556122448979592,0.97,0.18622448979591832,0.95,0.12244897959183673
11361,1,0.1760204081632653,0.98,0.13775510204081634,0.96,0.11224489795918366
11362,0.97,0.1479591836734694,0.91,0.1377551020408163,0.91,0.11989795918367346
11363,0.97,0.18112244897959184,0.91,0.14285714285714285,0.91,0.1377551020408163
11364,0.93,0.10969387755102039,0.88,0.09948979591836737,0.89,0.09183673469387758
11365,0.95,0.16836734693877553,0.91,0.15816326530612246,0.91,0.14030612244897958
11366,0.96,0.1709183673469388,0.92,0.14285714285714285,0.93,0.10969387755102039
11367,0.93,0.15816326530612249,0.89,0.14285714285714285,0.92,0.12244897959183673
11368,0.8,0.14030612244897964,0.89,0.14795918367346939,0.83,0.09948979591836735
11369,0.82,0.15561224489795916,0.9,0.1556122448979592,0.85,0.11479591836734696
11370,0.85,0.11989795918367349,0.9,0.14030612244897958,0.87,0.09438775510204085
11371,0.79,0.14795918367346936,0.91,0.17602040816326534,0.84,0.13775510204081634
11372,0.97,0.18877551020408168,0.89,0.17602040816326534,0.92,0.13010204081632654
11373,0.91,0.17602040816326534,0.92,0.16836734693877553,0.92,0.10714285714285712
11374,0.76,0.1326530612244898,0.89,0.14795918367346939,0.8,0.1173469387755102
11375,0.98,0.15051020408163268,0.92,0.12244897959183673,0.89,0.10969387755102045
11376,0.84,0.15306122448979592,0.9,0.14795918367346939,0.84,0.10204081632653061
11377,0.83,0.13520408163265304,0.89,0.14285714285714285,0.84,0.11734693877551022
11378,0.88,0.14795918367346939,0.89,0.15306122448979592,0.84,0.10969387755102042
11379,0.82,0.18112244897959184,0.89,0.16581632653061226,0.82,0.10204081632653061
11380,1.01,0.19132653061224486,0.9,0.14030612244897958,0.9,0.12499999999999997
11381,0.87,0.16071428571428573,0.91,0.15306122448979592,0.87,0.12500000000000003
11382,0.93,0.19642857142857145,0.89,0.20918367346938774,0.85,0.1275510204081633
11383,0.97,0.19132653061224486,0.98,0.18112244897959184,0.9,0.1301020408163265
11384,1.01,0.1785714285714286,0.98,0.17857142857142858,0.93,0.12755102040816327
11385,0.73,0.25255102040816324,0.95,0.298469387755102,0.76,0.17091836734693883
11386,0.91,0.1785714285714286,0.99,0.2040816326530612,0.9,0.13520408163265307
11387,0.87,0.23979591836734693,0.95,0.25510204081632654,0.88,0.18112244897959187
11388,0.88,0.12755102040816324,0.94,0.12755102040816327,0.87,0.10204081632653064
11389,0.75,0.15561224489795922,0.98,0.15306122448979595,0.84,0.12500000000000003
11390,0.81,0.13775510204081637,0.99,0.1683673469387755,0.88,0.0969387755102041
11391,0.99,0.18877551020408162,0.97,0.1836734693877551,0.93,0.11989795918367346
11392,0.86,0.1785714285714286,0.95,0.1479591836734694,0.88,0.1224489795918367
11393,0.9,0.14540816326530612,0.96,0.15306122448979595,0.89,0.1173469387755102
11394,0.83,0.11479591836734696,0.97,0.11989795918367346,0.86,0.09693877551020408
11395,0.84,0.13520408163265304,1.01,0.15816326530612243,0.88,0.10969387755102039
11396,1.04,0.19642857142857142,0.98,0.1658163265306123,0.97,0.1326530612244898
11397,1,0.15051020408163268,0.96,0.13775510204081634,0.93,0.09948979591836732
11398,0.86,0.16071428571428573,0.85,0.11989795918367349,0.81,0.11734693877551022
11399,0.88,0.18622448979591838,0.86,0.13520408163265304,0.81,0.10969387755102042
11400,0.84,0.1530612244897959,0.85,0.15306122448979592,0.81,0.11734693877551022
11401,0.85,0.15306122448979592,0.83,0.1377551020408163,0.8,0.13775510204081634
11402,0.83,0.1530612244897959,0.86,0.1301020408163265,0.8,0.11989795918367346
11403,0.83,0.1377551020408163,1.03,0.1403061224489796,0.93,0.11224489795918366
11404,0.76,0.16326530612244902,0.97,0.20153061224489793,0.89,0.201530612244898
11405,0.85,0.15051020408163265,1.08,0.17857142857142858,0.93,0.11479591836734693
11406,0.87,0.19387755102040818,1.1,0.1709183673469388,0.94,0.1173469387755102
11407,0.83,0.14540816326530612,0.96,0.1479591836734694,0.82,0.09438775510204081
11408,0.89,0.14285714285714285,0.91,0.12755102040816324,0.83,0.09183673469387756
11409,0.81,0.15561224489795916,1.01,0.16581632653061223,0.84,0.11224489795918369
11410,0.87,0.16836734693877553,0.99,0.15561224489795922,0.85,0.10714285714285715
11411,0.8,0.11224489795918369,0.99,0.12755102040816327,0.84,0.08928571428571429
11412,0.81,0.13265306122448983,1.05,0.1530612244897959,0.9,0.11734693877551017
11413,0.82,0.14795918367346936,0.86,0.14540816326530612,0.81,0.12244897959183676
11414,0.81,0.15306122448979592,0.83,0.14030612244897958,0.8,0.1173469387755102
11415,1.06,0.23979591836734696,0.91,0.18877551020408168,0.95,0.22959183673469388
11416,0.76,0.1760204081632653,0.84,0.17346938775510207,0.79,0.13010204081632654
11417,0.83,0.2066326530612245,0.86,0.2193877551020408,0.83,0.1836734693877551
11418,0.73,0.15306122448979595,0.88,0.15816326530612246,0.73,0.12755102040816327
11419,0.81,0.1683673469387755,0.9,0.1785714285714286,0.77,0.125
11420,0.73,0.20408163265306123,0.95,0.3673469387755102,0.77,0.23469387755102042
11421,0.65,0.17602040816326534,0.89,0.23214285714285712,0.72,0.12244897959183673
11422,0.65,0.22193877551020408,0.91,0.26785714285714285,0.78,0.17091836734693883
11423,0.74,0.19897959183673466,0.84,0.2346938775510204,0.74,0.1326530612244898
11424,0.89,0.17602040816326534,0.96,0.16071428571428573,0.83,0.11224489795918369
11425,0.87,0.14795918367346939,0.98,0.15816326530612249,0.84,0.10459183673469388
11426,0.81,0.16326530612244897,1.03,0.1913265306122449,0.82,0.12244897959183676
11427,0.87,0.14540816326530612,0.93,0.15051020408163265,0.8,0.09948979591836735
11428,0.84,0.14795918367346939,0.97,0.1326530612244898,0.82,0.09438775510204081
11429,0.76,0.1403061224489796,0.94,0.1709183673469388,0.76,0.1173469387755102
11430,0.81,0.13265306122448983,0.92,0.14030612244897958,0.78,0.10714285714285715
11431,0.9,0.19642857142857145,1.13,0.22448979591836732,0.92,0.16836734693877553
11432,0.8,0.1403061224489796,0.96,0.15561224489795922,0.81,0.10714285714285715
11433,0.99,0.17346938775510204,0.97,0.14285714285714288,0.95,0.125
11434,1.15,0.24744897959183673,0.97,0.17091836734693877,1.02,0.16581632653061223
11435,1.1,0.1913265306122449,0.95,0.13010204081632654,1,0.11479591836734693
11436,1.08,0.19642857142857142,0.95,0.15306122448979595,0.98,0.15306122448979595
11437,1.1,0.2346938775510204,0.9,0.13775510204081634,0.96,0.1173469387755102
11438,1.16,0.25000000000000006,0.9,0.1479591836734694,1.01,0.15561224489795922
11440,1.04,0.15051020408163263,0.98,0.12755102040816327,0.98,0.12244897959183673
11441,1,0.1683673469387755,0.99,0.17346938775510204,0.97,0.13520408163265307
11442,0.88,0.16581632653061226,1.08,0.2066326530612245,0.96,0.14285714285714288
11443,1.04,0.20918367346938777,0.96,0.17091836734693883,0.99,0.15816326530612246
11444,0.97,0.1964285714285714,0.94,0.1556122448979592,0.94,0.12755102040816327
11445,0.91,0.1785714285714286,0.94,0.13775510204081634,0.92,0.11734693877551017
11446,0.95,0.13010204081632654,0.94,0.11224489795918366,0.94,0.10204081632653064
11447,0.94,0.14030612244897958,0.98,0.125,0.95,0.10969387755102039
11448,0.99,0.16071428571428575,0.98,0.12244897959183673,0.96,0.10969387755102039
11449,0.97,0.19387755102040813,1.01,0.1479591836734694,0.98,0.12244897959183673
11450,0.94,0.18622448979591832,1.05,0.17091836734693877,0.96,0.16836734693877553
11451,0.97,0.1479591836734694,1,0.1326530612244898,0.96,0.10204081632653059
11452,1.1,0.21173469387755103,1.01,0.1683673469387755,0.99,0.1479591836734694
11453,0.97,0.20663265306122447,0.99,0.1785714285714286,0.93,0.12244897959183673
11454,0.95,0.1479591836734694,0.97,0.12755102040816327,0.94,0.10969387755102039
11455,0.99,0.2193877551020408,1,0.17346938775510204,0.94,0.125
11456,0.98,0.12244897959183673,1,0.10204081632653059,0.97,0.08928571428571426
11457,0.99,0.17091836734693883,0.99,0.16836734693877556,0.97,0.1326530612244898
11458,1.02,0.14285714285714288,1,0.11989795918367346,0.97,0.09948979591836732
11459,0.93,0.14795918367346939,1.03,0.13520408163265307,0.95,0.10459183673469385
11460,0.9,0.19642857142857145,1.03,0.18877551020408162,0.93,0.14795918367346939
11461,0.93,0.18112244897959187,1.08,0.17346938775510204,0.97,0.1173469387755102
11462,0.96,0.20153061224489793,1.02,0.15306122448979595,0.97,0.12244897959183673
11463,0.96,0.14795918367346939,1.02,0.11224489795918369,0.97,0.09438775510204078
11464,0.94,0.1709183673469388,1,0.14285714285714288,0.96,0.1326530612244898
11465,1.06,0.21683673469387757,1,0.16326530612244902,1,0.15816326530612243
11466,0.94,0.20408163265306123,0.99,0.22959183673469388,0.92,0.1377551020408163
11467,0.93,0.1556122448979592,0.98,0.15561224489795922,0.91,0.125
11468,0.96,0.163265306122449,1,0.1403061224489796,0.95,0.11479591836734693
11469,0.95,0.1862244897959184,1.04,0.1683673469387755,0.98,0.13520408163265307
11470,0.85,0.18877551020408162,1.04,0.2142857142857143,0.93,0.13265306122448978
11471,1,0.13010204081632654,1.01,0.12244897959183673,1,0.09438775510204081
11472,1.07,0.18877551020408162,1.01,0.15306122448979595,1.02,0.10714285714285715
11473,1.01,0.17346938775510204,1,0.13520408163265307,0.95,0.10459183673469385
11474,1.12,0.1862244897959184,1.01,0.1326530612244898,1.03,0.12244897959183676
11475,1.04,0.2295918367346939,0.98,0.1760204081632653,0.97,0.15051020408163268
11476,0.82,0.13265306122448983,1.01,0.125,0.87,0.09438775510204081
11477,0.92,0.13520408163265307,0.99,0.15306122448979595,0.9,0.09948979591836737
11478,0.92,0.18112244897959187,0.99,0.15306122448979595,0.88,0.12500000000000003
11479,1.04,0.17091836734693877,1,0.14285714285714288,1.01,0.11224489795918369
11480,1.14,0.18877551020408168,0.99,0.13775510204081634,1.03,0.11224489795918369
11481,1.12,0.22193877551020405,1.05,0.15051020408163268,1.05,0.11989795918367349
11482,1.04,0.16326530612244897,1.04,0.13010204081632654,1.02,0.10459183673469388
11483,1.08,0.20408163265306123,1.01,0.14285714285714288,1.04,0.11479591836734696
11484,1.12,0.1862244897959184,1.01,0.1403061224489796,1.06,0.12244897959183676
11485,1.18,0.18367346938775508,1.03,0.1403061224489796,1.06,0.13265306122448978
11486,1.05,0.21683673469387757,1.01,0.16326530612244902,1.03,0.14285714285714288
11487,1.08,0.23724489795918366,1,0.1760204081632653,1.04,0.15816326530612243
11488,0.95,0.1479591836734694,1.07,0.1530612244897959,1,0.12244897959183676
11489,0.89,0.14030612244897958,1.01,0.13775510204081634,0.9,0.09948979591836737
11490,0.85,0.17346938775510204,0.99,0.15051020408163268,0.91,0.1173469387755102
11491,0.91,0.14030612244897958,1.04,0.14285714285714288,0.95,0.10459183673469385
11492,1,0.17346938775510207,1.02,0.13520408163265307,0.98,0.09693877551020408
11493,0.97,0.1862244897959184,1.07,0.1683673469387755,1,0.1403061224489796
11494,0.92,0.15051020408163265,1.03,0.17857142857142858,0.95,0.1326530612244898
11495,0.86,0.13520408163265304,0.95,0.16326530612244902,0.84,0.10204081632653061
11496,0.81,0.1275510204081633,1.01,0.14540816326530615,0.86,0.09183673469387756
11497,0.92,0.12755102040816327,0.98,0.15051020408163268,0.88,0.09948979591836735
11498,1.13,0.28316326530612246,0.99,0.19387755102040816,0.96,0.17857142857142858
11499,1.09,0.30612244897959184,0.99,0.24744897959183676,0.94,0.21683673469387754
11500,0.91,0.12244897959183673,0.95,0.125,0.86,0.08673469387755102
11501,1,0.1913265306122449,0.94,0.14540816326530615,0.9,0.09948979591836737
11502,1.02,0.19642857142857142,0.96,0.15561224489795922,0.89,0.11734693877551022
11503,1.06,0.2219387755102041,1.01,0.18367346938775508,0.92,0.12755102040816324
11504,1.14,0.1913265306122449,1.04,0.15051020408163268,1.07,0.14285714285714285
11505,1.02,0.15561224489795916,0.99,0.12755102040816327,1,0.13010204081632654
11506,1.05,0.1403061224489796,0.96,0.125,0.98,0.12244897959183673
11507,1.08,0.17857142857142858,1,0.14540816326530615,1.03,0.1275510204081633
11508,1.08,0.1836734693877551,0.97,0.1709183673469388,1,0.15816326530612243
11509,1.18,0.19132653061224492,1,0.15561224489795922,1.07,0.1275510204081633
11510,1.15,0.1785714285714286,1,0.1326530612244898,1.04,0.13010204081632656
11511,1.06,0.1836734693877551,0.98,0.1403061224489796,1,0.1173469387755102
11512,1.05,0.18112244897959184,0.99,0.15816326530612249,1,0.11479591836734693
11513,1.16,0.17346938775510207,0.97,0.13010204081632654,1.04,0.10204081632653061
11514,1.17,0.23724489795918366,1,0.19387755102040813,1.04,0.17857142857142858
11515,1.05,0.18622448979591838,0.99,0.15561224489795922,1.03,0.1275510204081633
11516,1.11,0.1836734693877551,1,0.15051020408163268,1.03,0.12755102040816327
11517,1.12,0.2193877551020408,1.01,0.16071428571428575,1.03,0.1403061224489796
11518,1.01,0.15816326530612249,1,0.12755102040816327,0.99,0.11989795918367346
11519,1.03,0.16071428571428575,1.01,0.15051020408163268,1.02,0.12244897959183676
11520,1.14,0.17602040816326534,1.01,0.14540816326530615,1.04,0.12500000000000003
11521,1.04,0.19387755102040816,1.01,0.15561224489795922,1.01,0.14285714285714288
11522,0.96,0.1556122448979592,1.01,0.1479591836734694,0.98,0.11224489795918366
11523,1,0.16836734693877553,1.02,0.15051020408163268,0.98,0.10714285714285712
11524,0.96,0.14795918367346939,1,0.13775510204081634,0.95,0.09948979591836732
11525,1.02,0.13775510204081634,1.01,0.1403061224489796,0.99,0.10714285714285712
11526,1.07,0.15051020408163263,0.99,0.14285714285714288,1.01,0.13010204081632654
11527,0.77,0.15306122448979595,0.98,0.19387755102040816,0.81,0.14285714285714288
11528,0.78,0.15561224489795922,1.03,0.2576530612244897,0.83,0.1403061224489796
11529,0.74,0.13775510204081634,0.97,0.15561224489795922,0.79,0.13010204081632654
11530,0.79,0.1479591836734694,1,0.18877551020408162,0.84,0.1275510204081633
11531,0.73,0.12244897959183673,0.93,0.15051020408163265,0.77,0.1173469387755102
11532,0.87,0.16581632653061226,0.96,0.18622448979591832,0.86,0.12500000000000003
11533,0.91,0.21428571428571427,0.99,0.1709183673469388,0.88,0.12499999999999997
11534,0.8,0.2423469387755102,0.92,0.20663265306122447,0.84,0.17091836734693877
11535,0.83,0.15561224489795916,0.99,0.16071428571428575,0.87,0.10459183673469388
11536,0.68,0.15306122448979595,0.97,0.17091836734693883,0.77,0.1403061224489796
11537,0.85,0.1556122448979592,0.98,0.16071428571428575,0.86,0.11989795918367349
11538,0.85,0.1377551020408163,0.98,0.15816326530612249,0.85,0.13265306122448983
21001,1,0.15051020408163268,1.05,0.16581632653061223,1.05,0.1479591836734694
21002,1.08,0.1836734693877551,1.02,0.17091836734693877,1.07,0.163265306122449
21003,1.09,0.16581632653061223,1.02,0.15816326530612249,1.07,0.14540816326530612
21004,1.05,0.16326530612244897,1.06,0.1683673469387755,1.07,0.15816326530612246
21005,1.03,0.17857142857142858,1.02,0.18877551020408162,1.05,0.16326530612244897
21006,1,0.17602040816326534,1.03,0.211734693877551,1.03,0.16581632653061223
21007,1.07,0.17346938775510204,1.01,0.15306122448979595,1.04,0.15816326530612243
21008,1.07,0.21683673469387757,1.05,0.18877551020408162,1.1,0.1709183673469388
21009,1,0.14540816326530615,0.98,0.1173469387755102,0.98,0.10204081632653059
21010,1.03,0.15051020408163268,1.04,0.13010204081632656,1.05,0.11479591836734696
21011,1.03,0.15561224489795922,1,0.12755102040816327,1.04,0.12500000000000003
21012,1.03,0.15306122448979595,1.02,0.1326530612244898,1.04,0.11479591836734696
21013,1.04,0.1760204081632653,1.03,0.14540816326530615,1.04,0.11989795918367349
21014,1.08,0.15561224489795916,1.02,0.1479591836734694,1.04,0.1352040816326531
21015,1.15,0.19387755102040818,1.01,0.15051020408163268,1.07,0.163265306122449
21016,1.2,0.2959183673469388,1.08,0.27040816326530615,1.05,0.21683673469387757
21017,1.01,0.14540816326530615,1.02,0.1479591836734694,1.02,0.11989795918367346
21018,1,0.15816326530612249,1.08,0.20153061224489796,1.04,0.125
21019,0.91,0.16836734693877553,1.03,0.18112244897959184,0.97,0.1326530612244898
21020,0.89,0.16071428571428573,1.06,0.1989795918367347,0.97,0.13520408163265307
21021,0.95,0.17346938775510207,1.06,0.20918367346938777,1.02,0.13775510204081634
21022,1.07,0.1913265306122449,1.05,0.18622448979591838,1.04,0.1683673469387755
21023,1.02,0.20918367346938777,1.04,0.18622448979591838,1.01,0.12755102040816327
21024,0.91,0.17602040816326534,1.05,0.21938775510204084,0.99,0.15561224489795922
21025,0.92,0.1785714285714286,1.06,0.2066326530612245,1,0.14285714285714288
21026,1.01,0.1913265306122449,1.03,0.15051020408163263,1.02,0.10459183673469388
21027,1.26,0.32653061224489793,1.04,0.2602040816326531,1.12,0.24489795918367346
21028,1.04,0.15306122448979595,1,0.12244897959183673,1.02,0.09438775510204081
21029,0.98,0.17346938775510207,1.01,0.1607142857142857,0.99,0.11479591836734693
21030,0.97,0.17346938775510207,0.97,0.15816326530612249,0.98,0.10459183673469385
21031,0.97,0.15051020408163268,0.96,0.13520408163265307,0.97,0.11224489795918366
21032,0.96,0.1326530612244898,1.03,0.1326530612244898,1,0.09438775510204078
21033,1.05,0.1403061224489796,1,0.11989795918367346,1.02,0.09948979591836732
21034,1.2,0.22448979591836735,0.99,0.1403061224489796,1.12,0.15306122448979592
21035,1.11,0.16071428571428573,1,0.125,1.06,0.10969387755102042
21036,1.11,0.15051020408163265,0.99,0.13520408163265307,1.06,0.11479591836734696
21037,1.12,0.21173469387755103,1.07,0.1913265306122449,1.17,0.18112244897959187
21038,1.3,0.22448979591836737,1.01,0.15816326530612243,1.17,0.18112244897959187
21039,1.25,0.22193877551020408,1.03,0.1607142857142857,1.18,0.1709183673469388
21040,1.25,0.21428571428571427,1.03,0.17091836734693877,1.17,0.15816326530612246
21041,1.18,0.19387755102040813,1.01,0.13010204081632654,1.11,0.14795918367346939
21042,1.13,0.18877551020408162,1.02,0.1607142857142857,1.12,0.15306122448979592
21043,0.99,0.1607142857142857,1.01,0.1403061224489796,0.99,0.10969387755102039
21044,1.01,0.2627551020408163,0.99,0.2040816326530612,1.04,0.1836734693877551
21045,1.23,0.2372448979591837,1.02,0.1760204081632653,1.12,0.16836734693877553
21046,1.18,0.21428571428571427,1.04,0.16581632653061223,1.17,0.1964285714285714
21047,1.29,0.2219387755102041,1.06,0.17091836734693877,1.22,0.1734693877551021
21048,0.91,0.19642857142857145,0.97,0.20663265306122447,0.99,0.1479591836734694
21049,1.05,0.19642857142857142,0.99,0.1607142857142857,1.03,0.13775510204081634
21050,1.03,0.17857142857142858,0.98,0.1479591836734694,1.02,0.13520408163265307
21051,0.77,0.21173469387755103,0.92,0.2729591836734694,0.92,0.1709183673469388
21052,0.93,0.20153061224489796,0.98,0.23469387755102042,0.99,0.17091836734693877
21053,0.98,0.1862244897959184,0.99,0.15816326530612249,1.02,0.13010204081632654
21054,0.86,0.14540816326530612,0.99,0.13010204081632654,0.91,0.1147959183673469
21055,0.94,0.1326530612244898,1.01,0.14540816326530615,0.97,0.09948979591836732
21056,0.96,0.18877551020408168,0.93,0.14285714285714288,0.93,0.12755102040816324
21057,0.93,0.14540816326530612,1.02,0.12755102040816327,0.98,0.12755102040816327
21058,0.97,0.163265306122449,1,0.16326530612244902,0.97,0.125
21059,0.91,0.23979591836734693,0.98,0.22959183673469388,0.94,0.18112244897959187
21060,0.95,0.13010204081632654,0.98,0.13010204081632654,0.96,0.08928571428571432
21061,0.94,0.1964285714285714,1.02,0.17091836734693877,0.97,0.15051020408163268
21062,0.91,0.13520408163265304,0.98,0.13520408163265307,0.93,0.10459183673469391
21063,1.39,0.5331632653061225,0.89,0.2270408163265306,1.1,0.38520408163265313
21064,1.03,0.18622448979591838,0.99,0.14540816326530615,1,0.14540816326530615
21065,1.07,0.1989795918367347,0.97,0.1479591836734694,1,0.13775510204081634
21066,1.2,0.3826530612244898,1.2,0.30357142857142855,1.15,0.3112244897959184
21067,1,0.15051020408163268,1.02,0.13010204081632654,1.01,0.11224489795918369
21068,1,0.22704081632653061,1.03,0.22448979591836737,1,0.1683673469387755
21069,0.97,0.16071428571428575,1,0.16326530612244897,0.99,0.125
21070,1,0.17091836734693877,0.98,0.14285714285714288,0.98,0.125
21071,1.01,0.21683673469387757,1.03,0.23979591836734693,1.02,0.18622448979591838
21072,1.01,0.17346938775510204,1,0.16071428571428575,1,0.12755102040816327
21073,0.9,0.16836734693877553,0.97,0.19387755102040813,0.95,0.1403061224489796
21074,0.97,0.17857142857142858,1,0.17857142857142858,0.97,0.12244897959183673
21075,0.98,0.20408163265306123,1.02,0.1836734693877551,0.99,0.14540816326530615
21076,0.96,0.1326530612244898,1.01,0.13775510204081634,0.98,0.1173469387755102
21077,1.02,0.1326530612244898,1.04,0.11989795918367349,1.02,0.11224489795918369
21078,1.11,0.18622448979591838,0.99,0.15306122448979595,1.06,0.1556122448979592
21079,1.03,0.17346938775510204,1.01,0.14285714285714288,1.03,0.14285714285714288
21081,1.07,0.27806122448979587,1.06,0.2551020408163265,1.01,0.16836734693877556
21082,1.05,0.14540816326530615,1.04,0.12500000000000003,1.02,0.10459183673469388
21084,1.03,0.24744897959183673,1.03,0.1913265306122449,1,0.16836734693877553
21085,1.02,0.20663265306122447,1.06,0.1607142857142857,1.03,0.1479591836734694
21086,0.99,0.2653061224489796,1.03,0.18877551020408162,1,0.15051020408163268
21087,1.14,0.22959183673469385,0.99,0.17346938775510204,1.03,0.16326530612244897
21088,0.96,0.47193877551020413,0.89,0.3112244897959184,1.02,0.30357142857142855
21089,0.97,0.16071428571428575,1.02,0.1607142857142857,1,0.125
21090,1.06,0.15816326530612243,1.01,0.15561224489795922,1.04,0.1352040816326531
21091,0.94,0.25510204081632654,1.01,0.2372448979591837,0.95,0.1862244897959184
21092,1.13,0.45663265306122447,1.01,0.31632653061224497,1.04,0.31122448979591844
21093,1.03,0.1683673469387755,1.02,0.17346938775510204,1.01,0.1326530612244898
21094,1.21,0.18367346938775508,1.02,0.15306122448979595,1.08,0.13265306122448978
21095,1.11,0.18112244897959187,1.02,0.16071428571428575,1.06,0.13265306122448983
21096,1.18,0.24234693877551022,1.03,0.20408163265306123,1.09,0.16581632653061226
21097,1.28,0.2372448979591837,0.99,0.17091836734693877,1.1,0.1785714285714286
21098,1.15,0.21938775510204078,1.03,0.16326530612244897,1.06,0.1377551020408163
21099,1.01,0.17346938775510204,1.03,0.14540816326530615,1.01,0.125
21100,1.08,0.18877551020408162,1.02,0.1479591836734694,1.04,0.12244897959183676
21101,1.04,0.15561224489795916,1.03,0.14285714285714288,1.01,0.10969387755102039
21102,1.19,0.20153061224489793,1.02,0.15051020408163268,1.07,0.1556122448979592
21103,1.28,0.3137755102040816,1.01,0.17857142857142858,1.11,0.17346938775510207
21104,1.17,0.22704081632653061,1.01,0.17346938775510204,1.07,0.15306122448979592
21105,1.04,0.16581632653061223,0.96,0.14540816326530615,0.97,0.125
21106,1,0.15561224489795922,0.97,0.13775510204081634,0.96,0.12244897959183673
21107,1.08,0.16581632653061226,0.96,0.12755102040816327,1,0.10459183673469388
21108,0.95,0.13010204081632654,0.96,0.11989795918367346,0.94,0.09693877551020405
21109,1.02,0.17346938775510204,0.96,0.14540816326530615,0.97,0.1403061224489796
21110,1.03,0.2066326530612245,1,0.18112244897959184,0.94,0.13775510204081634
21111,1,0.1760204081632653,0.97,0.1403061224489796,0.96,0.11479591836734693
21112,0.87,0.13265306122448983,1,0.1683673469387755,0.91,0.09438775510204085
21113,1.09,0.17602040816326534,0.98,0.14285714285714288,1.01,0.12244897959183673
21114,1.08,0.15816326530612246,0.96,0.12755102040816327,1.01,0.11989795918367346
21115,1.05,0.17857142857142858,1.02,0.1530612244897959,1.02,0.1275510204081633
21116,1.06,0.18877551020408162,0.95,0.16581632653061226,0.99,0.14285714285714288
21117,1.04,0.16581632653061223,1,0.125,0.99,0.12244897959183673
21118,1.1,0.22959183673469385,1.01,0.1683673469387755,1.01,0.16581632653061223
21119,1.05,0.17857142857142858,0.99,0.1173469387755102,0.99,0.11224489795918366
21120,1.13,0.24744897959183673,1,0.18112244897959184,1.03,0.1607142857142857
21121,1.08,0.20153061224489796,1.03,0.20153061224489796,1.03,0.1403061224489796
21122,1.01,0.1658163265306123,1.03,0.16071428571428575,0.97,0.13775510204081634
21123,1.07,0.1607142857142857,1.01,0.14540816326530615,1.01,0.1275510204081633
21124,1.05,0.16326530612244897,1,0.13775510204081634,0.99,0.11479591836734696
21125,1.07,0.19642857142857142,1,0.15816326530612249,1.01,0.13775510204081634
21126,1.14,0.18112244897959187,1.01,0.11989795918367346,1.03,0.1377551020408163
21128,1.15,0.25255102040816324,0.98,0.13775510204081634,1.04,0.14030612244897964
21129,0.98,0.18622448979591838,0.99,0.1683673469387755,0.97,0.14540816326530615
21130,1.18,0.2755102040816327,1.01,0.17346938775510204,1.07,0.1913265306122449
21131,1.19,0.23979591836734696,1,0.15051020408163268,1.07,0.15306122448979592
21132,1.32,0.31632653061224497,1.03,0.17346938775510204,1.1,0.18112244897959187
21133,1.09,0.18622448979591838,1,0.16071428571428575,1.01,0.1403061224489796
21134,0.97,0.1760204081632653,0.97,0.14285714285714288,0.95,0.12244897959183673
21135,1,0.18112244897959184,1.01,0.1683673469387755,0.97,0.11989795918367346
21136,1.16,0.1709183673469388,1.02,0.1683673469387755,1.03,0.13265306122448983
21137,1.16,0.21428571428571427,0.98,0.13520408163265307,1.03,0.15051020408163265
21138,1.05,0.15816326530612243,1.01,0.13520408163265307,0.98,0.12244897959183673
21139,1.08,0.1989795918367347,0.98,0.13010204081632654,0.98,0.13010204081632654
21140,1.02,0.16581632653061223,0.97,0.14540816326530615,0.97,0.11989795918367346
21141,1.11,0.18112244897959187,0.99,0.1403061224489796,1,0.1275510204081633
