SA2_code,y.uterine.female,sd.uterine.female
21368,0.97,0.1479591836734694
21369,0.93,0.11479591836734693
21370,0.99,0.1326530612244898
21371,0.99,0.1683673469387755
21372,1.02,0.17857142857142858
21373,1.01,0.15816326530612249
21374,1.01,0.11989795918367349
21375,1.02,0.17091836734693877
21376,0.97,0.12755102040816327
21377,1.11,0.22448979591836737
21378,1.08,0.1683673469387755
21379,1.11,0.20408163265306123
21380,1.05,0.17857142857142858
21381,1.02,0.17091836734693877
21382,1.05,0.17346938775510204
21383,1.02,0.18112244897959184
21384,1.07,0.1989795918367347
21385,1.04,0.13010204081632654
21386,1.06,0.19642857142857142
21387,1.01,0.125
21388,0.9,0.22193877551020408
21389,1.01,0.13010204081632654
21390,1.03,0.1326530612244898
21391,0.99,0.11479591836734693
21392,1.03,0.12244897959183676
21393,1.04,0.13265306122448983
21394,1.01,0.13010204081632654
21395,0.97,0.11989795918367346
21396,0.93,0.14030612244897958
21397,0.95,0.13520408163265307
21398,0.98,0.07908163265306122
21399,1,0.16326530612244902
21400,0.98,0.10714285714285712
21401,0.97,0.11479591836734693
21402,0.95,0.211734693877551
21403,0.93,0.15816326530612246
21404,0.94,0.18622448979591832
21405,0.96,0.10459183673469385
21406,0.97,0.125
21407,0.99,0.13010204081632654
21408,0.97,0.1173469387755102
21409,0.98,0.13010204081632654
21410,0.98,0.12244897959183673
21411,1.01,0.15561224489795922
21412,1,0.10204081632653059
21413,1,0.09948979591836735
21414,1.06,0.2142857142857143
21415,1.02,0.21683673469387757
21416,1.02,0.16326530612244897
21417,1.06,0.16326530612244897
21418,1.02,0.11479591836734696
21419,1.01,0.11479591836734696
21420,1.02,0.12755102040816327
21421,1.08,0.2602040816326531
21422,0.97,0.21428571428571427
21423,1.04,0.12244897959183676
21424,1,0.1760204081632653
21425,0.95,0.2729591836734694
21426,0.97,0.1326530612244898
21427,1,0.1173469387755102
21428,0.98,0.13520408163265307
21429,0.99,0.11989795918367346
21430,0.99,0.14285714285714288
21431,1.02,0.17857142857142858
21432,0.99,0.18112244897959184
21433,0.95,0.1709183673469388
31001,0.95,0.11989795918367346
31002,0.96,0.11224489795918366
31003,0.93,0.13010204081632654
31004,0.93,0.11224489795918366
31005,1.01,0.288265306122449
31006,0.94,0.14795918367346939
31007,0.9,0.1709183673469388
31008,0.95,0.15306122448979592
31009,0.98,0.1403061224489796
31010,0.96,0.19897959183673466
31011,0.98,0.09693877551020408
31012,0.95,0.12755102040816327
31013,0.98,0.13520408163265307
31014,0.98,0.2193877551020408
31015,0.99,0.17346938775510204
31016,0.97,0.14285714285714288
31017,0.98,0.14285714285714288
31018,0.96,0.12244897959183673
31019,0.96,0.17602040816326534
31020,0.97,0.1658163265306123
31021,0.97,0.16071428571428575
31022,0.97,0.1173469387755102
31023,0.97,0.13010204081632654
31024,0.95,0.1326530612244898
31025,0.97,0.13520408163265307
31026,0.96,0.12244897959183673
31027,0.94,0.10459183673469385
31028,0.93,0.11989795918367346
31029,0.95,0.13775510204081634
31030,0.91,0.12244897959183673
31031,0.94,0.10459183673469385
31032,0.97,0.12755102040816327
31033,0.94,0.125
31034,0.93,0.12244897959183673
31035,0.92,0.125
31036,0.95,0.13010204081632654
31037,0.99,0.18367346938775508
31038,0.92,0.1173469387755102
31039,0.91,0.13520408163265304
31040,0.93,0.11479591836734693
31041,0.93,0.13010204081632654
31042,0.94,0.13010204081632654
31043,0.96,0.13775510204081634
31044,0.96,0.15051020408163268
31045,0.94,0.12755102040816327
31046,0.94,0.13010204081632654
31047,0.95,0.10969387755102039
31048,0.96,0.1403061224489796
31049,0.98,0.11479591836734693
31050,0.95,0.11224489795918366
31051,0.95,0.10714285714285712
31052,0.97,0.1173469387755102
31053,0.95,0.13010204081632654
31054,0.98,0.125
31055,0.97,0.12755102040816327
31056,0.96,0.11479591836734693
31057,0.96,0.1326530612244898
31058,0.96,0.1326530612244898
31059,0.99,0.11989795918367346
31060,0.99,0.09438775510204081
31061,1.02,0.1479591836734694
31062,0.98,0.1173469387755102
31063,0.97,0.09693877551020405
31064,0.97,0.10204081632653059
31065,1.01,0.12244897959183673
31066,1.02,0.1326530612244898
31067,0.99,0.15051020408163268
31068,0.99,0.13520408163265307
31069,1,0.17091836734693877
31070,0.99,0.10714285714285712
31071,0.97,0.12244897959183673
31072,1,0.13775510204081634
31073,1.02,0.11224489795918369
31074,1.01,0.11989795918367346
31075,1.02,0.13775510204081634
31076,0.99,0.10204081632653059
31077,1.01,0.12244897959183673
31078,0.99,0.12755102040816327
31079,0.98,0.10459183673469385
31080,0.98,0.12244897959183673
31081,1.01,0.18877551020408162
31082,1.01,0.17346938775510204
31083,0.98,0.18112244897959184
31084,1.01,0.17091836734693877
31085,1,0.20153061224489793
31086,1,0.16326530612244902
31087,0.97,0.12755102040816327
31088,0.99,0.15561224489795922
31089,0.97,0.1913265306122449
31090,0.97,0.13520408163265307
31091,1,0.13775510204081634
31092,1,0.19897959183673466
31093,0.99,0.16071428571428575
31094,0.99,0.14540816326530615
31095,0.99,0.15561224489795922
31096,1,0.1887755102040816
31097,0.98,0.1479591836734694
31098,0.97,0.11479591836734693
31099,0.96,0.14540816326530615
31100,0.98,0.125
31101,0.97,0.15306122448979595
31103,0.94,0.1173469387755102
31104,0.96,0.1326530612244898
31105,1.01,0.1403061224489796
31106,1.02,0.16071428571428575
31107,0.99,0.1760204081632653
31108,0.95,0.1709183673469388
31109,1.01,0.18622448979591838
31110,0.96,0.13010204081632654
31111,1.02,0.16071428571428575
31112,1.01,0.17857142857142858
31113,0.97,0.1785714285714286
31114,0.97,0.16836734693877553
31115,0.95,0.16071428571428573
31116,0.98,0.15051020408163268
31117,0.97,0.125
31118,0.98,0.16071428571428575
31119,0.96,0.12244897959183673
31120,0.98,0.13520408163265307
31121,0.96,0.125
31122,0.92,0.1173469387755102
31123,0.95,0.11224489795918366
31124,0.95,0.16071428571428573
31125,0.95,0.1326530612244898
31126,1.01,0.13010204081632654
31127,0.98,0.10969387755102039
31128,0.99,0.13775510204081634
31129,0.97,0.12755102040816327
31130,0.97,0.1173469387755102
31131,0.95,0.1173469387755102
31132,0.97,0.1173469387755102
31133,0.96,0.15561224489795922
31134,0.97,0.13775510204081634
31135,1.01,0.14285714285714288
31136,0.99,0.12755102040816327
31137,0.96,0.14540816326530615
31138,1.09,0.16581632653061223
31139,1.06,0.15816326530612243
31140,1.07,0.1683673469387755
31141,1.08,0.15051020408163265
31142,1.08,0.18112244897959184
31143,1.05,0.17857142857142858
31144,1.16,0.24489795918367346
31145,1.11,0.17346938775510207
31146,1.13,0.17346938775510207
31147,1.12,0.1989795918367347
31148,1.06,0.14285714285714285
31149,1.1,0.15306122448979592
31151,1.14,0.21428571428571425
31152,1.1,0.16326530612244897
31153,1.12,0.19642857142857142
31154,1.11,0.14285714285714285
31155,1.09,0.17091836734693877
31156,1.11,0.16836734693877553
31157,1.08,0.19642857142857142
31158,1.03,0.16326530612244897
31159,1.07,0.17857142857142858
31160,1.05,0.14285714285714288
31161,1.08,0.20408163265306123
31163,1.04,0.20408163265306123
31164,1.07,0.18112244897959184
31165,1.06,0.14540816326530615
31166,1.04,0.17346938775510204
31167,1.04,0.12500000000000003
31168,1.04,0.14285714285714288
31169,1.06,0.1377551020408163
31170,1.05,0.15051020408163263
31171,0.97,0.10459183673469385
31172,0.98,0.10204081632653059
31173,0.97,0.18877551020408162
31174,0.98,0.09693877551020405
31175,0.97,0.1479591836734694
31176,0.99,0.27806122448979587
31177,0.98,0.10714285714285712
31178,0.98,0.09948979591836732
31179,0.98,0.10204081632653059
31180,1,0.11224489795918366
31181,0.99,0.10714285714285712
31182,1.01,0.14285714285714288
31183,0.98,0.10204081632653059
31184,1.02,0.125
31185,0.98,0.15051020408163268
31186,0.99,0.08673469387755102
31187,0.88,0.20408163265306123
31188,0.95,0.1479591836734694
31189,0.94,0.16071428571428573
31190,0.99,0.11989795918367346
31191,0.99,0.09948979591836732
31192,0.94,0.19132653061224492
31193,0.97,0.1403061224489796
31194,0.99,0.09183673469387756
31195,0.97,0.2372448979591837
31196,1.04,0.19642857142857142
31197,1,0.1658163265306123
31198,1.02,0.15051020408163268
31199,1,0.1658163265306123
31200,0.99,0.10969387755102039
31201,1.01,0.18112244897959187
31203,1.02,0.1479591836734694
31204,1.01,0.15816326530612249
31205,1.02,0.15051020408163268
31206,1.01,0.11734693877551022
31207,1.02,0.19642857142857142
31208,1,0.15306122448979595
31209,1.03,0.16071428571428575
31210,1.02,0.16326530612244897
31211,1.01,0.1607142857142857
31212,0.99,0.1760204081632653
31213,1.05,0.13775510204081634
31214,1.04,0.15561224489795916
31215,1.03,0.14540816326530615
31216,1.05,0.14285714285714288
31217,1.04,0.14540816326530612
31218,1.02,0.11989795918367346
31219,1.02,0.10714285714285715
31220,1.02,0.11734693877551022
31221,1.01,0.2525510204081633
31222,1.04,0.22704081632653064
31223,0.98,0.15561224489795922
31224,1.06,0.1556122448979592
31225,1.06,0.1352040816326531
31226,1.04,0.15816326530612243
31227,1.06,0.17857142857142858
31228,1.05,0.17091836734693877
31229,1.05,0.18622448979591838
31230,1.04,0.2066326530612245
31231,1.02,0.16326530612244897
31232,1.01,0.15306122448979595
31233,1,0.18112244897959184
31234,1,0.15306122448979595
31235,1.09,0.1556122448979592
31236,1.11,0.21428571428571427
31237,1.09,0.18877551020408162
31238,1.13,0.19897959183673466
31239,1.05,0.2372448979591837
31240,1.09,0.23979591836734693
31241,1.04,0.13265306122448983
31242,1.03,0.11479591836734696
31243,1.02,0.11989795918367349
31244,1.04,0.13775510204081637
31245,1.03,0.15306122448979592
31246,1.07,0.14540816326530612
31247,1.06,0.16581632653061223
31248,1.05,0.13265306122448983
31249,1.08,0.15816326530612246
31250,1.08,0.14795918367346939
31251,1.05,0.15561224489795916
31252,1.06,0.13775510204081634
31253,1.04,0.20918367346938774
31254,1.01,0.14285714285714288
31255,1.02,0.12244897959183673
31256,1.07,0.15816326530612243
31257,1.03,0.15816326530612243
31258,1.03,0.13010204081632656
31259,1.05,0.1683673469387755
31260,1.08,0.14795918367346939
31261,1.05,0.14540816326530612
31262,1.07,0.1683673469387755
31263,1.07,0.1709183673469388
31264,1.1,0.18112244897959187
31265,1.14,0.15306122448979592
31266,1.13,0.15306122448979592
31267,1.09,0.16581632653061226
31268,1.1,0.17346938775510207
31269,1.08,0.298469387755102
31270,1.09,0.17602040816326534
31271,0.99,0.15561224489795922
31272,0.99,0.13775510204081634
31273,1.01,0.14540816326530615
31274,1,0.15051020408163268
31275,0.98,0.13010204081632654
31276,1,0.1403061224489796
31277,1.02,0.09438775510204081
31278,0.99,0.09948979591836732
31280,1.01,0.11479591836734696
31281,1.06,0.14030612244897964
31282,1.04,0.10969387755102042
31283,1,0.14285714285714288
31284,1,0.1326530612244898
31285,1,0.13010204081632654
31286,1,0.14540816326530615
31287,1.01,0.17091836734693877
31288,1.02,0.12244897959183676
31289,1,0.13520408163265307
31290,1,0.1326530612244898
31291,0.99,0.13010204081632654
31292,1,0.14540816326530615
31293,1.02,0.13775510204081634
31294,1.01,0.11479591836734696
31295,1.02,0.16581632653061223
31296,1.01,0.15051020408163268
31297,1.02,0.12755102040816327
31298,1.01,0.1760204081632653
31299,1.02,0.1479591836734694
31300,0.99,0.14285714285714288
31302,1.03,0.15306122448979595
31303,1.03,0.17091836734693877
31304,1.01,0.12755102040816327
31305,1.03,0.1530612244897959
31306,1.03,0.1403061224489796
31307,1.03,0.125
31308,1.01,0.1479591836734694
31309,1.03,0.14540816326530615
31310,1.03,0.1326530612244898
31311,1.03,0.13265306122448983
31312,1.04,0.11989795918367349
31313,1.04,0.1403061224489796
31314,1.05,0.13775510204081637
31316,1.03,0.13775510204081637
31317,1.05,0.13520408163265307
31318,1.03,0.15051020408163263
31319,1.02,0.15306122448979595
31320,1.03,0.11479591836734696
31321,1.02,0.11224489795918369
31322,1.03,0.14285714285714288
31323,1.03,0.1326530612244898
31324,1.02,0.13010204081632654
31325,1.02,0.11479591836734693
31326,1.02,0.11224489795918369
31327,1.01,0.1173469387755102
31328,1.05,0.14540816326530612
31329,1.03,0.13520408163265307
31330,1.05,0.1403061224489796
31331,1.04,0.1530612244897959
31332,1.02,0.11479591836734693
31333,1.02,0.10969387755102042
31334,1.02,0.14285714285714288
31335,1.02,0.11224489795918369
31336,1.03,0.1403061224489796
31337,1.17,0.3112244897959184
31338,1.03,0.11479591836734696
31339,1,0.12244897959183673
31340,1.06,0.13520408163265307
31341,1.03,0.21173469387755103
31342,1.1,0.18367346938775514
31343,1.04,0.22448979591836737
31344,1.07,0.1836734693877551
31346,1,0.2372448979591837
31347,1.07,0.20918367346938777
31348,1.08,0.15816326530612243
31349,1.05,0.20153061224489796
31350,1.03,0.18112244897959184
31351,1.07,0.19642857142857142
31352,1.05,0.20918367346938777
31353,1.06,0.1403061224489796
31354,1.02,0.211734693877551
31355,1.07,0.18877551020408162
31356,0.97,0.22448979591836737
31357,1.05,0.1607142857142857
31358,1,0.24744897959183673
31359,1.04,0.24234693877551022
31361,1.04,0.17091836734693877
31362,1.07,0.1607142857142857
31363,1.21,0.298469387755102
31364,1.01,0.13520408163265307
31365,1,0.1403061224489796
31366,0.96,0.1326530612244898
31367,0.99,0.14540816326530615
31368,0.98,0.13775510204081634
31369,0.97,0.15051020408163268
31370,0.99,0.10714285714285712
31371,0.98,0.10204081632653059
31372,0.97,0.11989795918367346
31373,0.99,0.13775510204081634
31374,0.98,0.1403061224489796
31375,1.01,0.11989795918367346
31376,0.98,0.13520408163265307
31377,1.15,0.25
31378,1.11,0.20153061224489796
31379,1.07,0.19642857142857142
31380,1.08,0.1556122448979592
31381,1.09,0.2142857142857143
31382,0.96,0.13520408163265307
31383,0.96,0.12755102040816327
31384,0.99,0.10459183673469385
31385,0.94,0.13775510204081634
31386,0.97,0.11224489795918366
31387,0.96,0.1326530612244898
31388,0.99,0.12244897959183673
31389,0.98,0.14285714285714288
31390,1.02,0.1403061224489796
31391,0.95,0.18112244897959187
31392,0.98,0.11479591836734693
31393,0.99,0.19387755102040816
31394,0.96,0.13010204081632654
31395,1.1,0.21938775510204084
31396,1.12,0.1224489795918367
31397,1.04,0.13265306122448983
31398,1.11,0.17602040816326534
31399,1.11,0.21173469387755103
31400,1.05,0.10714285714285715
31401,1.12,0.20408163265306123
31402,1.12,0.28571428571428575
31403,1.2,0.32397959183673464
31404,1.05,0.12244897959183676
31405,0.92,0.28826530612244894
31406,0.99,0.15816326530612243
31407,1.02,0.1326530612244898
31408,1,0.11224489795918366
31409,0.98,0.1326530612244898
31410,1,0.10204081632653061
31411,0.99,0.10204081632653059
31412,0.99,0.14540816326530615
31413,0.94,0.12755102040816327
31414,0.98,0.12755102040816327
31415,0.96,0.13775510204081634
31416,0.97,0.12755102040816327
31417,0.92,0.16581632653061226
31418,0.95,0.1709183673469388
31419,0.92,0.17346938775510207
31420,0.94,0.125
31421,0.93,0.17602040816326534
31422,0.89,0.211734693877551
31423,0.96,0.14285714285714288
31424,0.94,0.16836734693877553
31425,0.97,0.1658163265306123
31426,0.97,0.14285714285714288
31427,0.95,0.14285714285714288
31428,0.96,0.12244897959183673
31429,0.97,0.14540816326530615
31430,0.96,0.14540816326530615
31431,0.98,0.125
31432,0.98,0.11989795918367346
31433,0.98,0.10969387755102039
31434,1.06,0.18877551020408162
31435,1.01,0.15561224489795922
31436,0.98,0.14285714285714288
31437,1.01,0.16326530612244902
31438,1.02,0.1913265306122449
31439,0.97,0.125
31440,0.96,0.12755102040816327
31441,0.97,0.16326530612244902
31442,0.96,0.12244897959183673
31443,0.96,0.10714285714285712
31444,0.94,0.11989795918367346
31445,1.04,0.1352040816326531
31446,1.06,0.13010204081632656
31447,1.09,0.1377551020408163
31448,0.97,0.20153061224489793
31449,1,0.13520408163265307
31450,1.01,0.12755102040816327
31451,1.01,0.08418367346938775
31452,1.03,0.1403061224489796
31453,1.04,0.14540816326530615
31454,1.03,0.12755102040816327
31455,1.04,0.14795918367346936
31456,1.04,0.1173469387755102
31457,1.03,0.14285714285714288
31458,1.04,0.12755102040816327
31459,1,0.1403061224489796
31460,1.01,0.2653061224489796
31461,1.04,0.15561224489795916
31462,0.99,0.2193877551020408
31463,1.02,0.09693877551020408
31464,1,0.27040816326530615
31465,1.01,0.14540816326530615
31466,0.97,0.2372448979591837
31467,1.02,0.1479591836734694
31468,1.02,0.14285714285714288
31469,1.02,0.15306122448979595
31470,1.02,0.125
31471,1.02,0.1326530612244898
31472,1.02,0.1403061224489796
31473,1.03,0.14540816326530615
31474,1.02,0.1326530612244898
31475,1.02,0.125
31476,1.01,0.14285714285714288
31477,1.05,0.1352040816326531
31478,1.01,0.15051020408163268
31479,1,0.14285714285714288
31480,1.02,0.15561224489795916
31481,1.04,0.15816326530612243
31482,1.04,0.14540816326530615
31483,0.96,0.24234693877551022
31484,1.04,0.13010204081632654
31485,1.01,0.15561224489795922
31486,1.02,0.125
31487,1.01,0.1913265306122449
31488,1,0.17346938775510204
31489,1.02,0.11479591836734696
31490,1,0.1836734693877551
31491,1.03,0.1530612244897959
31492,0.96,0.13775510204081634
31493,0.96,0.13010204081632654
31494,1,0.13520408163265307
31495,0.97,0.14285714285714288
31496,0.98,0.16071428571428575
31497,0.97,0.1403061224489796
31498,0.98,0.12755102040816327
31499,0.98,0.11224489795918366
31500,0.97,0.14540816326530615
31501,0.97,0.15816326530612249
31502,0.97,0.12244897959183673
31503,1,0.11224489795918366
31504,0.97,0.10714285714285712
31505,0.88,0.20663265306122447
31506,0.97,0.13010204081632654
31507,0.97,0.14540816326530615
31508,0.99,0.11479591836734693
31509,0.96,0.11479591836734693
31510,0.99,0.14285714285714288
31511,0.96,0.15561224489795922
31512,0.9,0.17602040816326534
31513,0.92,0.1785714285714286
31514,0.96,0.10204081632653059
31515,0.98,0.1173469387755102
31516,0.95,0.15051020408163265
31517,0.98,0.1556122448979592
31518,0.92,0.16581632653061226
31519,0.94,0.24489795918367346
31520,0.94,0.163265306122449
31521,0.9,0.16071428571428573
31522,1.02,0.1403061224489796
31523,1.03,0.17091836734693877
31524,1.05,0.1760204081632653
31525,1,0.1173469387755102
31526,1.06,0.17857142857142858
41001,0.96,0.10459183673469385
41002,0.99,0.14540816326530615
41003,0.97,0.09183673469387751
41004,0.91,0.10204081632653059
41005,0.92,0.125
41006,0.91,0.10204081632653059
41007,0.92,0.13520408163265304
41008,0.94,0.09693877551020405
41009,0.94,0.15051020408163268
41010,0.95,0.09693877551020405
41011,0.95,0.10969387755102039
41012,0.95,0.10459183673469385
41013,0.95,0.1326530612244898
41014,0.97,0.15816326530612249
41015,0.99,0.12755102040816327
41016,0.97,0.13775510204081634
41017,0.95,0.1403061224489796
41018,0.99,0.13775510204081634
41019,0.99,0.12755102040816327
41020,1.02,0.15051020408163268
41021,0.99,0.125
41022,1,0.13520408163265307
41023,0.96,0.12244897959183673
41024,0.95,0.13010204081632654
41025,0.98,0.11989795918367346
41026,0.93,0.12244897959183673
41027,0.97,0.13775510204081634
41028,0.96,0.13775510204081634
41029,1,0.1403061224489796
41030,1.03,0.13265306122448983
41031,1.03,0.16581632653061223
41032,0.97,0.1173469387755102
41033,0.98,0.12244897959183673
41034,1.02,0.1479591836734694
41035,0.99,0.13010204081632654
41036,1,0.10969387755102039
41037,0.99,0.1173469387755102
41038,1.02,0.11224489795918369
41040,0.99,0.11224489795918366
41041,1.02,0.11734693877551022
41042,1.01,0.13775510204081634
41043,1.01,0.13520408163265307
41044,0.99,0.13010204081632654
41045,1,0.10714285714285712
41046,1.03,0.12755102040816327
41047,1.01,0.11989795918367346
41048,1.04,0.1403061224489796
41049,0.99,0.13010204081632654
41050,1.01,0.17091836734693877
41051,1,0.1173469387755102
41052,0.99,0.10969387755102039
41053,1.02,0.11989795918367346
41054,0.97,0.125
41055,1.01,0.11989795918367346
41056,0.89,0.14795918367346939
41057,0.89,0.12499999999999997
41058,0.94,0.13775510204081634
41059,0.99,0.14540816326530615
41060,0.95,0.12244897959183673
41061,0.93,0.11479591836734693
41062,0.89,0.11734693877551017
41063,1,0.11989795918367346
41064,0.91,0.12244897959183673
41065,0.94,0.10969387755102039
41066,0.98,0.125
41067,0.93,0.11479591836734693
41068,0.93,0.1326530612244898
41069,0.93,0.11989795918367346
41070,0.94,0.1173469387755102
41071,0.96,0.1403061224489796
41072,0.96,0.15816326530612249
41073,0.99,0.13520408163265307
41074,1.02,0.1836734693877551
41075,0.95,0.09183673469387751
41076,0.96,0.15051020408163268
41077,0.95,0.11479591836734693
41078,0.98,0.12244897959183673
41079,0.97,0.163265306122449
41080,0.97,0.1326530612244898
41082,1,0.14540816326530615
41083,0.97,0.125
41084,0.97,0.14540816326530615
41085,1,0.1403061224489796
41086,0.97,0.125
41087,1.02,0.13775510204081634
41088,0.95,0.15051020408163268
41089,0.96,0.13010204081632654
41090,0.99,0.16326530612244897
41091,0.98,0.13010204081632654
41092,0.97,0.15306122448979592
41093,0.97,0.11224489795918366
41094,0.99,0.17346938775510204
41095,0.99,0.16071428571428575
41096,1.01,0.17857142857142858
41097,0.97,0.14285714285714288
41099,0.97,0.15816326530612249
41100,1.07,0.2755102040816327
41101,1.02,0.1607142857142857
41102,0.98,0.1173469387755102
41103,1.01,0.2755102040816327
41105,0.93,0.1862244897959184
41106,0.94,0.14540816326530612
41107,0.93,0.12244897959183673
41108,0.96,0.12244897959183673
41109,0.92,0.17602040816326534
41110,0.96,0.12244897959183673
41111,0.95,0.09948979591836732
41112,0.97,0.1173469387755102
41113,0.98,0.11989795918367346
41114,0.97,0.17602040816326534
41115,0.92,0.1556122448979592
41116,0.91,0.16836734693877553
41117,0.95,0.1326530612244898
41118,0.96,0.1173469387755102
41119,0.99,0.12755102040816327
41120,0.98,0.1479591836734694
41121,0.99,0.1479591836734694
41122,0.98,0.2551020408163265
41123,0.98,0.18622448979591832
41124,0.98,0.15816326530612249
41125,0.99,0.1913265306122449
41126,0.97,0.1887755102040816
41127,0.97,0.16326530612244902
41128,1.02,0.2602040816326531
41129,1.02,0.2602040816326531
41130,0.95,0.1862244897959184
41131,1.01,0.15306122448979595
41132,0.98,0.16071428571428575
41133,0.87,0.22959183673469385
41134,0.99,0.1326530612244898
41135,1.01,0.12755102040816327
41136,1.08,0.2678571428571428
41138,1.02,0.14285714285714288
41139,0.93,0.2040816326530612
41140,1.04,0.16581632653061223
41141,0.99,0.07653061224489795
41142,1.15,0.29846938775510207
41143,0.99,0.2448979591836735
41144,0.94,0.1403061224489796
41145,1.02,0.2448979591836735
41146,0.93,0.17346938775510207
41147,0.96,0.10969387755102039
41148,0.98,0.18622448979591832
41149,0.97,0.14285714285714288
41150,1.05,0.17091836734693877
41151,1.02,0.15051020408163268
41152,1.14,0.3137755102040816
41153,1.12,0.2908163265306123
41154,1.06,0.31632653061224486
41155,1.07,0.14795918367346939
41156,1.06,0.1530612244897959
41157,1.02,0.11734693877551022
41158,1.07,0.15561224489795916
41159,0.97,0.13775510204081634
41160,0.96,0.163265306122449
41161,0.97,0.1173469387755102
41162,0.95,0.17346938775510207
41163,0.97,0.10969387755102039
41164,0.97,0.11479591836734693
41165,0.92,0.2040816326530612
41166,0.97,0.12244897959183673
41167,0.97,0.17091836734693877
41168,0.97,0.13775510204081634
41169,0.97,0.11479591836734693
41170,0.97,0.10204081632653059
51001,0.94,0.1556122448979592
51002,0.93,0.17602040816326534
51003,0.96,0.1326530612244898
51004,0.93,0.19897959183673472
51005,0.98,0.163265306122449
51006,1,0.2040816326530612
51007,0.95,0.12755102040816327
51008,0.96,0.16581632653061226
51009,0.99,0.125
51010,0.99,0.12244897959183673
51011,0.97,0.15816326530612249
51012,0.99,0.16326530612244902
51013,0.98,0.18622448979591832
51014,1,0.13010204081632654
51015,0.99,0.14540816326530615
51016,1.04,0.15816326530612243
51017,0.97,0.12755102040816327
51018,0.97,0.12244897959183673
51019,1.07,0.2755102040816327
51020,0.98,0.125
51021,1.09,0.25510204081632654
51022,1.22,0.3494897959183673
51023,1.1,0.2066326530612245
51024,1.29,0.4183673469387755
51025,1.1,0.21173469387755103
51026,1.07,0.1989795918367347
51027,1.07,0.1607142857142857
51028,1.1,0.2346938775510204
51029,1.05,0.1403061224489796
51030,0.97,0.1479591836734694
51031,0.94,0.1862244897959184
51032,0.94,0.18367346938775514
51033,1.02,0.14540816326530615
51034,0.95,0.18112244897959187
51035,1.01,0.17602040816326534
51036,0.97,0.15051020408163265
51037,1.02,0.18112244897959184
51038,1.02,0.12755102040816327
51039,1.03,0.13010204081632656
51040,1.05,0.1326530612244898
51041,1.05,0.13520408163265307
51042,1.01,0.1403061224489796
51043,1,0.11224489795918366
51044,1.03,0.1607142857142857
51045,1.09,0.1530612244897959
51046,1.03,0.21683673469387754
51047,1.02,0.13775510204081634
51048,1.01,0.15561224489795922
51049,1.06,0.16326530612244897
51050,1.06,0.14795918367346939
51051,1.06,0.15051020408163263
51052,1.06,0.15561224489795916
51053,1.06,0.14285714285714285
51054,1.04,0.14795918367346936
51056,1,0.1403061224489796
51057,1.02,0.125
51058,1.02,0.13520408163265307
51059,1,0.1479591836734694
51060,1.04,0.15051020408163263
51061,1.02,0.125
51062,1.03,0.14285714285714288
51063,1.01,0.13520408163265307
51065,1.02,0.13010204081632654
51066,1.03,0.14540816326530615
51067,1.04,0.14285714285714288
51068,1.02,0.15306122448979595
51070,0.95,0.12755102040816327
51071,0.95,0.1403061224489796
51072,0.95,0.12244897959183673
51073,0.98,0.10714285714285712
51074,0.92,0.13520408163265307
51075,0.94,0.14540816326530612
51076,0.92,0.15306122448979592
51077,0.96,0.14285714285714288
51078,0.96,0.12244897959183673
51079,0.91,0.16071428571428573
51080,0.93,0.14795918367346939
51081,0.94,0.13010204081632654
51082,0.93,0.16581632653061226
51083,0.97,0.1403061224489796
51084,1.01,0.12244897959183673
51085,1.01,0.13010204081632654
51086,1.04,0.10969387755102042
51088,0.97,0.14540816326530615
51089,0.95,0.12244897959183673
51090,1.04,0.1326530612244898
51091,1,0.1403061224489796
51092,0.98,0.1403061224489796
51093,1.01,0.11479591836734693
51094,0.97,0.15051020408163265
51095,1.05,0.11989795918367349
51096,0.99,0.12755102040816327
51097,1.05,0.13010204081632656
51098,1.01,0.14285714285714288
51099,0.98,0.19387755102040816
51100,0.98,0.1683673469387755
51101,0.97,0.14540816326530615
51102,1,0.14540816326530615
51103,0.98,0.12755102040816327
51104,0.98,0.1326530612244898
51105,1,0.18622448979591838
51107,1.02,0.1836734693877551
51108,1,0.1326530612244898
51109,1.02,0.15561224489795916
51110,1.03,0.12244897959183676
51112,1.05,0.15051020408163263
51113,1.03,0.14285714285714288
51114,1.07,0.12500000000000003
51115,1.05,0.14285714285714288
51116,1.05,0.1556122448979592
51117,1.02,0.15051020408163268
51118,0.97,0.1760204081632653
51119,1.03,0.14540816326530615
51121,1,0.14285714285714288
51122,0.97,0.14540816326530615
51123,1,0.1887755102040816
51124,1.01,0.1173469387755102
51125,1.03,0.19387755102040816
51127,1.03,0.1403061224489796
51128,1.07,0.14540816326530612
51129,1.04,0.13520408163265307
51130,1.02,0.13010204081632654
51131,1.02,0.15051020408163268
51132,1.04,0.13010204081632654
51133,1.01,0.14540816326530615
51134,1.07,0.14285714285714285
51135,1.04,0.16581632653061223
51136,1.06,0.13265306122448983
51137,1.04,0.14540816326530612
51138,1.05,0.1326530612244898
51139,1,0.15306122448979595
51140,1.03,0.14540816326530615
51141,1.07,0.14030612244897958
51142,1.02,0.18112244897959184
51143,1.04,0.12500000000000003
51144,1.04,0.13775510204081634
51145,0.99,0.17857142857142858
51146,1,0.22448979591836735
51147,1.04,0.17346938775510204
51148,1.02,0.13010204081632654
51149,1.03,0.1352040816326531
51150,1.01,0.1403061224489796
