SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
11056,0.98,0.09948979591836732,0.93,0.11479591836734693,0.94,0.0739795918367347
11057,1.05,0.10459183673469388,0.91,0.10459183673469385,0.98,0.08163265306122448
11058,1,0.10714285714285712,1.07,0.13265306122448983,1.03,0.09693877551020408
11059,1.03,0.13520408163265307,1.11,0.1785714285714286,1.07,0.11479591836734696
11060,1.06,0.07142857142857141,1.06,0.08673469387755102,1.07,0.0663265306122449
11061,1.02,0.08673469387755102,1.03,0.10714285714285715,1.03,0.07397959183673468
11062,1.06,0.08928571428571429,1.08,0.09438775510204081,1.08,0.07142857142857144
11063,1.09,0.1352040816326531,0.99,0.15816326530612249,1.04,0.10969387755102042
11064,1.08,0.08673469387755102,1.03,0.09693877551020408,1.07,0.06887755102040817
11065,1.08,0.08418367346938775,1.08,0.10204081632653061,1.09,0.0739795918367347
11066,1.08,0.11224489795918369,1.01,0.12755102040816327,1.04,0.09183673469387756
11067,1.15,0.14285714285714285,1.18,0.15816326530612246,1.21,0.11989795918367346
11068,1.08,0.09438775510204081,1.11,0.12499999999999997,1.11,0.08418367346938778
11069,1.04,0.08163265306122448,1.01,0.09693877551020408,1.03,0.06887755102040814
11070,1.01,0.1326530612244898,1.02,0.16581632653061223,1.01,0.11479591836734693
11071,1.02,0.08928571428571429,1.04,0.09948979591836735,1.03,0.07653061224489795
11072,1.17,0.16836734693877553,1.12,0.17602040816326534,1.16,0.13265306122448978
11073,1.1,0.09948979591836735,1.04,0.10204081632653061,1.09,0.08163265306122451
11074,1.11,0.08163265306122451,1.07,0.08928571428571429,1.1,0.07142857142857144
11076,1.09,0.10969387755102042,1.06,0.1352040816326531,1.08,0.09948979591836735
11077,1.15,0.11989795918367346,1.18,0.13775510204081634,1.17,0.09948979591836732
11078,1.13,0.1224489795918367,1.07,0.13520408163265304,1.08,0.09948979591836735
11079,1.04,0.07142857142857141,1.07,0.08418367346938775,1.04,0.06122448979591834
11080,1.13,0.13265306122448978,1.02,0.13775510204081634,1.1,0.10969387755102042
11081,1.05,0.07397959183673468,1.04,0.07653061224489795,1.05,0.061224489795918366
11082,1.01,0.08673469387755102,0.89,0.08928571428571432,0.93,0.0663265306122449
11083,0.96,0.07397959183673473,1.05,0.09693877551020408,0.99,0.07142857142857141
11084,1.09,0.10714285714285715,0.92,0.09948979591836732,1,0.07397959183673468
11085,1.15,0.11989795918367346,1.02,0.11734693877551022,1.1,0.09693877551020408
11086,1.03,0.08418367346938775,1,0.09183673469387756,1.01,0.06632653061224487
11087,1,0.09693877551020408,1.04,0.10714285714285715,1.02,0.08673469387755102
11088,1.06,0.11989795918367349,0.95,0.125,0.99,0.08163265306122448
11089,0.93,0.08418367346938778,1.03,0.09438775510204081,0.96,0.0688775510204082
11090,0.98,0.09948979591836732,1.06,0.13010204081632656,1,0.09183673469387756
11091,1.08,0.10714285714285715,1.01,0.1173469387755102,1.06,0.08418367346938775
11092,1.1,0.09183673469387758,1.05,0.09693877551020408,1.09,0.07908163265306124
11093,1.07,0.10714285714285715,1.1,0.12755102040816324,1.11,0.09183673469387758
11094,1.07,0.08928571428571429,1.06,0.09693877551020408,1.07,0.08163265306122448
11095,1.04,0.09183673469387756,1.07,0.10969387755102042,1.06,0.07908163265306122
11096,1.14,0.09948979591836737,1.05,0.09183673469387756,1.1,0.07908163265306124
11097,1.14,0.1301020408163265,1.2,0.14540816326530615,1.19,0.10204081632653059
11098,1.09,0.08673469387755102,1.07,0.08928571428571429,1.09,0.07142857142857144
11099,1.17,0.09438775510204085,1.05,0.08673469387755102,1.12,0.0739795918367347
11100,1.1,0.11989795918367349,1.02,0.1326530612244898,1.08,0.10204081632653061
11101,1,0.09948979591836735,0.93,0.10204081632653059,0.95,0.07653061224489797
11102,1.08,0.11989795918367349,0.97,0.11989795918367346,1.02,0.09693877551020408
11103,1.07,0.0739795918367347,1.03,0.07908163265306122,1.06,0.06377551020408163
11104,1.12,0.11989795918367344,1.01,0.09693877551020408,1.07,0.09183673469387756
11105,1.14,0.10459183673469391,1.08,0.10969387755102042,1.14,0.08673469387755105
11106,1.09,0.11224489795918369,1.05,0.11989795918367349,1.08,0.09438775510204081
11107,1.22,0.09948979591836732,1,0.09948979591836732,1.13,0.07653061224489797
11108,1.14,0.0969387755102041,1.1,0.1224489795918367,1.13,0.08673469387755105
11109,1.15,0.06887755102040817,0.99,0.06887755102040814,1.09,0.0586734693877551
11110,1.22,0.09183673469387751,1.02,0.08928571428571429,1.14,0.07142857142857144
11111,1.17,0.09183673469387758,1,0.09183673469387756,1.09,0.07653061224489797
11112,1.31,0.15051020408163268,1,0.13010204081632654,1.17,0.125
11113,1.23,0.09438775510204078,1.03,0.08673469387755102,1.16,0.07142857142857144
11114,1.27,0.1173469387755102,1,0.10204081632653061,1.16,0.09438775510204085
11115,1.2,0.09693877551020405,1.01,0.10204081632653061,1.13,0.07908163265306124
11116,1.16,0.10969387755102039,0.99,0.10714285714285712,1.08,0.08418367346938775
11117,1.31,0.11479591836734693,0.98,0.09183673469387756,1.16,0.08163265306122451
11118,1.18,0.11224489795918366,0.99,0.11224489795918366,1.12,0.08673469387755105
11119,1.17,0.12244897959183673,0.93,0.12755102040816327,1.06,0.09438775510204081
11120,1.1,0.11734693877551022,0.97,0.125,1.05,0.09438775510204081
11121,1.18,0.125,0.93,0.10969387755102039,1.05,0.08418367346938775
11122,1.28,0.125,1.03,0.11479591836734696,1.21,0.09948979591836732
11123,1.17,0.10714285714285712,0.99,0.09948979591836732,1.11,0.08928571428571432
11124,1.16,0.1377551020408163,1,0.1326530612244898,1.09,0.10969387755102042
11125,1.2,0.08928571428571426,0.99,0.08673469387755102,1.11,0.07653061224489797
11126,1.32,0.1607142857142857,1.12,0.163265306122449,1.31,0.12755102040816327
11127,1.2,0.12755102040816327,1.06,0.12244897959183676,1.17,0.10969387755102039
11128,1.21,0.18877551020408168,0.93,0.14540816326530612,1.08,0.1377551020408163
11129,1.14,0.07908163265306124,1.05,0.08163265306122448,1.11,0.061224489795918366
11130,1.11,0.08163265306122451,1.07,0.09693877551020408,1.11,0.0663265306122449
11131,1.08,0.08418367346938775,1.12,0.0969387755102041,1.12,0.07142857142857144
11132,1.09,0.09948979591836735,1.11,0.11479591836734696,1.13,0.09438775510204085
11133,1.09,0.11989795918367349,1.1,0.13265306122448978,1.13,0.10204081632653064
11134,1.16,0.10459183673469385,1.12,0.10459183673469388,1.18,0.08418367346938778
11135,1.05,0.06632653061224487,1.07,0.06887755102040817,1.06,0.05612244897959183
11136,1.02,0.08928571428571429,1.06,0.09693877551020408,1.04,0.07142857142857141
11137,1.11,0.11479591836734696,1.07,0.12244897959183676,1.09,0.08673469387755105
11138,1.15,0.163265306122449,0.95,0.13775510204081634,1.06,0.10969387755102042
11139,1.12,0.14285714285714285,0.95,0.11479591836734693,1.02,0.10459183673469388
11140,1.1,0.11224489795918369,0.98,0.08928571428571429,1.04,0.08928571428571429
11141,1.05,0.08928571428571429,1.03,0.09948979591836735,1.04,0.07653061224489795
11142,1.07,0.11479591836734696,1.02,0.11989795918367346,1.04,0.09438775510204081
11143,1.02,0.08673469387755102,0.93,0.08928571428571432,0.98,0.07142857142857141
11144,1.14,0.0969387755102041,1.1,0.10969387755102042,1.16,0.08163265306122451
11145,1.18,0.10714285714285712,1.11,0.11224489795918369,1.18,0.09183673469387758
11146,1.11,0.09693877551020408,1.13,0.10714285714285718,1.14,0.08163265306122451
11147,0.98,0.10204081632653059,1.01,0.10204081632653059,0.99,0.07397959183673468
11148,1,0.11989795918367346,1.06,0.12500000000000003,1.02,0.09438775510204081
11149,1.08,0.08673469387755102,1.11,0.12244897959183676,1.11,0.07908163265306124
11150,1.05,0.10714285714285715,1.02,0.10714285714285715,1.03,0.08163265306122448
11151,1.15,0.10459183673469391,1.06,0.09438775510204081,1.12,0.0739795918367347
11152,1.05,0.11224489795918369,1.19,0.13775510204081634,1.12,0.09183673469387758
11153,1.13,0.10459183673469391,1.14,0.12244897959183673,1.15,0.09183673469387758
11154,1.16,0.13265306122448978,1.3,0.1913265306122449,1.24,0.12244897959183673
11155,1,0.12244897959183673,0.92,0.125,0.94,0.09438775510204078
11156,1,0.07397959183673468,1.06,0.08418367346938775,1.02,0.0637755102040816
11157,1.02,0.12244897959183673,1.09,0.1377551020408163,1.04,0.09948979591836735
11158,1.05,0.10459183673469388,1.24,0.16581632653061226,1.12,0.10459183673469388
11159,0.96,0.08673469387755099,1.09,0.12244897959183676,0.99,0.08163265306122448
11160,1.06,0.1530612244897959,0.97,0.15561224489795922,1,0.11479591836734693
11162,0.98,0.08418367346938775,1.07,0.10204081632653061,1.01,0.06887755102040814
11163,0.95,0.08928571428571426,0.96,0.09948979591836732,0.94,0.06887755102040817
11164,1.05,0.09438775510204081,1.01,0.10204081632653061,1.02,0.07653061224489795
11165,1.05,0.09183673469387756,1.05,0.09693877551020408,1.04,0.07653061224489795
11166,1.05,0.10459183673469388,1.03,0.10714285714285715,1.04,0.07908163265306122
11167,1.13,0.10459183673469391,1.11,0.11224489795918369,1.13,0.08418367346938778
11168,1.07,0.10204081632653061,1.15,0.1377551020408163,1.09,0.09183673469387756
11169,1.32,0.1326530612244898,1.18,0.12755102040816327,1.28,0.09438775510204078
11170,1.11,0.07653061224489797,1.18,0.09948979591836732,1.15,0.07142857142857144
11171,1.17,0.14540816326530612,1.17,0.18367346938775514,1.17,0.12755102040816327
11172,1.04,0.09693877551020408,1.04,0.09948979591836735,1.05,0.07653061224489795
11173,1.02,0.10459183673469388,1.11,0.12500000000000003,1.08,0.08928571428571429
11174,1.1,0.10204081632653061,1.02,0.10459183673469388,1.08,0.08928571428571429
11175,1.03,0.07397959183673468,1.02,0.06887755102040814,1.04,0.06122448979591834
11176,1.03,0.10459183673469388,1.19,0.14540816326530615,1.11,0.0969387755102041
11177,1,0.09693877551020408,0.96,0.09693877551020405,0.97,0.07653061224489795
11178,1.04,0.09438775510204081,1.1,0.11224489795918369,1.07,0.08418367346938775
11179,1.03,0.07397959183673468,1.06,0.08673469387755102,1.06,0.06377551020408163
11180,1.12,0.14795918367346939,1.1,0.16071428571428573,1.14,0.12499999999999997
11181,1.03,0.07142857142857141,0.99,0.07653061224489795,1.01,0.05867346938775507
11182,0.91,0.13265306122448978,0.91,0.16071428571428573,0.89,0.10459183673469391
11183,0.94,0.06377551020408166,0.96,0.0688775510204082,0.94,0.05357142857142859
11184,0.89,0.09183673469387758,0.89,0.10714285714285718,0.87,0.07908163265306124
11185,0.97,0.07397959183673473,0.98,0.08163265306122448,0.97,0.061224489795918394
11186,1.02,0.11734693877551022,1.14,0.14795918367346939,1.09,0.09438775510204081
11187,1.02,0.07908163265306122,1.08,0.08673469387755102,1.05,0.06887755102040814
11188,1.11,0.10969387755102042,1.08,0.11479591836734696,1.12,0.08673469387755105
11189,1.06,0.07908163265306122,1.12,0.09438775510204085,1.1,0.06887755102040817
11190,1.03,0.09183673469387756,1.1,0.10969387755102042,1.07,0.08163265306122448
11191,1.04,0.11224489795918369,1.02,0.11734693877551022,1.04,0.08928571428571429
11192,1.06,0.07653061224489795,1.08,0.07908163265306124,1.08,0.0663265306122449
11193,1.06,0.09438775510204081,1.06,0.10204081632653061,1.05,0.08418367346938775
11194,1.09,0.0739795918367347,1.09,0.08163265306122451,1.11,0.0663265306122449
11195,0.96,0.13010204081632654,0.94,0.16836734693877553,0.94,0.10714285714285712
11196,1.04,0.07908163265306122,1.03,0.08418367346938775,1.04,0.07142857142857141
11197,1.18,0.18367346938775514,1.21,0.2372448979591837,1.19,0.14540816326530615
11198,1.15,0.09438775510204085,1.1,0.0969387755102041,1.14,0.08163265306122451
11199,1.29,0.19642857142857142,1.16,0.18367346938775514,1.26,0.16071428571428575
11200,1.21,0.12244897959183673,1.16,0.13520408163265304,1.21,0.10459183673469385
11201,1.24,0.125,1.08,0.10714285714285715,1.16,0.09438775510204085
11202,1.17,0.12755102040816327,1.13,0.1377551020408163,1.16,0.0969387755102041
11203,1.09,0.11479591836734696,1.23,0.15306122448979595,1.16,0.10204081632653059
11204,1.1,0.11734693877551022,1.17,0.163265306122449,1.14,0.11224489795918366
11205,1.1,0.0739795918367347,1.1,0.07908163265306124,1.11,0.061224489795918366
11206,1.11,0.09438775510204081,0.97,0.09948979591836732,1.07,0.07397959183673468
11207,1.18,0.19642857142857145,0.92,0.14540816326530612,1.1,0.14540816326530612
11208,1.07,0.08163265306122448,1,0.08928571428571429,1.04,0.06887755102040814
11209,1.13,0.08673469387755105,1.04,0.09183673469387756,1.11,0.0663265306122449
11210,1.16,0.10204081632653064,1.09,0.1224489795918367,1.17,0.09183673469387758
11211,1.08,0.1377551020408163,1.03,0.14540816326530615,1.08,0.11989795918367349
11212,1.31,0.15561224489795916,0.96,0.12755102040816327,1.17,0.1173469387755102
11213,1.19,0.125,0.99,0.125,1.12,0.11224489795918369
11214,1.19,0.10969387755102039,0.95,0.09948979591836732,1.08,0.08673469387755105
11215,1.18,0.10459183673469385,1.01,0.09693877551020408,1.12,0.08418367346938778
11216,1.03,0.15816326530612249,0.89,0.15306122448979592,0.94,0.1173469387755102
11217,1.14,0.11224489795918369,0.97,0.09693877551020405,1.06,0.07908163265306122
11218,1.07,0.07397959183673468,0.95,0.07908163265306124,1.01,0.06122448979591834
11219,1.09,0.09183673469387756,1.04,0.10204081632653061,1.08,0.08163265306122448
11220,1.09,0.11989795918367349,0.87,0.10714285714285715,0.97,0.09438775510204078
11221,1.17,0.09948979591836737,0.99,0.09183673469387756,1.09,0.07653061224489797
11222,1.07,0.10204081632653061,0.99,0.09438775510204081,1.04,0.07908163265306122
11223,1.17,0.1173469387755102,1.03,0.10459183673469388,1.14,0.09183673469387758
11224,1.08,0.08928571428571429,1.02,0.09438775510204081,1.06,0.07397959183673468
11225,1.08,0.09948979591836735,1.06,0.09693877551020408,1.08,0.0739795918367347
11226,1.11,0.09438775510204081,1.01,0.09948979591836735,1.07,0.07653061224489795
11227,1.03,0.09183673469387756,1.08,0.10459183673469388,1.06,0.07397959183673468
11228,1.14,0.12499999999999997,0.98,0.10714285714285712,1.08,0.09438775510204081
11229,1.04,0.11734693877551022,0.92,0.11224489795918366,0.98,0.09948979591836732
11230,1.06,0.13775510204081637,1.03,0.1403061224489796,1.06,0.11734693877551022
11231,1.07,0.09438775510204081,1.03,0.09948979591836735,1.05,0.07397959183673468
11232,1.16,0.15051020408163265,0.95,0.12244897959183673,1.08,0.11224489795918369
11233,1.07,0.09183673469387756,1.02,0.09948979591836735,1.05,0.07397959183673468
11234,1.1,0.10969387755102042,1.06,0.11479591836734696,1.09,0.08673469387755105
11235,1.02,0.09948979591836735,1.07,0.12244897959183676,1.05,0.08673469387755102
11236,0.8,0.07653061224489795,0.95,0.10969387755102039,0.83,0.07142857142857144
11237,0.89,0.08418367346938778,1.03,0.09438775510204081,0.94,0.06887755102040817
11238,0.92,0.09438775510204085,1.02,0.09948979591836735,0.94,0.0739795918367347
11239,0.94,0.09948979591836732,1.02,0.10714285714285715,0.97,0.08418367346938775
11240,0.93,0.10459183673469385,1.07,0.10969387755102042,0.97,0.08928571428571429
11241,0.95,0.09948979591836732,1,0.10204081632653059,0.97,0.07908163265306122
11242,0.84,0.09183673469387756,1.03,0.13520408163265307,0.88,0.08928571428571432
11243,0.98,0.09438775510204081,1.01,0.09693877551020408,0.99,0.08163265306122448
11244,0.87,0.10459183673469388,1.09,0.16071428571428573,0.94,0.09693877551020405
11245,1.01,0.08163265306122448,1.02,0.08928571428571429,1.02,0.06887755102040814
11246,0.96,0.12244897959183673,1.1,0.14795918367346939,1.01,0.10204081632653061
11247,1.06,0.08418367346938775,1.03,0.09183673469387756,1.06,0.07142857142857141
11248,1.15,0.14795918367346939,1.08,0.13010204081632656,1.12,0.10204081632653064
11249,1.01,0.07908163265306122,1.02,0.07908163265306122,1.01,0.06122448979591834
11250,0.84,0.07908163265306124,1.05,0.11989795918367349,0.89,0.0739795918367347
11251,0.99,0.1326530612244898,1.12,0.17346938775510207,1.07,0.11989795918367349
11252,0.92,0.05612244897959186,1.03,0.07653061224489795,0.95,0.05612244897959186
11253,0.95,0.08673469387755099,0.93,0.09438775510204078,0.92,0.0739795918367347
11254,0.85,0.0663265306122449,0.98,0.07908163265306122,0.89,0.05357142857142856
11255,0.72,0.06377551020408163,0.99,0.09438775510204078,0.78,0.05102040816326529
11256,0.96,0.125,0.94,0.13775510204081634,0.94,0.09693877551020405
11257,1.05,0.07397959183673468,1,0.07908163265306122,1.03,0.05867346938775507
11258,1.13,0.1377551020408163,0.98,0.13775510204081634,1.07,0.09948979591836735
11259,1.02,0.08163265306122448,0.97,0.08673469387755099,0.98,0.06377551020408166
11260,1.02,0.08418367346938775,1.03,0.09693877551020408,1.03,0.07397959183673468
11261,0.95,0.15306122448979595,1.04,0.16581632653061223,1.01,0.1326530612244898
11262,1.01,0.08163265306122448,1.02,0.08928571428571429,1.03,0.07397959183673468
11263,0.99,0.08418367346938775,1.02,0.10969387755102042,1,0.07908163265306122
11264,1.05,0.09948979591836735,1.01,0.10204081632653061,1.04,0.08418367346938775
11265,1.06,0.10459183673469388,0.96,0.09693877551020405,1.01,0.08928571428571429
11266,1.04,0.08673469387755102,1,0.09693877551020408,1.02,0.07397959183673468
11267,1.03,0.10714285714285715,0.93,0.09693877551020405,0.98,0.08418367346938775
11268,1.03,0.1326530612244898,0.94,0.11224489795918366,1,0.10714285714285712
11269,1.1,0.11224489795918369,0.9,0.09183673469387758,1.01,0.08163265306122448
11270,1.02,0.10969387755102042,0.87,0.08418367346938778,0.93,0.07908163265306124
11271,1.05,0.06887755102040814,0.97,0.06632653061224493,1.02,0.05867346938775507
11272,1.08,0.09183673469387756,1.01,0.08928571428571429,1.04,0.07142857142857141
11273,0.98,0.10459183673469385,1.09,0.11989795918367349,1.01,0.08928571428571429
11274,1.01,0.10204081632653061,1.03,0.12244897959183676,1.01,0.07908163265306122
11275,1.04,0.08673469387755102,1.04,0.09183673469387756,1.05,0.07397959183673468
11276,0.96,0.09948979591836732,1.1,0.13265306122448983,1,0.09438775510204081
11277,1.14,0.10969387755102039,0.98,0.10204081632653059,1.07,0.08418367346938775
11278,1.04,0.09438775510204081,1.06,0.10459183673469388,1.05,0.07908163265306122
11279,1,0.08928571428571429,1.09,0.12244897959183676,1.03,0.08163265306122448
11280,1.06,0.10204081632653061,1.14,0.12755102040816324,1.1,0.09183673469387758
11281,1.04,0.07908163265306122,1.07,0.08673469387755102,1.05,0.07908163265306122
11282,1.18,0.14285714285714285,1.05,0.11989795918367349,1.12,0.10204081632653064
11283,1.06,0.09693877551020408,1.12,0.11734693877551017,1.1,0.08673469387755102
11284,0.94,0.09438775510204078,0.97,0.09438775510204078,0.94,0.07142857142857144
11285,0.98,0.09438775510204078,1.08,0.09693877551020408,1.02,0.07653061224489795
11286,0.99,0.09183673469387756,1.03,0.10204081632653061,1,0.07397959183673468
11287,1,0.10714285714285712,1.01,0.11224489795918366,0.99,0.08928571428571429
11288,1.04,0.07653061224489795,1.03,0.07653061224489795,1.04,0.06122448979591834
11289,0.99,0.08163265306122448,1.03,0.08163265306122448,1,0.06122448979591834
11290,0.89,0.07653061224489797,0.88,0.08163265306122451,0.88,0.061224489795918366
11291,0.89,0.07653061224489797,0.88,0.08418367346938778,0.88,0.0586734693877551
11292,0.93,0.07908163265306124,0.89,0.08163265306122451,0.9,0.06377551020408163
11293,0.88,0.07142857142857144,0.89,0.07653061224489797,0.87,0.0586734693877551
11294,0.9,0.08163265306122451,0.94,0.09183673469387751,0.91,0.0739795918367347
11295,0.87,0.07653061224489797,0.91,0.08418367346938778,0.86,0.06377551020408163
11296,0.91,0.08673469387755105,0.86,0.07908163265306124,0.88,0.06377551020408163
11297,0.94,0.061224489795918394,0.93,0.0663265306122449,0.92,0.05357142857142859
11298,0.98,0.10714285714285712,0.95,0.10969387755102039,0.95,0.07908163265306124
11299,1.09,0.09438775510204081,0.98,0.09183673469387751,1.05,0.06887755102040814
11300,0.99,0.07653061224489795,0.96,0.076530612244898,0.98,0.06377551020408166
11301,0.98,0.09438775510204081,0.92,0.08928571428571432,0.95,0.07653061224489797
11302,0.9,0.07653061224489797,0.88,0.08163265306122451,0.85,0.061224489795918366
11303,0.89,0.07142857142857144,0.86,0.0739795918367347,0.86,0.05612244897959183
11304,0.92,0.07908163265306124,0.89,0.08163265306122451,0.89,0.061224489795918366
11305,0.88,0.07142857142857144,0.9,0.08418367346938778,0.88,0.0586734693877551
11306,0.89,0.0739795918367347,0.87,0.08163265306122451,0.87,0.061224489795918366
11307,0.88,0.06887755102040817,0.85,0.07142857142857144,0.85,0.05357142857142856
11308,0.9,0.0663265306122449,0.85,0.06887755102040817,0.86,0.05102040816326529
11309,0.88,0.07908163265306124,0.9,0.08418367346938778,0.87,0.06377551020408163
11310,0.9,0.07908163265306124,0.92,0.09183673469387758,0.89,0.06887755102040817
11311,0.92,0.07653061224489797,0.9,0.07653061224489797,0.89,0.061224489795918366
11312,0.94,0.061224489795918394,0.93,0.061224489795918394,0.93,0.05357142857142859
11313,0.95,0.08418367346938778,1.02,0.09183673469387756,0.98,0.0688775510204082
11314,0.93,0.07908163265306124,0.9,0.07908163265306124,0.9,0.06377551020408163
11315,0.92,0.07908163265306124,0.93,0.09438775510204085,0.91,0.06887755102040817
11316,0.97,0.07908163265306122,0.95,0.07908163265306124,0.96,0.061224489795918394
11317,0.93,0.0739795918367347,0.93,0.07908163265306124,0.92,0.061224489795918366
11318,0.93,0.06887755102040817,0.91,0.07142857142857144,0.91,0.05612244897959183
11319,0.94,0.07653061224489797,0.93,0.08163265306122451,0.92,0.058673469387755126
11320,0.97,0.10714285714285712,0.99,0.1326530612244898,0.97,0.10204081632653059
11321,0.97,0.09438775510204078,0.96,0.10459183673469385,0.95,0.07397959183673473
11322,0.93,0.0663265306122449,0.89,0.07908163265306124,0.89,0.0586734693877551
11323,0.96,0.08163265306122446,1,0.08673469387755102,0.97,0.0688775510204082
11325,0.91,0.08928571428571432,0.89,0.0969387755102041,0.88,0.07142857142857144
11326,0.86,0.061224489795918366,0.83,0.07142857142857144,0.82,0.04846938775510205
11327,0.91,0.08163265306122451,0.86,0.09438775510204085,0.88,0.06377551020408163
11328,0.91,0.07653061224489797,0.84,0.07908163265306124,0.86,0.061224489795918366
11329,0.93,0.0969387755102041,0.92,0.10204081632653059,0.92,0.07653061224489797
11330,0.91,0.07908163265306124,0.84,0.07908163265306124,0.85,0.06377551020408163
11331,0.98,0.09438775510204078,0.84,0.08673469387755105,0.9,0.0739795918367347
11332,0.92,0.06887755102040817,0.84,0.07142857142857144,0.87,0.05357142857142856
11333,0.91,0.08163265306122451,0.91,0.09438775510204078,0.9,0.07142857142857144
11334,0.95,0.10459183673469385,0.84,0.09183673469387756,0.89,0.0739795918367347
11335,0.94,0.06887755102040817,0.88,0.07653061224489797,0.91,0.05612244897959183
11336,0.92,0.09183673469387758,0.92,0.10969387755102039,0.91,0.07142857142857144
11337,0.93,0.08418367346938778,0.9,0.09183673469387758,0.91,0.06887755102040817
11338,0.96,0.07397959183673473,0.89,0.08418367346938778,0.92,0.06377551020408163
11339,0.83,0.08418367346938775,0.83,0.08673469387755102,0.81,0.06887755102040817
11340,0.78,0.08418367346938775,0.77,0.07908163265306124,0.74,0.061224489795918366
11341,0.88,0.08418367346938778,0.88,0.07908163265306124,0.86,0.0663265306122449
11343,0.83,0.06377551020408163,0.86,0.07142857142857144,0.82,0.05357142857142859
11344,0.72,0.10204081632653061,0.78,0.10459183673469388,0.72,0.08418367346938778
11345,0.92,0.07142857142857144,0.86,0.07142857142857144,0.88,0.05357142857142856
11346,0.73,0.08928571428571432,0.81,0.09948979591836735,0.73,0.06887755102040817
11347,0.87,0.10204081632653064,0.83,0.08928571428571429,0.82,0.07142857142857144
11348,0.89,0.08163265306122451,0.92,0.09438775510204085,0.89,0.06887755102040817
11349,0.96,0.07397959183673473,0.94,0.08928571428571426,0.94,0.061224489795918394
11350,1.03,0.08418367346938775,1.01,0.10204081632653061,1.02,0.07653061224489795
11351,0.92,0.0739795918367347,0.98,0.09183673469387756,0.94,0.061224489795918394
11352,0.88,0.07908163265306124,0.94,0.08673469387755099,0.9,0.06887755102040817
11353,1.03,0.07653061224489795,0.94,0.08163265306122451,1,0.0637755102040816
11354,0.92,0.06377551020408163,0.88,0.06377551020408163,0.89,0.05612244897959183
11355,0.92,0.08418367346938778,0.89,0.08673469387755105,0.89,0.06887755102040817
11356,1,0.08418367346938775,0.91,0.08163265306122451,0.97,0.0688775510204082
11357,0.99,0.08163265306122448,0.9,0.08418367346938778,0.95,0.061224489795918394
11358,1.04,0.09948979591836735,0.98,0.10459183673469385,1.03,0.08163265306122448
11359,1.02,0.08418367346938775,0.97,0.08928571428571426,1.01,0.06632653061224487
11360,1.06,0.10459183673469388,0.93,0.09438775510204078,1.01,0.07653061224489795
11361,0.94,0.07653061224489797,0.88,0.07653061224489797,0.9,0.0586734693877551
11362,0.9,0.061224489795918366,0.85,0.07142857142857144,0.86,0.05102040816326529
11363,0.98,0.08928571428571429,0.73,0.07908163265306124,0.84,0.06377551020408163
11364,0.88,0.0586734693877551,0.81,0.061224489795918394,0.83,0.04591836734693879
11365,0.9,0.07653061224489797,0.85,0.08928571428571429,0.86,0.0663265306122449
11366,1,0.08163265306122448,0.89,0.08928571428571432,0.96,0.06632653061224493
11367,0.93,0.07653061224489797,0.85,0.0739795918367347,0.88,0.061224489795918366
11368,0.77,0.061224489795918366,0.9,0.08163265306122451,0.8,0.05102040816326532
11369,0.86,0.06887755102040817,0.84,0.08418367346938778,0.83,0.0586734693877551
11370,0.87,0.06887755102040817,0.86,0.07142857142857144,0.85,0.05357142857142856
11371,0.85,0.08928571428571432,0.9,0.11479591836734693,0.85,0.07653061224489797
11372,0.91,0.08928571428571432,0.87,0.09438775510204085,0.89,0.0739795918367347
11373,0.94,0.07653061224489797,0.86,0.07653061224489797,0.88,0.061224489795918366
11374,0.79,0.0663265306122449,0.94,0.09438775510204078,0.83,0.0586734693877551
11375,0.85,0.0586734693877551,0.84,0.0739795918367347,0.82,0.05102040816326532
11376,0.84,0.0663265306122449,0.87,0.07142857142857144,0.83,0.05612244897959183
11377,0.83,0.07142857142857144,0.88,0.08418367346938778,0.83,0.061224489795918366
11378,0.83,0.08163265306122451,0.91,0.08418367346938778,0.85,0.07142857142857144
11379,0.84,0.0739795918367347,0.89,0.08418367346938778,0.84,0.06377551020408163
11380,0.89,0.07653061224489797,0.88,0.08673469387755105,0.88,0.06377551020408163
11381,0.89,0.08673469387755105,0.83,0.08673469387755102,0.84,0.0663265306122449
11382,0.85,0.08418367346938778,0.89,0.09183673469387758,0.85,0.0663265306122449
11383,0.93,0.08928571428571432,0.88,0.0969387755102041,0.9,0.0739795918367347
11384,0.91,0.08928571428571432,0.9,0.09438775510204085,0.88,0.0739795918367347
11385,0.92,0.1173469387755102,0.73,0.11989795918367346,0.81,0.09183673469387756
11386,0.94,0.08163265306122451,0.81,0.08418367346938775,0.87,0.061224489795918366
11387,0.95,0.1403061224489796,0.82,0.1352040816326531,0.88,0.09948979591836737
11388,0.98,0.07653061224489795,0.83,0.07142857142857144,0.91,0.061224489795918366
11389,0.99,0.10459183673469385,0.89,0.11479591836734693,0.96,0.09693877551020405
11390,0.87,0.0663265306122449,0.86,0.07653061224489797,0.86,0.05612244897959183
11391,0.94,0.07908163265306124,0.86,0.07908163265306124,0.9,0.06377551020408163
11392,0.86,0.07908163265306124,0.84,0.09438775510204081,0.83,0.061224489795918366
11393,0.91,0.07142857142857144,0.84,0.07908163265306124,0.86,0.0586734693877551
